COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
4343192,961102021,,403836,42682,42691,961102021,BRĂILA,,,7,GRĂDINIŢA CU PROGRAM PRELUNGIT NR.2 BRĂILA,GRADINITA CU PROGRAM PRELUNGIT NR 2 BRAILA,BRĂILA,PIAŢA POPORULUI,
,962101178,961102568,406890,43867,43876,962101178,BRĂILA,,,,GRĂDINIŢA CU PROGRAM NORMAL SALCIA TUDOR,GRADINITA CU PROGRAM NORMAL SALCIA TUDOR,SALCIA TUDOR,GRADINITEI,
17374603,961102125,,405274,43625,43634,961102125,BRĂILA,,,23,ŞCOALA GIMNAZIALĂ MIRCEA VODĂ,SCOALA GIMNAZIALA MIRCEA VODA,MIRCEA VODĂ,PRIMĂVERII,
,962100521,961102514,403874,43992,44015,962100521,BRĂILA,,,23,GRĂDINIŢA CU PROGRAM NORMAL COTU LUNG,GRADINITA CU PROGRAM NORMAL COTU LUNG,COTU LUNG,VAMEȘULUI,
14348553,961101834,,405004,43313,43322,961101834,BRĂILA,,,44,ŞCOALA GIMNAZIALĂ GROPENI,SCOALA GIMNAZIALA GROPENI,GROPENI,ŞCOLII,
,962102912,961102292,406395,43180,43199,962102912,BRĂILA,,,237,GRĂDINIŢA CU PROGRAM NORMAL GALBENU,GRADINITA CU PROGRAM NORMAL GALBENU,GALBENU,,
,962102663,961100168,,42682,42691,962102663,BRĂILA,,,120,"""GRĂDINIŢA CU PROGRAM NORMAL """"SFÂNTUL NICOLAE"""" BRĂILA""",GRADINITA CU PROGRAM NORMAL SFANTUL NICOLAE BRAILA,BRĂILA,Grigore Alexandrescu,
,962101368,961102152,406527,43331,43340,962101368,BRĂILA,,,,GRĂDINIŢA CU PROGRAM NORMAL NR.1 IANCA,GRADINITA CU PROGRAM NORMAL NR 1 IANCA,IANCA,BRAILEI,
17404275,961101626,,405511,43929,43938,961101626,BRĂILA,,,8,ŞCOALA GIMNAZIALĂ SCORŢARU NOU,SCOALA GIMNAZIALA SCORTARU NOU,SCORŢARU NOU,Administraţiei,
,962101585,961101816,,42682,42691,962101585,BRĂILA,,,481,GRĂDINIŢA CU PROGRAM PRELUNGIT NR.33 BRĂILA,GRADINITA CU PROGRAM PRELUNGIT NR 33 BRAILA,BRĂILA,ŞTEFAN CEL MARE,
,962100367,961102369,407117,44177,44186,962100367,BRĂILA,,,123,GRĂDINIŢA CU PROGRAM NORMAL TICHILEŞTI,GRADINITA CU PROGRAM NORMAL TICHILESTI,TICHILEŞTI,M. Eminescu,
,962100982,961102595,406371,43117,43135,962100982,BRĂILA,,,137,GRĂDINIŢA CU PROGRAM NORMAL AGAUA,GRADINITA CU PROGRAM NORMAL AGAUA,AGAUA,Alexandru Ioan Cuza,
17363205,961102595,,404842,43117,43126,961102595,BRĂILA,,,48,ŞCOALA GIMNAZIALĂ FRECĂŢEI,SCOALA GIMNAZIALA FRECATEI,FRECĂŢEI,MIHAI EMINESCU,
17378966,961102048,,405810,44257,44266,961102048,BRĂILA,,,76,"""ŞCOALA GIMNAZIALĂ """"AUREL HORNEŢ"""" TUDOR VLADIMIRESCU""",SCOALA GIMNAZIALA AUREL HORNET TUDOR VLADIMIRESCU,TUDOR VLADIMIRESCU,BRĂILEI,
,962101115,961102048,407179,44257,44293,962101115,BRĂILA,,,21,GRĂDINIŢA CU PROGRAM NORMAL SCORŢARU VECHI,GRADINITA CU PROGRAM NORMAL SCORTARU VECHI,SCORŢARU VECHI,Râmnicu Sărat,
17374590,961102107,,405638,44060,44079,961102107,BRĂILA,,,186,ŞCOALA GIMNAZIALĂ STĂNCUŢA,SCOALA GIMNAZIALA STANCUTA,STĂNCUŢA,PRINCIPALĂ,
,962100643,961102003,406759,43652,43661,962100643,BRĂILA,,,778,GRĂDINIŢA CU PROGRAM NORMAL MOVILA MIRESII,GRADINITA CU PROGRAM NORMAL MOVILA MIRESII,MOVILA MIRESII,TRANDAFIRILOR,
17378940,961101816,,404098,42682,42691,961101816,BRĂILA,,,483,"""ŞCOALA GIMNAZIALĂ """"E.TEODOROIU’ BRĂILA""",SCOALA GIMNAZIALA E TEODOROIU BRAILA,BRĂILA,ŞTEFAN CEL MARE,
