COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,262104843,261100708,,12368,12386,262104843,ARAD,,,,GRADINITA PN GALSA,GRADINITA PN GALSA,GALŞA,,
29045914,261101302,,317958,10006,10015,261101302,ARAD,,,,"""SCOALA GIMNAZIALA """"ALEXANDRU MOCIONI"""" BIRCHIS""",SCOALA GIMNAZIALA ALEXANDRU MOCIONI BIRCHIS,BIRCHIŞ,,
,262103019,261100364,,11423,11441,262103019,ARAD,,,,GRADINITA PN SATU NOU,GRADINITA PN SATU NOU,SATU NOU,,
1531177,251104381,,969074,9459,9468,251104381,ARAD,,,,CLUBUL COPIILOR CHISINEU CRIS,CLUBUL COPIILOR CHISINEU CRIS,CHIŞINEU-CRIŞ,,
29039467,261100301,,318392,11940,11959,261100301,ARAD,,,,SCOALA GIMNAZIALA SECUSIGIU,SCOALA GIMNAZIALA SECUSIGIU,SECUSIGIU,,
,262102497,261100925,,9262,9271,262102497,ARAD,,,,GRADINITA PN NR 21 ARAD,GRADINITA PN NR 21 ARAD,ARAD,,
,262102728,261104436,320694,12778,12803,262102728,ARAD,,,111,SCOALA PRIMARA NEUDORF,SCOALA PRIMARA NEUDORF,NEUDORF,,
,262101528,261101026,,9459,9477,262101528,ARAD,,,,GRADINITA PN NADAB,GRADINITA PN NADAB,NADAB,,
,262102877,261104558,320632,12689,12723,262102877,ARAD,,,147,SCOALA PRIMARA LAZURI,SCOALA PRIMARA LAZURI,LAZURI,,
,262104092,261100052,317946,9930,9976,262104092,ARAD,,,89,SCOALA PRIMARA VASILE GOLDIS,SCOALA PRIMARA VASILE GOLDIS,VASILE GOLDIŞ,,
,262101383,261100405,319384,10417,10435,262101383,ARAD,,,93,SCOALA PRIMARA PAIUSENI,SCOALA PRIMARA PAIUSENI,PĂIUŞENI,,
15789817,261104359,,844200,9459,9468,261104359,ARAD,,,,LICEUL TEHNOLOGIC CHISINEU CRIS,LICEUL TEHNOLOGIC CHISINEU CRIS,CHIŞINEU-CRIŞ,,
29041904,261104427,,318495,12126,12135,261104427,ARAD,,,332,"""SCOALA GIMNAZIALA """"IUSTIN MARSIEU"""" SOCODOR""",SCOALA GIMNAZIALA IUSTIN MARSIEU SOCODOR,SOCODOR,,
,262103385,261104499,,9262,9271,262103385,ARAD,,,,GRADINITA PN NR 26 ARAD,GRADINITA PN NR 26 ARAD,ARAD,,
,262103833,261101053,,12340,12359,262103833,ARAD,,,,SCOALA PRIMARA SIMANDUL DE SUS,SCOALA PRIMARA SIMANDUL DE SUS,ŞIMAND,,
,262102122,261100102,,9262,9271,262102122,ARAD,,,,GRADINITA PN NR 11 ARAD,GRADINITA PN NR 11 ARAD,ARAD,,
,262102262,261100278,,10293,10328,262102262,ARAD,,,,GRADINITA PN CUIED,GRADINITA PN CUIED,CUIED,,
29041785,261100518,,318328,11539,11575,261100518,ARAD,,,,"""SCOALA GIMNAZIALA """"SABIN MANUILA"""" SIMBATENI""",SCOALA GIMNAZIALA SABIN MANUILA SIMBATENI,SÂMBĂTENI,,
,262103607,261104368,,12144,12180,262103607,ARAD,,,,GRADINITA PN FISCUT,GRADINITA PN FISCUT,FISCUT,,
,262101261,261104341,317441,9262,9271,262101261,ARAD,,,,GRADINITA PP NR. 13 ARAD,GRADINITA PP NR 13 ARAD,ARAD,,
111,261204592,,7200879,9262,9271,261204592,ARAD,,,2,SCOALA POSTLICEALA FEG ARAD,SCOALA POSTLICEALA FEG ARAD,ARAD,PIATA GEORGE ENESCU,
,262103037,261101216,,11236,11245,262103037,ARAD,,,,GRADINITA PN HASMAS,GRADINITA PN HASMAS,HĂŞMAŞ,,
2904999,261100988,,318196,10916,10925,261100988,ARAD,,,,SCOALA GIMNAZIALA GRANICERI,SCOALA GIMNAZIALA GRANICERI,GRĂNICERI,,
25002522,261100183,,317855,9495,9501,261100183,ARAD,,,,"""LICEUL TEHNOLOGIC """"ION CREANGA"""" CURTICI""",LICEUL TEHNOLOGIC ION CREANGA CURTICI,CURTICI,,
,262102746,261100717,320307,11842,11922,262102746,ARAD,,,28C,SCOALA PRIMARA TROAS,SCOALA PRIMARA TROAS,TROAŞ,,
,262102814,261101365,322238,12055,12073,262102814,ARAD,,,,GRADINITA PN ADEA,GRADINITA PN ADEA,ADEA,,
,262102104,261100061,,12509,12518,262102104,ARAD,,,,GRADINITA PN TIRNOVA,GRADINITA PN TIRNOVA,TÂRNOVA,,
,262103195,261100355,,12509,12536,262103195,ARAD,,,,GRADINITA PN ARANEAG,GRADINITA PN ARANEAG,ARĂNEAG,,
29051355,261101112,,317788,9360,9379,261101112,ARAD,,,,"""SCOALA GIMNAZIALA """"VIRGIL IOVANAS"""" SOFRONEA""",SCOALA GIMNAZIALA VIRGIL IOVANAS SOFRONEA,ŞOFRONEA,,
,262103973,261101121,,9280,9324,262103973,ARAD,,,,GRADINITA PN TISA NOUA,GRADINITA PN TISA NOUA,TISA NOUĂ,,
,262101908,261101297,,11398,11405,262101908,ARAD,,,,GRADINITA PP MACEA,GRADINITA PP MACEA,MACEA,,
,262102764,261100717,,11842,11913,262102764,ARAD,,,,GRADINITA PN TOC,GRADINITA PN TOC,TOC,,
