COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,3762106916,3761104796,,165979,166039,3762106916,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ"," SAT POGĂNEȘTI""",SCOALA GIMNAZIALA SAT POGANESTI,POGĂNEŞTI,
,3762100747,3761104326,,167071,167160,3762100747,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT UNCEȘTI""",SCOALA PRIMARA SAT UNCESTI,UNCEŞTI,
,3762102785,3761104706,,164749,164767,3762102785,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT BROSCOȘEȘTI""",GRADINITA CU PROGRAM NORMAL SAT BROSCOSESTI,BROSCOŞEŞTI,
,3762103913,3761104421,,162194,162238,3762103913,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT MICLEȘTI""",SCOALA PRIMARA SAT MICLESTI,MICLEŞTI,
,3762107677,3761104846,,167222,162112,3762107677,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT MÂNZAȚI""",GRADINITA CU PROGRAM NORMAL SAT MANZATI,MÂNZAŢI,
,3762102835,3761104602,,164393,164455,3762102835,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT COȘCA""",SCOALA PRIMARA SAT COSCA,COŞCA,
,3762105725,3761104448,,163903,163958,3762105725,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT TUPILAȚI""",GRADINITA CU PROGRAM NORMAL SAT TUPILATI,TUPILAŢI,
,3762105422,3761104267,,166315,166333,3762105422,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ """"ION ANGHELUȚĂ"""""," SAT BĂLȚAȚI""",SCOALA GIMNAZIALA ION ANGHELUTA SAT BALTATI,BĂLŢAŢI,
,3762102437,3761104222,,161856,161874,3762102437,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT CĂZĂNEȘTI""",SCOALA PRIMARA SAT CAZANESTI,CĂZĂNEŞTI,
,3762103741,3761104439,,163057,163100,3762103741,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ"," SAT MIRENI""",SCOALA GIMNAZIALA SAT MIRENI,MIRENI,
