COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
23095212,761104614,,391435,39658,39667,761104614,BOTOŞANI,,,,"""ŞCOALA GIMNAZIALĂ """"DIMITRIE BRANDZA"""" VIIŞOARA""",SCOALA GIMNAZIALA DIMITRIE BRANDZA VIISOARA,VIIŞOARA,,,
26043323,761104478,,390510,38731,38740,761104478,BOTOŞANI,,,,ȘCOALA GIMNAZIALĂ NR.1 RIPICENI,SCOALA GIMNAZIALA NR 1 RIPICENI,RIPICENI,,,
,762100985,761105312,125338101,39872,39890,762100985,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR. 2 ICUSENI,GRADINITA CU PROGRAM NORMAL NR 2 ICUSENI,ICUŞENI,,,
,762100515,761105036,,36809,36854,762100515,BOTOŞANI,,,,SCOALA GIMNAZIALA NR.2 GHIRENI,SCOALA GIMNAZIALA NR 2 GHIRENI,GHIRENI,GHIRENI,,
,762103373,761104487,,37459,37501,762103373,BOTOŞANI,,,,SCOALA PRIMARA NR.2 SILISCANI GORBANESTI,SCOALA PRIMARA NR 2 SILISCANI GORBANESTI,SILIŞCANI,SILISCANI,,
,762103518,761105194,,37280,38438,762103518,BOTOŞANI,,,,SCOALA PRIMARA ’’GHEORGHE PRICOP’’ CHITOVENI,SCOALA PRIMARA GHEORGHE PRICOP CHITOVENI,CHIŢOVENI,CHITOVENI,,
,762102137,761104781,,35731,35740,762102137,BOTOŞANI,,,8,GRADINITA CU PROGRAM NORMAL NR 16 BOTOSANI,GRADINITA CU PROGRAM NORMAL NR 16 BOTOSANI,BOTOŞANI,PRUNILOR,,
,762100863,761105384,,37397,37404,762100863,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 1 DUMENI,GRADINITA CU PROGRAM NORMAL NR 1 DUMENI,DUMENI,DUMENI,,
29094127,761104867,,1102776,35731,35740,761104867,BOTOŞANI,,,8,SCOALA GIMNAZIALA NR 12 BOTOSANI,SCOALA GIMNAZIALA NR 12 BOTOSANI,BOTOŞANI,PRIETENIEI,,
,762101448,761104935,,36453,36462,762101448,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL ’’PRICHINDEII’’ BUCECEA,GRADINITA CU PROGRAM NORMAL PRICHINDEII BUCECEA,BUCECEA,BUCECEA,,
,762101059,761104908,,35731,35740,762101059,BOTOŞANI,,,72,GRADINITA CU PROGRAM PRELUNGIT NR. 18 BOTOSANI,GRADINITA CU PROGRAM PRELUNGIT NR 18 BOTOSANI,BOTOŞANI,B-DUL MIHAI EMINESCU,,
,762104166,761104858,,36202,36257,762104166,BOTOŞANI,,,,SCOALA PRIMARA NR.3 ICHIMENI,SCOALA PRIMARA NR 3 ICHIMENI,ICHIMENI,ICHIMENI,,
,762103744,761104564,,36952,36998,762103744,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 4 FUNDU HERTII,GRADINITA CU PROGRAM NORMAL NR 4 FUNDU HERTII,FUNDU HERŢII,FUNDU HERTII,,
,762102838,761104822,,37547,37565,762102838,BOTOŞANI,,,,SCOALA PRIMARA ’’DUMITRU POMPAS’’ BALINTI,SCOALA PRIMARA DUMITRU POMPAS BALINTI,BALINŢI,BALINTI,,
,762101873,761104433,,35759,35786,762101873,BOTOŞANI,,,,"""SCOALA GIMNAZIALA """"NECULAI LEON"""" BAICENI""",SCOALA GIMNAZIALA NECULAI LEON BAICENI,BĂICENI,BAICENI,,
24030165,761104677,,388476,36756,36765,761104677,BOTOŞANI,,,,"""SCOALA GIMNAZIALA """"OCTAV BANCILA"""" CORNI""",SCOALA GIMNAZIALA OCTAV BANCILA CORNI,CORNI,C ORNI,,
8512383,761204467,,3046598,35731,35740,761204467,BOTOŞANI,,,NR.15A,GRADINITA SANDY BELLE BOTOSANI,GRADINITA SANDY BELLE BOTOSANI,BOTOŞANI,VICTORIEI NR.7BIS,,
27109329,761104496,,390651,38893,38900,761104496,BOTOŞANI,,,,SCOALA GIMNAZIALA NR. 1 SANTA MARE,SCOALA GIMNAZIALA NR 1 SANTA MARE,SANTA MARE,,,
,762100655,761104555,,37324,37360,762100655,BOTOŞANI,,,,SCOALA GIMNAZIALA NR. 4 STORESTI FRUMUSICA,SCOALA GIMNAZIALA NR 4 STORESTI FRUMUSICA,STOREŞTI,STORESTI,,
,762102241,761105131,,35731,35740,762102241,BOTOŞANI,,,103,GRADINITA CU PROGRAM NORMAL NR 8 BOTOSANI,GRADINITA CU PROGRAM NORMAL NR 8 BOTOSANI,BOTOŞANI,SĂVENILOR,,
,762102797,761105262,,36300,36319,762102797,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 1 BALUSENI,GRADINITA CU PROGRAM NORMAL NR 1 BALUSENI,BĂLUŞENI,BALUSENI,,
,762103355,761104487,,37459,37486,762103355,BOTOŞANI,,,,SCOALA PRIMARA NR.3 GEORGE COSBUC,SCOALA PRIMARA NR 3 GEORGE COSBUC,GEORGE COŞBUC,GEORGE COSBUC,,
,762103685,761105303,,36131,36177,762103685,BOTOŞANI,,,,SCOALA PRIMARA NR 4 JIJIA,SCOALA PRIMARA NR 4 JIJIA,JIJIA,JIJIA,,
,762101267,761105271,,37280,37299,762101267,BOTOŞANI,,,,ŞCOALA PRIMARĂ CONSTANTIN COMICESCU FLAMÂNZI,SCOALA PRIMARA CONSTANTIN COMICESCU FLAMANZI,FLAMÂNZI,FLAMANZI,,
,762104089,761104415,,35946,35955,762104089,BOTOŞANI,,,34,SCOALA GIMNAZIALA ’’GHEORGHE MOROSANU’’ DARABANI,SCOALA GIMNAZIALA GHEORGHE MOROSANU DARABANI,DARABANI,CRINILOR,,
,762103536,761105194,,37280,38410,762103536,BOTOŞANI,,,73B,GRADINITA CU PROGRAM NORMAL NR 2 NICOLAE BALCESCU,GRADINITA CU PROGRAM NORMAL NR 2 NICOLAE BALCESCU,NICOLAE BĂLCESCU,STAHNA,,
24901056,761104804,,388622,36907,36916,761104804,BOTOŞANI,,,,SCOALA GIMNAZIALA NR 1 CRISTESTI,SCOALA GIMNAZIALA NR 1 CRISTESTI,CRISTEŞTI,CRISTESTI,,
,762101466,761105321,226,38241,38287,762101466,BOTOŞANI,,,,SCOALA PRIMARA NR. 2 NEGRESTI,SCOALA PRIMARA NR 2 NEGRESTI,NEGREŞTI,NEGRESTI,,
,762102476,761105416,739078016,38982,38991,762102476,BOTOŞANI,,,,SCOALA PRIMARA NR. 3 SUHARAU,SCOALA PRIMARA NR 3 SUHARAU,SUHARĂU,,,
,762104148,761104858,,36202,36248,762104148,BOTOŞANI,,,,SCOALA PRIMARA NR.2 DIMITRIE CANTEMIR,SCOALA PRIMARA NR 2 DIMITRIE CANTEMIR,DIMITRIE CANTEMIR,DIMITRIE CANTEMIR,,
,762100307,761105176,,38679,38697,762100307,BOTOŞANI,,,,SCOALA PRIMARA NR.2 DOINA RAUSENI,SCOALA PRIMARA NR 2 DOINA RAUSENI,DOINA,,,
,762102811,761104822,,37547,37609,762102811,BOTOŞANI,,,,SCOALA GIMNAZIALA ’’IANCU MUNTEANU’’ TATARASENI,SCOALA GIMNAZIALA IANCU MUNTEANU TATARASENI,TĂTĂRĂŞENI,TATARASENI,,
,762101891,761104804,,36907,36916,762101891,BOTOŞANI,,,,SCOALA PRIMARA NR 1 CRISTESTI,SCOALA PRIMARA NR 1 CRISTESTI,CRISTEŞTI,CRISTESTI,,
26402729,761104659,,388402,36676,36685,761104659,BOTOŞANI,,,,SCOALA GIMNAZIALA NR.1 CORLATENI,SCOALA GIMNAZIALA NR 1 CORLATENI,CORLĂTENI,CORLATENI,,
,762102268,761100117,,40035,36220,762102268,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR.1 ADASENI,GRADINITA CU PROGRAM NORMAL NR 1 ADASENI,ADĂŞENI,ADASENI,,
26217560,761105298,,389779,37958,37967,761105298,BOTOŞANI,,,,SCOALA GIMNAZIALA NR.1 MANOLEASA,SCOALA GIMNAZIALA NR 1 MANOLEASA,MANOLEASA,MANOLEASA,,
,762101796,761104288,,37912,37921,762101796,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL ’’PRICHINDELUL’’ LUNCA,GRADINITA CU PROGRAM NORMAL PRICHINDELUL LUNCA,LUNCA,LUNCA,,
,762103337,761104487,,37459,37477,762103337,BOTOŞANI,,,,SCOALA PRIMARA NR. 1 BATRINESTI,SCOALA PRIMARA NR 1 BATRINESTI,BĂTRÂNEŞTI,BATRANESTI,,
,762101249,761105271,,37280,37299,762101249,BOTOŞANI,,,222,GRADINITA CU PROGRAM NORMAL NR 3 FLAMANZI,GRADINITA CU PROGRAM NORMAL NR 3 FLAMANZI,FLAMÂNZI,1907,,
23491497,761104822,,389298,37547,37556,761104822,BOTOŞANI,,,,"""SCOALA GIMNAZIALA """"IOAN CERNAT’’ HAVIRNA""",SCOALA GIMNAZIALA IOAN CERNAT HAVIRNA,HAVÂRNA,HAVARNA,,
3860379,761104356,,391722,36006,36015,761104356,BOTOŞANI,,,41,"""COLEGIUL NATIONAL """"GRIGORE GHICA"""" DOROHOI""",COLEGIUL NATIONAL GRIGORE GHICA DOROHOI,DOROHOI,GR GHICA,,
,762100759,761104917,,36569,36578,762100759,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 1 COPALAU,GRADINITA CU PROGRAM NORMAL NR 1 COPALAU,COPĂLĂU,COPALAU,,
,762102458,761100153,,38633,38642,762102458,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 1 RADAUTI PRUT,GRADINITA CU PROGRAM NORMAL NR 1 RADAUTI PRUT,RĂDĂUŢI-PRUT,,,
,762104121,761104415,,35946,35955,762104121,BOTOŞANI,,,5,GRADINITA CU PROGRAM NORMAL NR. 5 DARABANI,GRADINITA CU PROGRAM NORMAL NR 5 DARABANI,DARABANI,LUCIAN VALEA,,
,762100325,761105176,,38679,38688,762100325,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 1 RAUSENI,GRADINITA CU PROGRAM NORMAL NR 1 RAUSENI,RĂUŞENI,,,
,762103477,761100049,,37618,37627,762103477,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR.1 HANESTI,GRADINITA CU PROGRAM NORMAL NR 1 HANESTI,HĂNEŞTI,HANESTI,,
,762102874,761104867,,35731,35740,762102874,BOTOŞANI,,,15,GRADINITA CU PROGRAM PRELUNGIT NR. 15 BOTOSANI,GRADINITA CU PROGRAM PRELUNGIT NR 15 BOTOSANI,BOTOŞANI,LICEULUI,,
26097838,761100189,,388270,36532,36541,761100189,BOTOŞANI,,,,SCOALA GIMNAZIALA NR.1 CONCESTI,SCOALA GIMNAZIALA NR 1 CONCESTI,CONCEŞTI,CONCESTI,,
,762100922,761105312,125338141,39872,39890,762100922,BOTOŞANI,,,,SCOALA GIMNAZIALA ’’ALEXANDRU CEL BUN’’ ICUSENI,SCOALA GIMNAZIALA ALEXANDRU CEL BUN ICUSENI,ICUŞENI,,,
,762100691,761105357,,39836,39845,762100691,BOTOŞANI,,,,"""SCOALA GIMNAZIALA """"PROF. OCTAVIAN IONESCU"""" VORNICENI""",SCOALA GIMNAZIALA PROF OCTAVIAN IONESCU VORNICENI,VORNICENI,,,
,762102205,761104311,,38580,38599,762102205,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 1 PRAJENI,GRADINITA CU PROGRAM NORMAL NR 1 PRAJENI,PRĂJENI,,,
,762103916,761104668,,37672,37716,762103916,BOTOŞANI,,,,SCOALA GIMNAZIALA NR. 2 HILISEU-CRISAN,SCOALA GIMNAZIALA NR 2 HILISEU CRISAN,HILIŞEU-CRIŞAN,HILISEU-CRISAN,,
,762103649,761105303,,36131,36159,762103649,BOTOŞANI,,,,SCOALA PRIMARA NR.2 BUIMACENI,SCOALA PRIMARA NR 2 BUIMACENI,BUIMĂCENI,BUIMACENI,,
,762103319,761104487,,37459,37538,762103319,BOTOŞANI,,,,SCOALA GIMNAZIALA NR.2 VINATORI,SCOALA GIMNAZIALA NR 2 VINATORI,VÂNĂTORI,VANATORI,,
,762102996,761105366,,39738,39774,762102996,BOTOŞANI,,,,SCOALA PRIMARA NR. 1 HUTANI,SCOALA PRIMARA NR 1 HUTANI,HUŢANI,,,
,762102191,761104311,,38580,38606,762102191,BOTOŞANI,,,,SCOALA PRIMARA NR. 3 CIMPENI,SCOALA PRIMARA NR 3 CIMPENI,CÂMPENI,CAMPENI,,
,762101421,761104935,,36453,36462,762101421,BOTOŞANI,,,,GRADINITA CU PROGRAM PRELUNGIT ’’MICII ARTIZANI’’ BUCECEA,GRADINITA CU PROGRAM PRELUNGIT MICII ARTIZANI BUCECEA,BUCECEA,BUCECEA,,
29257330,761104591,,387692,36006,36015,761104591,BOTOŞANI,,,28,"""SCOALA GIMNAZIALA """"STEFAN CEL MARE"""" DOROHOI""",SCOALA GIMNAZIALA STEFAN CEL MARE DOROHOI,DOROHOI,STEFAN CEL MARE,,
12581586,761104374,,3011971,36006,36015,761104374,BOTOŞANI,,,14,"""SEMINARUL TEOLOGIC LICEAL ORTODOX """"SF.IOAN IACOB"""" DOROHOI""",SEMINARUL TEOLOGIC LICEAL ORTODOX SF IOAN IACOB DOROHOI,DOROHOI,POSTEI,,
,762100777,761104917,,36569,36596,762100777,BOTOŞANI,,,,SCOALA PRIMARA NR. 3 CERBU,SCOALA PRIMARA NR 3 CERBU,CERBU,CERBU,,
,762102431,761100153,,38633,38660,762102431,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 3 REDIU RADAUTI PRUT,GRADINITA CU PROGRAM NORMAL NR 3 REDIU RADAUTI PRUT,REDIU,,,
,762100343,761104772,,38063,38072,762100343,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 1 IPOTESTI,GRADINITA CU PROGRAM NORMAL NR 1 IPOTESTI,IPOTEŞTI,IPOTESTI,,
,762101163,761104329,,37217,37271,762101163,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 2 GURANDA,GRADINITA CU PROGRAM NORMAL NR 2 GURANDA,GURANDA,GURANDA,,
,762103102,761105122,,36006,36015,762103102,BOTOŞANI,,,15,GRADINITA CU PROGRAM PRELUNGIT NR 8 DOROHOI,GRADINITA CU PROGRAM PRELUNGIT NR 8 DOROHOI,DOROHOI,BERZEI,,
,762103459,761100135,55558,35884,35919,762103459,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR.2 TOCILENI,GRADINITA CU PROGRAM NORMAL NR 2 TOCILENI,TOCILENI,,,
,762102856,761104822,,37547,37556,762102856,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 1 HAVIRNA,GRADINITA CU PROGRAM NORMAL NR 1 HAVIRNA,HAVÂRNA,HAVARNA,,
29380250,761100049,,389353,37618,37627,761100049,BOTOŞANI,,,,"""SCOALA GIMNAZIALA """"TEOFIL VALCU"""" HANESTI""",SCOALA GIMNAZIALA TEOFIL VALCU HANESTI,HĂNEŞTI,HANESTI,,
,762100904,761105384,,37397,37404,762100904,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 2 DUMENI,GRADINITA CU PROGRAM NORMAL NR 2 DUMENI,DUMENI,DUMENI,,
29089198,761104781,,387343,35731,35740,761104781,BOTOŞANI,,,,"""SCOALA GIMNAZIALA """"SFANTUL NICOLAE"""" BOTOSANI""",SCOALA GIMNAZIALA SFANTUL NICOLAE BOTOSANI,BOTOŞANI,,,
,762102223,761104623,,39967,38232,762102223,BOTOŞANI,,,,SCOALA PRIMARA NR 2 VITCANI CINDESTI,SCOALA PRIMARA NR 2 VITCANI CINDESTI,VIŢCANI,VITCANI,,
,762101751,761104288,,37912,37921,762101751,BOTOŞANI,,,,SCOALA PRIMARA ’’ANDREI POPOVICI BAZNOSANU’’ LUNCA,SCOALA PRIMARA ANDREI POPOVICI BAZNOSANU LUNCA,LUNCA,LUNCA,,
,762103934,761104668,,37672,37690,762103934,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR. 3 CORJAUTI,GRADINITA CU PROGRAM NORMAL NR 3 CORJAUTI,CORJĂUŢI,CORJAUTI,,
,762105443,761104591,,36006,36015,762105443,BOTOŞANI,,,14,GRADINITA CU PROGRAM PRELUNGIT NR 10 DOROHOI,GRADINITA CU PROGRAM PRELUNGIT NR 10 DOROHOI,DOROHOI,LILIACULUI,,
,762100483,761105036,,36809,36818,762100483,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR. 4 COTUSCA,GRADINITA CU PROGRAM NORMAL NR 4 COTUSCA,COŢUŞCA,COTUSCA,,
,762103667,761105303,,36131,36186,762103667,BOTOŞANI,,,,SCOALA PRIMARA NR.5 MASCATENI,SCOALA PRIMARA NR 5 MASCATENI,MĂŞCĂTENI,MASCATENI,,
,762103599,761104496,,38893,38937,762103599,BOTOŞANI,,,,SCOALA GIMNAZIALA NR.2 BOGDANESTI,SCOALA GIMNAZIALA NR 2 BOGDANESTI,BOGDĂNEŞTI,,,
,762101995,761104962,,38321,38367,762101995,BOTOŞANI,,,,SCOALA PRIMARA NR. 4 SELISTEA MILEANCA,SCOALA PRIMARA NR 4 SELISTEA MILEANCA,SELIŞTEA,SELISTEA,,
27171444,761104573,,389638,37823,37841,761104573,BOTOŞANI,,,,"""SCOALA GIMNAZIALA """"MIHAIL SADOVEANU"""" DUMBRAVITA""",SCOALA GIMNAZIALA MIHAIL SADOVEANU DUMBRAVITA,DUMBRĂVIŢA,DUMBRAVITA,,
25245286,761104311,,390352,38580,38599,761104311,BOTOŞANI,,,,SCOALA GIMNAZIALA NR. 1 PRAJENI,SCOALA GIMNAZIALA NR 1 PRAJENI,PRĂJENI,,,
,762100714,761105357,,39836,39845,762100714,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR. 2 VORNICENI,GRADINITA CU PROGRAM NORMAL NR 2 VORNICENI,VORNICENI,,,
,762103441,761100135,,35884,35919,762103441,BOTOŞANI,,,,SCOALA GIMNAZIALA ’’PATRIARH TEOCTIST’’ TOCILENI,SCOALA GIMNAZIALA PATRIARH TEOCTIST TOCILENI,TOCILENI,,,
,762102413,761100153,39040503,38633,38651,762102413,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR. 2 MIORCANI,GRADINITA CU PROGRAM NORMAL NR 2 MIORCANI,MIORCANI,,,
3860425,761105045,,983575,36006,36015,761105045,BOTOŞANI,,,112,"""LICEUL """"REGINA MARIA"""" DOROHOI""",LICEUL REGINA MARIA DOROHOI,DOROHOI,B -DUL VICTORIEI,,
,762100361,761104772,,38063,38107,762100361,BOTOŞANI,,,,SCOALA GIMNAZIALA NR. 1 CATAMARESTI-DEAL,SCOALA GIMNAZIALA NR 1 CATAMARESTI DEAL,CĂTĂMĂREŞTI-DEAL,CATAMARESTI-DEAL,,
,762101145,761104329,,37217,37253,762101145,BOTOŞANI,,,,SCOALA PRIMARA NR. 4 BROSTENI,SCOALA PRIMARA NR 4 BROSTENI,BROŞTENI,BROSTENI,,
,762103432,761100135,,35884,35900,762103432,BOTOŞANI,,,,SCOALA PRIMARA NR. 4 SILISTEA STAUCENI,SCOALA PRIMARA NR 4 SILISTEA STAUCENI,SILIŞTEA,,,
,762103129,761104695,,39417,39426,762103129,BOTOŞANI,,,,SCOALA GIMNAZIALA NR. 2 UNGURENI,SCOALA GIMNAZIALA NR 2 UNGURENI,UNGURENI,,,
,762100967,761105312,125338104,39872,39890,762100967,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR. 1 ICUSENI,GRADINITA CU PROGRAM NORMAL NR 1 ICUSENI,ICUŞENI,,,
3373314,761105235,,391772,39328,39337,761105235,BOTOŞANI,,,,"""LICEUL """"DEMOSTENE BOTEZ"""" TRUSESTI""",LICEUL DEMOSTENE BOTEZ TRUSESTI,TRUŞEŞTI,,,
,762101778,761104288,,37912,37949,762101778,BOTOŞANI,,,,SCOALA GIMNAZIALA NR. 2 ZLATUNOAIA,SCOALA GIMNAZIALA NR 2 ZLATUNOAIA,ZLĂTUNOAIA,ZLATUNOAIA,,
,762103952,761105339,,37850,37869,762103952,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR.1 LEORDA,GRADINITA CU PROGRAM NORMAL NR 1 LEORDA,LEORDA,LEORDA,,
,762105461,761104406,,35731,35740,762105461,BOTOŞANI,,,5,"""GRADINITA CU PROGRAM NORMAL """"LICURICI"""" BOTOSANI""",GRADINITA CU PROGRAM NORMAL LICURICI BOTOSANI,BOTOŞANI,01.dec,,
,762103604,761104496,,38893,38973,762103604,BOTOŞANI,,,,SCOALA PRIMARA NR. 5 RINGHILESTI-DEAL,SCOALA PRIMARA NR 5 RINGHILESTI DEAL,RÂNGHILEŞTI-DEAL,,,
,762102951,761104614,,39658,39685,762102951,BOTOŞANI,,,,SCOALA PRIMARA NR. 2 VIISOARA MICA,SCOALA PRIMARA NR 2 VIISOARA MICA,VIIŞOARA MICĂ,,,
,762101977,761105425,33333,39792,39827,762101977,BOTOŞANI,,,,SCOALA GIMNAZIALA NR. 2 SIRBI,SCOALA GIMNAZIALA NR 2 SIRBI,SÂRBI,,,
22711608,761104555,,7389066,37324,37388,761104555,BOTOŞANI,,,,SCOALA GIMNAZIALA NR.1 VLADENI-DEAL,SCOALA GIMNAZIALA NR 1 VLADENI DEAL,VLĂDENI-DEAL,VLADENI-DEAL,,
22168715,761104338,,388309,39975,36603,761104338,BOTOŞANI,,,,"""SCOALA GIMNAZIALA """"NICOLAE CALINESCU’’ COSULA""",SCOALA GIMNAZIALA NICOLAE CALINESCU COSULA,COŞULA,COSULA,,
4112937,761104885,,384092,36006,36015,761104885,BOTOŞANI,,,11,"""GRADINITA CU PROGRAM PRELUNGIT """"STEFAN CEL MARE SI SFANT"""" DOROHOI""",GRADINITA CU PROGRAM PRELUNGIT STEFAN CEL MARE SI SFANT DOROHOI,DOROHOI,STEFAN CEL MARE,,
,762102381,761105298,,37958,38054,762102381,BOTOŞANI,,,,SCOALA PRIMARA NR. 5 ZAHORENI,SCOALA PRIMARA NR 5 ZAHORENI,ZAHORENI,ZAHORENI,,
,762103803,761104564,,36952,36989,762103803,BOTOŞANI,,,,SCOALA PRIMARA NR. 3 DRAGALINA CRISTINESTI,SCOALA PRIMARA NR 3 DRAGALINA CRISTINESTI,DRAGALINA,DRAGALINA,,
,762101127,761104329,,37217,37262,762101127,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 4 CUCUTENI,GRADINITA CU PROGRAM NORMAL NR 4 CUCUTENI,CUCUTENI,CUCUTENI,,
,762103147,761104695,,39417,39426,762103147,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR. 2 EPURENI,GRADINITA CU PROGRAM NORMAL NR 2 EPURENI,UNGURENI,,,
,762103414,761104998,,38544,38571,762103414,BOTOŞANI,,,,SCOALA PRIMARA NR. 2 RACOVAT,SCOALA PRIMARA NR 2 RACOVAT,RACOVĂŢ,,,
,782105548,761105045,,36006,36015,782105548,BOTOŞANI,,,112,Liceul Regina Maria Dorohoi - sectie CSS,LICEUL REGINA MARIA DOROHOI  SECTIE CSS,DOROHOI,B -DUL VICTORIEI,,
,762100949,761105312,125338140,39872,39907,762100949,BOTOŞANI,,,,SCOALA GIMNAZIALA ’’RALUCA IURASCU’’ JOLDESTI,SCOALA GIMNAZIALA RALUCA IURASCU JOLDESTI,JOLDEŞTI,,,
29058310,761105217,,387446,35731,35740,761105217,BOTOŞANI,,,75,SCOALA GIMNAZIALA NR 11 BOTOSANI,SCOALA GIMNAZIALA NR 11 BOTOSANI,BOTOŞANI,CALEA NATIONALA,,
,762101715,761104894,,39694,39729,762101715,BOTOŞANI,,,,SCOALA PRIMARA NR. 2 LUNCA VIRFU-CIMPULUI,SCOALA PRIMARA NR 2 LUNCA VIRFU CIMPULUI,LUNCA,,,
,762103979,761105339,,37850,37869,762103979,BOTOŞANI,,,,SCOALA PRIMARA NR. 2 LEORDA,SCOALA PRIMARA NR 2 LEORDA,LEORDA,LEORDA,,
,762105488,761104926,,39168,39177,762105488,BOTOŞANI,,,,SCOALA PRIMARA NR.3 STINCA,SCOALA PRIMARA NR 3 STINCA,ŞTEFĂNEŞTI,,,
,762102598,761104297,,39417,39444,762102598,BOTOŞANI,,,,SCOALA PRIMARA NR. 8 CALUGARENI VECHI,SCOALA PRIMARA NR 8 CALUGARENI VECHI,CĂLUGĂRENI,,,
,762100447,761100094,,36499,36505,762100447,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 1 CALARASI,GRADINITA CU PROGRAM NORMAL NR 1 CALARASI,CĂLĂRAŞI,CALARASI,,
,762103622,761104686,,36006,36015,762103622,BOTOŞANI,,,33,GRADINITA CU PROGRAM NORMAL NR 3 DOROHOI,GRADINITA CU PROGRAM NORMAL NR 3 DOROHOI,DOROHOI,B-DUL VICTORIEI,,
,762102621,761104297,,39417,39505,762102621,BOTOŞANI,,,,SCOALA PRIMARA NR.6 PLOPENII MICI,SCOALA PRIMARA NR 6 PLOPENII MICI,PLOPENII MICI,,,
,762102978,761104614,,39658,39676,762102978,BOTOŞANI,,,,SCOALA PRIMARA NR. 1 CUZA-VODA VIISOARA,SCOALA PRIMARA NR 1 CUZA VODA VIISOARA,CUZA VODĂ,,,
,762103088,761104813,,39532,39578,762103088,BOTOŞANI,,,,SCOALA GIMNAZIALA NR. 2 MANASTIRENI,SCOALA GIMNAZIALA NR 2 MANASTIRENI,MÂNĂSTIRENI,,,
,762101959,761105425,38731701,39792,39827,762101959,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR. 2 SIRBI,GRADINITA CU PROGRAM NORMAL NR 2 SIRBI,SÂRBI,,,
,762101484,761105321,1118,38241,38278,762101484,BOTOŞANI,,,,SCOALA GIMNAZIALA NR. 2 NASTASE,SCOALA GIMNAZIALA NR 2 NASTASE,NĂSTASE,NASTASE,,
27302108,761204508,,3628217,36006,36015,761204508,BOTOŞANI,,,14,ŞCOALA GIMNAZIALĂ CORNERSTONE - FILIALA ASOCIAŢIEI HOPE FOR THE CHILDREN INTERNATIONAL DOROHOI,SCOALA GIMNAZIALA CORNERSTONE  FILIALA ASOCIATIEI HOPE FOR THE CHILDREN INTERNATIONAL DOROHOI,DOROHOI,VICTORIEI,,
,762102024,761104573,,37823,37841,762102024,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 2 DUMBRAVITA,GRADINITA CU PROGRAM NORMAL NR 2 DUMBRAVITA,DUMBRĂVIŢA,DUMBRAVITA,,
,762102363,761105298,,37958,38036,762102363,BOTOŞANI,,,,SCOALA PRIMARA NR. 4 SADOVENI,SCOALA PRIMARA NR 4 SADOVENI,SADOVENI,,,
26097846,761105009,,389535,37770,37789,761105009,BOTOŞANI,,,,SCOALA GIMNAZIALA NR 1 HUDESTI,SCOALA GIMNAZIALA NR 1 HUDESTI,HUDEŞTI,H UDESTI,,
,762101109,761104329,,37217,37244,762101109,BOTOŞANI,,,,SCOALA PRIMARA NR. 5 BIRSANESTI,SCOALA PRIMARA NR 5 BIRSANESTI,BÂRSĂNEŞTI,BARSANESTI,,
,762103165,761104953,,38811,38820,762103165,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 2 ROMA,GRADINITA CU PROGRAM NORMAL NR 2 ROMA,ROMA,,,
,762100275,761105167,,37173,37182,762100275,BOTOŞANI,,,,GRADINITA CU PROGRAM NORMAL NR 1 DRAGUSENI,GRADINITA CU PROGRAM NORMAL NR 1 DRAGUSENI,DRĂGUŞENI,DRAGUSENI,,
