COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
4318105,361103456,,1101827,13169,13178,361103456,ARGEŞ,,,35,"""COLEGIUL TEHNIC """"DIMITRIE DIMA"""" PITEȘTI""",COLEGIUL TEHNIC DIMITRIE DIMA PITESTI,PITEŞTI,RĂZBOIENI,,
,362105277,361103795,,14352,14398,362105277,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL NEGREŞTI,GRADINITA CU PROGRAM NORMAL NEGRESTI,NEGREŞTI,,,
29387089,361104222,,332550,15064,15073,361104222,ARGEŞ,,,1,"""ȘCOALA GIMNAZIALĂ """"PROF. UNIV. DR. ION STOIA"""" CĂLDĂRARU""",SCOALA GIMNAZIALA PROF UNIV DR ION STOIA CALDARARU,CĂLDĂRARU,PRINCIPALĂ,,
,362102826,361105119,,17575,17593,362102826,ARGEŞ,,,,ŞCOALA GIMNAZIALĂ BABAROAGA,SCOALA GIMNAZIALA BABAROAGA,BABAROAGA,,,
,362100756,361104163,,13187,13267,362100756,ARGEŞ,,,12,ȘCOALA GIMNAZIALĂ VALEA URSULUI,SCOALA GIMNAZIALA VALEA URSULUI,VALEA URSULUI,Valea Ursului,,
,362100973,361104796,,14584,14655,362100973,ARGEŞ,,,1,GRĂDINIȚA CU PROGRAM NORMAL GLÂMBOCELU VALE,GRADINITA CU PROGRAM NORMAL GLAMBOCELU VALE,GLÂMBOCELU,PRINCIPALĂ,,
,362106111,361104362,,15402,15439,362106111,ARGEŞ,,,1,SCOALA PRIMARA NR.2 Valea Cetăţuii,SCOALA PRIMARA NR 2 VALEA CETATUII,CETĂŢENI,P,,
,362101834,361103388,,18741,18750,362101834,ARGEŞ,,,13,GRĂDINIȚA CU PROGRAM NORMAL NR. 3 SLOBOZIA,GRADINITA CU PROGRAM NORMAL NR 3 SLOBOZIA,SLOBOZIA,GĂEȘTI,,
,362102125,361104213,,19392,19409,362102125,ARGEŞ,,,,ŞCOALA PRIMARĂ GOVORA,SCOALA PRIMARA GOVORA,UDA,,,
5010072,361100227,,331543,13622,13631,361100227,ARGEŞ,,,3,"""ȘCOALA GIMNAZIALĂ """"MIRCEA CEL BĂTRÂN"""" CURTEA DE ARGEȘ""",SCOALA GIMNAZIALA MIRCEA CEL BATRAN CURTEA DE ARGES,CURTEA DE ARGEŞ,BANU MĂRĂCINE,,
,362101341,361104014,,13622,13631,362101341,ARGEŞ,,,141,ŞCOALA GIMNAZIALĂ SF.APOSTOL ANDREI,SCOALA GIMNAZIALA SF APOSTOL ANDREI,CURTEA DE ARGEŞ,RÎMNICU VÎLCEA,,
,362101698,361104864,,13622,13631,362101698,ARGEŞ,,,60,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 CURTEA DE ARGEȘ,GRADINITA CU PROGRAM NORMAL NR 1 CURTEA DE ARGES,CURTEA DE ARGEŞ,BASARABILOR,,
,362101169,361104181,,14165,14245,362101169,ARGEŞ,,,1,ȘCOALA GIMNAZIALĂ VALEA BRAZILOR,SCOALA GIMNAZIALA VALEA BRAZILOR,VALEA BRAZILOR,PRINCIPALĂ,,
29497430,361104846,,300556,13819,13828,361104846,ARGEŞ,,,1,ȘCOALA GIMNAZIALĂ ALBEȘTII DE ARGEȘ,SCOALA GIMNAZIALA ALBESTII DE ARGES,ALBEŞTII PAMÂNTENI,PRINCIPALĂ,,
,362100566,361103913,,15233,15242,362100566,ARGEŞ,,,1,ȘCOALA PRIMARĂ RECEA,SCOALA PRIMARA RECEA,CĂTEASCA,PRINCIPALĂ,,
,362102342,361103596,,18778,18849,362102342,ARGEŞ,,,,ŞCOALA GIMNAZIALĂ RĂDEŞTI,SCOALA GIMNAZIALA RADESTI,RĂDEŞTI,NATIONAL PITESTI-CAMPULUNG,,
,352103935,371100182,330955,13490,13506,352103935,ARGEŞ,,,,CLUBUL COPIILOR CÂMPULUNG,CLUBUL COPIILOR CAMPULUNG,CÂMPULUNG,Calea Brasovului,,
4469523,361103922,,332274,19007,19016,361103922,ARGEŞ,,,280,"""ȘCOALA GIMNAZIALĂ """"MARIN BRANIȘTE"""" SUSENI""",SCOALA GIMNAZIALA MARIN BRANISTE SUSENI,SUSENI,PRINCIPALĂ,,
5010200,361104204,,333476,16329,16356,361104204,ARGEŞ,,,298,ŞCOALA GIMNAZIALĂ PODU DÂMBOVIŢEI DÂMBOVICIOARA,SCOALA GIMNAZIALA PODU DAMBOVITEI DAMBOVICIOARA,PODU DÂMBOVIŢEI,ȘCOLII,,
4317908,361104068,,336025,13169,13178,361104068,ARGEŞ,,,14,"""COLEGIUL NAȚIONAL """"ION C. BRĂTIANU"""" PITEȘTI""",COLEGIUL NATIONAL ION C BRATIANU PITESTI,PITEŞTI,ARMAND CĂLINESCU,,
,362105675,361104968,,14673,14682,362105675,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM PRELUNGIT NR.1,GRADINITA CU PROGRAM PRELUNGIT NR 1,BOTENI,,,
29446290,361104163,,331140,13187,13196,361104163,ARGEŞ,,,126,"""ȘCOALA GIMNAZIALĂ """"VIRGIL CALOTESCU"""" BASCOV""",SCOALA GIMNAZIALA VIRGIL CALOTESCU BASCOV,BASCOV,PĂIȘEȘTI,,
,362100774,361104163,,13187,13249,362100774,ARGEŞ,,,181A,GRĂDINIȚA CU PROGRAM NORMAL SCHEAU,GRADINITA CU PROGRAM NORMAL SCHEAU,SCHIAU,PRINCIPALĂ,,
,362100955,361104796,,14584,14619,362100955,ARGEŞ,,,1,GRADINIȚA CU PROGRAM NORMAL BUJOI,GRADINITA CU PROGRAM NORMAL BUJOI,BUJOI,PRINCIPALĂ,,
,362101576,361104778,,13668,13677,362101576,ARGEŞ,,,92,ȘCOALA PRIMARĂ ZORILE,SCOALA PRIMARA ZORILE,COSTEŞTI,ZORILE,,
,362106138,361104077,,16908,16917,362106138,ARGEŞ,,,C,GRADINITA CU PROGRAM NORMAL LERESTI,GRADINITA CU PROGRAM NORMAL LERESTI,LEREŞTI,P,,
,362102324,361100168,,18858,18885,362102324,ARGEŞ,,,,ŞCOALA GIMNAZIALĂ COTENEŞTI,SCOALA GIMNAZIALA COTENESTI,COTENEŞTI,DRUM NAŢIONAL,,
,362105449,361100082,,13490,13506,362105449,ARGEŞ,,,,GRADINITA CU PROGRAM NORMAL NR.1 CAMPULUNG,GRADINITA CU PROGRAM NORMAL NR 1 CAMPULUNG,CÂMPULUNG,,,
300310,361103551,,300310,18938,18947,361103551,ARGEŞ,,,160,"""ȘCOALA GIMNAZIALĂ """"CONSTANTIN BĂLĂCEANU"""" STOLNICI""",SCOALA GIMNAZIALA CONSTANTIN BALACEANU STOLNICI,STOLNICI,PRINCIPALĂ,,
,362102143,361103985,,19338,19374,362102143,ARGEŞ,,,,ŞCOALA PRIMARĂ NR.1,SCOALA PRIMARA NR 1,VALEA MĂNĂSTIRII,,,
29347866,361100209,,1066656,13169,13178,361100209,ARGEŞ,,,20,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"MICUL PRINȚ"""" PITEȘTI""",GRADINITA CU PROGRAM PRELUNGIT MICUL PRINT PITESTI,PITEŞTI,CÂMPULUI,,
,362101368,361100028,,13622,13631,362101368,ARGEŞ,,,76,GRĂDINIȚA CU PROGRAM NORMAL SFÂNTA ANA CURTEA DE ARGEȘ,GRADINITA CU PROGRAM NORMAL SFANTA ANA CURTEA DE ARGES,CURTEA DE ARGEŞ,Negru Vodă,,
,362101142,361104181,,14165,14236,362101142,ARGEŞ,,,190,ȘCOALA GIMNAZIALĂ TUTANA,SCOALA GIMNAZIALA TUTANA,TUTANA,PRINCIPALĂ,,
,362100896,361100037,,14851,14904,362100896,ARGEŞ,,,1,GRĂDINIȚA CU PROGRAM NORMAL ROGOJINA,GRADINITA CU PROGRAM NORMAL ROGOJINA,ROGOJINA,PRINCIPALĂ,,
5172589,361104864,,326514,13622,13631,361104864,ARGEŞ,,,5,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"O LUME MINUNATĂ"""" CURTEA DE ARGEȘ""",GRADINITA CU PROGRAM PRELUNGIT O LUME MINUNATA CURTEA DE ARGES,CURTEA DE ARGEŞ,EPISCOP NICHITA,,
,362100548,361104882,,15313,15340,362100548,ARGEŞ,,,40,ȘCOALA PRIMARĂ NR. 2 UNGURENI,SCOALA PRIMARA NR 2 UNGURENI,CEPARII UNGURENI,PRINCIPALĂ,,
4122515,361104389,,300789,17968,17977,361104389,ARGEŞ,,,479A,ȘCOALA GIMNAZIALĂ NR. 1 POIENARII DE MUSCEL,SCOALA GIMNAZIALA NR 1 POIENARII DE MUSCEL,POIENARI,PRINCIPALĂ,,
,362103153,361104873,,16551,16604,362103153,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL MALU,GRADINITA CU PROGRAM NORMAL MALU,MALU,STRADA PRINCIPALA,,
,362102794,361100168,,18858,18876,362102794,ARGEŞ,,,,ŞCOALA GIMNAZIALĂ BĂDENI,SCOALA GIMNAZIALA BADENI,BĂDENI,DRUMUL BISERICII,,
4122094,361103949,,332977,15554,15581,361103949,ARGEŞ,,,1,ȘCOALA GIMNAZIALĂ BRATIA-CIOMĂGEȘTI,SCOALA GIMNAZIALA BRATIA CIOMAGESTI,BRATIA,PRINCIPALĂ,,
4469442,361104267,,334559,17771,17780,361104267,ARGEŞ,,,39,"""ȘCOALA GIMNAZIALĂ """"TOMA ARNĂUȚOIU"""" NUCȘOARA""",SCOALA GIMNAZIALA TOMA ARNAUTOIU NUCSOARA,NUCŞOARA,ELISABETA RIZEA,,
,362101585,361104778,,13668,13677,362101585,ARGEŞ,,,1,GRĂDINIȚA CU PROGRAM NORMAL PODU BROȘTENI,GRADINITA CU PROGRAM NORMAL PODU BROSTENI,COSTEŞTI,PRINCIPALĂ,,
4318393,361104086,,335515,19114,19123,361104086,ARGEŞ,,,351,ȘCOALA GIMNAZIALĂ ȘTEFAN CEL MARE,SCOALA GIMNAZIALA STEFAN CEL MARE,ŞTEFAN CEL MARE,ALEXANDRU IOAN CUZA,,
,362105309,361103655,,14272,14290,362105309,ARGEŞ,,,,ŞCOALA PRIMARĂ BĂJESTI,SCOALA PRIMARA BAJESTI,BĂJEŞTI,,,
,362100937,361104145,,14726,14744,362100937,ARGEŞ,,,1,GRĂDINIȚA CU PROGRAM NORMAL MOȘTENI GRECI,GRADINITA CU PROGRAM NORMAL MOSTENI GRECI,MOŞTENI-GRECI,PRINCIPALĂ,,
4121935,361100236,,966190,13301,13310,361100236,ARGEŞ,,,1,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"TIC-PITIC"""" MIOVENI""",GRADINITA CU PROGRAM PRELUNGIT TIC PITIC MIOVENI,MIOVENI,ALEEA CAMINULUI,,
,362105883,361103845,,15741,15796,362105883,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL OEŞTI,GRADINITA CU PROGRAM NORMAL OESTI,OEŞTII UNGURENI,,,
15626402,361103578,,334859,20048,18224,361103578,ARGEŞ,,,112,"""ȘCOALA GIMNAZIALĂ """"ILIE STĂNCULESCU"""" RÂCA""",SCOALA GIMNAZIALA ILIE STANCULESCU RACA,RÂCA,PRINCIPALĂ,,
4793138,361103682,,300659,13490,13506,361103682,ARGEŞ,,,185,LICEUL CU PROGRAM SPORTIV CÂMPULUNG,LICEUL CU PROGRAM SPORTIV CAMPULUNG,CÂMPULUNG,NEGRU VODĂ,,
,362105467,361100082,,13490,13506,362105467,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL NR.2 C-LUNG,GRADINITA CU PROGRAM NORMAL NR 2 C LUNG,CÂMPULUNG,,,
,362101305,361104249,,13999,14003,362101305,ARGEŞ,,,1,GRĂDINIȚA CU PROGRAM NORMAL ANINOASA,GRADINITA CU PROGRAM NORMAL ANINOASA,ANINOASA,PRINCIPALĂ,,
,362102161,361104484,,19249,19294,362102161,ARGEŞ,,,,ŞCOALA GIMNAZIALĂ BÂRSEŞTI,SCOALA GIMNAZIALA BARSESTI,BÂRSEŞTII DE JOS,,,
5010064,361104742,,300582,13490,13506,361104742,ARGEŞ,,,15,"""COLEGIUL NAȚIONAL PEDAGOGIC """"CAROL I"""" CÂMPULUNG""",COLEGIUL NATIONAL PEDAGOGIC CAROL I CAMPULUNG,CÂMPULUNG,MĂRĂȘEȘTI,,
4793146,361100082,,331414,13490,13506,361100082,ARGEŞ,,,3,"""ȘCOALA GIMNAZIALĂ """"C.D. ARICESCU"""" CÂMPULUNG""",SCOALA GIMNAZIALA C D ARICESCU CAMPULUNG,CÂMPULUNG,REPUBLICII,,
,362101115,361104181,,14165,14218,362101115,ARGEŞ,,,1,ȘCOALA PRIMARĂ MĂNICEȘTI,SCOALA PRIMARA MANICESTI,MĂNICEŞTI,PRINCIPALĂ,,
,362102948,361104674,,17254,17281,362102948,ARGEŞ,,,,ŞCOALA PRIMARĂ FURNICOŞI,SCOALA PRIMARA FURNICOSI,FURNICOŞI,COMUNAL,,
,362103171,361104258,,16659,16711,362103171,ARGEŞ,,,,ŞCOALA PRIMARĂ LUCIENI,SCOALA PRIMARA LUCIENI,LUCIENI,,,
335060,361103967,,335060,18475,18518,361103967,ARGEŞ,,,161,ȘCOALA GIMNAZIALĂ ȘERBĂNEȘTI-ROCIU,SCOALA GIMNAZIALA SERBANESTI ROCIU,ŞERBĂNEŞTI,PRINCIPAL,,
29348896,361103741,,331817,13935,13944,361103741,ARGEŞ,,,396,"""ȘCOALA GIMNAZIALĂ """"SANDA MOVILĂ"""" ALBOTA""",SCOALA GIMNAZIALA SANDA MOVILA ALBOTA,ALBOTA,PRINCIPALĂ,,
4971871,361104534,,1180400,13169,13178,361104534,ARGEŞ,,,6,"""LICEUL TEORETIC """"ION BARBU"""" PITEȘTI""",LICEUL TEORETIC ION BARBU PITESTI,PITEŞTI,TRANSILVANIEI,,
4318270,361104249,,331843,13999,14003,361104249,ARGEŞ,,,124,ȘCOALA GIMNAZIALĂ BROȘTENI-ANINOASA,SCOALA GIMNAZIALA BROSTENI ANINOASA,ANINOASA,PRINCIPALĂ,,
,362105327,361103673,,13891,13917,362105327,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL ALBEŞTI DE MUSCEL,GRADINITA CU PROGRAM NORMAL ALBESTI DE MUSCEL,ALBEŞTI,,,
,352104615,371100182,330981,13668,13677,352104615,ARGEŞ,,,17,CLUBUL COPIILOR COSTEŞTI,CLUBUL COPIILOR COSTESTI,COSTEŞTI,Ștrandului nr 17,,
5138960,361105119,,300102,17575,17584,361105119,ARGEŞ,,,1,"""LICEUL TEHNOLOGIC """"LIVIU REBREANU"""" MOZĂCENI""",LICEUL TEHNOLOGIC LIVIU REBREANU MOZACENI,MOZĂCENI,PRINCIPALĂ,,
,362100919,361100037,,14851,14879,362100919,ARGEŞ,,,1,ȘCOALA PRIMARĂ BUDEASA MICĂ,SCOALA PRIMARA BUDEASA MICA,BUDEASA MICĂ,PRINCIPALĂ,,
,362100661,361104059,,15108,15126,362100661,ARGEŞ,,,1,ȘCOALA GIMNAZIALĂ RÂNCĂCIOV,SCOALA GIMNAZIALA RANCACIOV,CĂLINEŞTI,PRINCIPALĂ,,
,362101133,361104181,,14165,14263,362101133,ARGEŞ,,,315,ȘCOALA PRIMARĂ ZIGONENI,SCOALA PRIMARA ZIGONENI,ZIGONENI,PRINCIPALĂ,,
4469434,361103515,,333752,16739,16748,361103515,ARGEŞ,,,753,"""ȘCOALA GIMNAZIALĂ """"ELENA DAVILA PERTICARI"""" IZVORU""",SCOALA GIMNAZIALA ELENA DAVILA PERTICARI IZVORU,IZVORU,PRINCIPALĂ,,
,362102369,361103596,,18778,18812,362102369,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL OGREZEA,GRADINITA CU PROGRAM NORMAL OGREZEA,OGREZEA,,,
,362105404,361104095,,17824,17833,362105404,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL OARJA SAT,GRADINITA CU PROGRAM NORMAL OARJA SAT,OARJA,,,
,362101983,361104371,,19793,19962,362101983,ARGEŞ,,,1,GRĂDINIȚA CU PROGRAM NORMAL VAȚA,GRADINITA CU PROGRAM NORMAL VATA,VAŢA,PRINCIPALĂ,,
29497103,361104181,,331946,14165,14174,361104181,ARGEŞ,,,29,ȘCOALA GIMNAZIALĂ BĂICULEȘTI,SCOALA GIMNAZIALA BAICULESTI,BĂICULEŞTI,PRINCIPALĂ,,
,362102188,361103438,,19212,19221,362102188,ARGEŞ,,,,GRADINITA CU PROGRAM NORMAL NR. 1 TEIU,GRADINITA CU PROGRAM NORMAL NR 1 TEIU,TEIU,,,
4122272,361104769,,1180451,13169,13178,361104769,ARGEŞ,,,2,"""LICEUL TEHNOLOGIC """"CONSTANTIN BRÂNCUȘI"""" PITEȘTI""",LICEUL TEHNOLOGIC CONSTANTIN BRANCUSI PITESTI,PITEŞTI,PĂTRAŞCU VODĂ,,
,362102984,361104674,,17254,17272,362102984,ARGEŞ,,,,ŞCOALA GIMNAZIALĂ DRĂGHICI,SCOALA GIMNAZIALA DRAGHICI,DRĂGHICI,COMUNAL,,
,362100584,361103913,,15233,15304,362100584,ARGEŞ,,,,ȘCOALA PRIMARĂ SILIȘTEA,SCOALA PRIMARA SILISTEA,SILIŞTEA,PRINCIPALĂ,,
23472843,361106468,,,13169,13178,361106468,ARGEŞ,,,12,Grădiniţa Maria Pro Day,GRADINITA MARIA PRO DAY,PITEŞTI,Eremia Grigorescu,,
32163014,361206326,,33210046,13169,13178,361206326,ARGEŞ,,,16,"""GRADINITA """"KINDER STRUMFF""""""",GRADINITA KINDER STRUMFF,PITEŞTI,EGALITATII,,
29386571,361104977,,331011,13169,13178,361104977,ARGEŞ,,,50,"""ȘCOALA GIMNAZIALĂ """"NICOLAE SIMONIDE"""" PITEȘTI""",SCOALA GIMNAZIALA NICOLAE SIMONIDE PITESTI,PITEŞTI,09.mai,,
,362103117,361104077,301092,16908,16935,362103117,ARGEŞ,,,,GRADINITA CU PROGRAM NORMAL VOINEŞTI,GRADINITA CU PROGRAM NORMAL VOINESTI,VOINEŞTI,,,
4121935,361103723,,3300336,13301,13310,361103723,ARGEŞ,,,1,"""GRĂDINIȚA CU PROGRAM NORMAL """"CAMPIONII"""" MIOVENI""",GRADINITA CU PROGRAM NORMAL CAMPIONII MIOVENI,MIOVENI,PĂRĂȘTI,,
,362105363,361104778,,13668,13677,362105363,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL ZORILE,GRADINITA CU PROGRAM NORMAL ZORILE,COSTEŞTI,,,
,362105612,361103465,,14922,14931,362105612,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL POIENANDRE,GRADINITA CU PROGRAM NORMAL POIENANDRE,BUGHEA DE JOS,,,
,362105345,361104846,,13819,13837,362105345,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL UNGURENI,GRADINITA CU PROGRAM NORMAL UNGURENI,ALBEŞTII UNGURENI,,,
,362102645,361103881,,18028,18082,362102645,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL DINCULEŞTI,GRADINITA CU PROGRAM NORMAL DINCULESTI,DINCULEŞTI,,,
4122574,361104516,,300243,13392,13409,361104516,ARGEŞ,,,42,"""ȘCOALA GIMNAZIALĂ """"VINTILĂ BRĂTIANU"""" ȘTEFĂNEȘTI""",SCOALA GIMNAZIALA VINTILA BRATIANU STEFANESTI,ŞTEFĂNEŞTI,CÂMPULUI,,
,362101513,361103759,,13301,13310,362101513,ARGEŞ,,,1,GRĂDINIȚA CU PROGRAM NORMAL COLIBAȘI,GRADINITA CU PROGRAM NORMAL COLIBASI,MIOVENI,COLIBAȘI,,
,362100643,361104059,,15108,15199,362100643,ARGEŞ,,,1,GRĂDINIȚA CU PROGRAM NORMAL UDENI,GRADINITA CU PROGRAM NORMAL UDENI,UDENI-ZĂVOI,PRINCIPALĂ,,
22161474,361203522,,321773910,13757,13766,361203522,ARGEŞ,,,,GRĂDINIŢA LICURICII,GRADINITA LICURICII,TOPOLOVENI,,,
5172600,361103533,,336181,13276,13285,361103533,ARGEŞ,,,360,"""ȘCOALA GIMNAZIALĂ """"MIHAI EMINESCU"""" BRADU""",SCOALA GIMNAZIALA MIHAI EMINESCU BRADU,BRADU,PRINCIPALĂ,,
,362105422,361104389,,17968,17977,362105422,ARGEŞ,,,,GRĂDINIŢA C U PROGRAM NORMAL NR.3 VALEA ITULUI,GRADINITA C U PROGRAM NORMAL NR 3 VALEA ITULUI,POIENARI,,,
,362102437,361104403,,18554,18572,362102437,ARGEŞ,,,,ŞCOALA PRIMARĂ NR.1,SCOALA PRIMARA NR 1,VĂLENI,JUD TIGVENI SALATRUCU,,
4469248,361103397,,326265,13169,13178,361103397,ARGEŞ,,,2,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"RAZĂ DE SOARE"""" PITEȘTI""",GRADINITA CU PROGRAM PRELUNGIT RAZA DE SOARE PITESTI,PITEŞTI,Călugăreni,,
4469450,361104706,,334601,17851,17860,361104706,ARGEŞ,,,1,ȘCOALA GIMNAZIALĂ NR. 1 PIETROȘANI,SCOALA GIMNAZIALA NR 1 PIETROSANI,PIETROŞANI,PRINCIPALĂ,,
,362105286,361103795,,14352,14370,362105286,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL BELEŢI,GRADINITA CU PROGRAM NORMAL BELETI,NEGREŞTI,,,
,362101703,361105015,,13169,13178,362101703,ARGEŞ,,,1,GRĂDINIȚA CU PROGRAM NORMAL NR. 14 PITEȘTI,GRADINITA CU PROGRAM NORMAL NR 14 PITESTI,PITEŞTI,Traian,,
32154148,361206344,,32722614,13169,13178,361206344,ARGEŞ,,,226,"""COLEGIUL ECOLOGIC """"Prof. Univ.Dr.ALEXANDRU IONESCU""""""",COLEGIUL ECOLOGIC PROF UNIV DR ALEXANDRU IONESCU,PITEŞTI,B-dul repunlicii,,
,362103284,361103628,,17619,17682,362103284,ARGEŞ,,,,ŞCOALA GIMNAZIALĂ STROEŞTI,SCOALA GIMNAZIALA STROESTI,STROEŞTI,,,
4122531,361104959,,327609,16285,16294,361104959,ARGEŞ,,,1,ȘCOALA GIMNAZIALĂ DAVIDEȘTI,SCOALA GIMNAZIALA DAVIDESTI,DAVIDEŞTI,PRINCIPALĂ,,
,362102084,361103827,,19560,19622,362102084,ARGEŞ,,,,GRADINITA CU PROGRAM NORMAL SATU NOU,GRADINITA CU PROGRAM NORMAL SATU NOU,SATU NOU,,,
,362103135,361104077,,16908,16935,362103135,ARGEŞ,,,,ŞCOALA GIMNAZIALĂ VOINEŞTI,SCOALA GIMNAZIALA VOINESTI,VOINEŞTI,,,
,362102889,361100132,,17423,17478,362102889,ARGEŞ,,,,ŞCOALA PRIMARĂ MĂNCIOIU,SCOALA PRIMARA MANCIOIU,MĂNCIOIU,COMUNAL,,
,362102663,361104389,,17968,17986,362102663,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL NR.2,GRADINITA CU PROGRAM NORMAL NR 2,GROŞANI,PRINCIPALĂ,,
29484693,361104579,,331047,13169,13178,361104579,ARGEŞ,,,35,"""ȘCOALA GIMNAZIALĂ """"TRAIAN"""" PITEȘTI""",SCOALA GIMNAZIALA TRAIAN PITESTI,PITEŞTI,TRAIAN,,
12717166,361103705,,335112,13301,13310,361103705,ARGEŞ,,,26,"""ȘCOALA GIMNAZIALĂ """"GEORGE TOPÎRCEANU"""" MIOVENI""",SCOALA GIMNAZIALA GEORGE TOPIRCEANU MIOVENI,MIOVENI,PARASTI,,
,362101282,361104846,,13819,13864,362101282,ARGEŞ,,,1,ȘCOALA PRIMARĂ DOBROTU,SCOALA PRIMARA DOBROTU,DOBROTU,PRINCIPALĂ,,
,362101065,361103664,,14405,14432,362101065,ARGEŞ,,,1,ȘCOALA PRIMARĂ GĂMĂCEȘTI,SCOALA PRIMARA GAMACESTI,GĂMĂCEŞTI,PRINCIPALĂ,,
4318008,361104398,,1180499,13169,13178,361104398,ARGEŞ,,,1,"""COLEGIUL NAȚIONAL """"ALEXANDRU ODOBESCU"""" PITEȘTI""",COLEGIUL NATIONAL ALEXANDRU ODOBESCU PITESTI,PITEŞTI,Vasile Parvan,,
4654784,361103872,,300114,13365,13374,361103872,ARGEŞ,,,464,LICEUL TEHNOLOGIC NR. 1 MĂRĂCINENI,LICEUL TEHNOLOGIC NR 1 MARACINENI,MĂRĂCINENI,PRINCIPALĂ,,
,362100625,361104059,,15108,15126,362100625,ARGEŞ,,,1,GRĂDINIȚA CU PROGRAM NORMAL DRĂGHICEȘTI,GRADINITA CU PROGRAM NORMAL DRAGHICESTI,CĂLINEŞTI,PRINCIPALĂ,,
29412735,361105078,,966176,13169,13178,361105078,ARGEŞ,,,11,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"ALBĂ CA ZĂPADA"""" PITEȘTI""",GRADINITA CU PROGRAM PRELUNGIT ALBA CA ZAPADA PITESTI,PITEŞTI,Stejarului,,
,362102419,361100019,,18670,18732,362102419,ARGEŞ,,,,GRĂDINIŢA CU PROGRAM NORMAL NR.1,GRADINITA CU PROGRAM NORMAL NR 1,VALEA PECHII,ULITA BISERICII,,
5103430,361104145,,332338,14726,14735,361104145,ARGEŞ,,,287,ȘCOALA GIMNAZIALĂ BOȚEȘTI,SCOALA GIMNAZIALA BOTESTI,BOŢEŞTI,PRINCIPALĂ,,
4121986,361104493,,335841,19695,19702,361104493,ARGEŞ,,,1,ȘCOALA GIMNAZIALĂ NR. 1 VALEA IAȘULUI,SCOALA GIMNAZIALA NR 1 VALEA IASULUI,VALEA IAŞULUI,PRINCIPALĂ,,
29466980,361104724,,1138341,13169,13178,361104724,ARGEŞ,,,1,"""ȘCOALA GIMNAZIALĂ """"TUDOR MUȘATESCU"""" PITEȘTI""",SCOALA GIMNAZIALA TUDOR MUSATESCU PITESTI,PITEŞTI,PESCARILOR,,
4122116,361100132,,334297,17423,17432,361100132,ARGEŞ,,,1,ȘCOALA GIMNAZIALĂ MORĂREȘTI,SCOALA GIMNAZIALA MORARESTI,MORĂREŞTI,E81,,
,362101721,361103542,,13169,13178,362101721,ARGEŞ,,,1,GRĂDINIȚA CU PROGRAM NORMAL NR. 12 PITEȘTI,GRADINITA CU PROGRAM NORMAL NR 12 PITESTI,PITEŞTI,PETROCHIMISTILOR,,
32871169,361206362,,32038219,13392,13409,361206362,ARGEŞ,,,158,"""GRADINITA """"RAY KINDERGARTEN"""" ŞTEFANESTI""",GRADINITA RAY KINDERGARTEN STEFANESTI,ŞTEFĂNEŞTI,Soseaua Bucuresti Pitesti,,
,362102066,361103352,,19631,19686,362102066,ARGEŞ,,,,ŞCOALA PRIMARĂ NR.1,SCOALA PRIMARA NR 1,VERNEŞTI,,,
,362106382,361104344,,13169,13178,362106382,ARGEŞ,,,8,SCOALA GIMNAZIALA NR.2,SCOALA GIMNAZIALA NR 2,PITEŞTI,PETROCHIMISTILOR,,
,362102609,361103881,,18028,18153,362102609,ARGEŞ,,,,ŞCOALA GIMNAZIALĂ SĂMARA,SCOALA GIMNAZIALA SAMARA,SĂMARA,,,
,362101002,361103619,,14450,14539,362101002,ARGEŞ,,,1,ȘCOALA GIMNAZIALĂ MOZĂCENI VALE,SCOALA GIMNAZIALA MOZACENI VALE,MOZĂCENII-VALE,PITESTI-ROSIORI DE VEDE,,
4793146,361103854,,999799,13490,13506,361103854,ARGEŞ,,,22C,"""LICEUL TEORETIC """"DAN BARBILIAN"""" CÂMPULUNG""",LICEUL TEORETIC DAN BARBILIAN CAMPULUNG,CÂMPULUNG,MAIOR GÂLDĂU,,
