COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
,5162103329,5161100507,,104341,104350,5162103329,CĂLĂRAŞI,,,,GRADINITA PROGRAM NORMAL NR.1 NICOLAE BALCESCU,GRADINITA PROGRAM NORMAL NR 1 NICOLAE BALCESCU,NICOLAE BĂLCESCU,,,
23627409,5161101042,,541743,92569,92578,5161101042,CĂLĂRAŞI,,,,GRADINITA CU PROGRAM NORMAL NR.10 CALARASI,GRADINITA CU PROGRAM NORMAL NR 10 CALARASI,CĂLĂRAŞI,"""GRIVITA"," NR.343""",
,5162100145,5161100597,,100610,100629,5162100145,CĂLĂRAŞI,,,,GRADINITA PROGRAM PRELUNGIT NR.1 OLTENITA,GRADINITA PROGRAM PRELUNGIT NR 1 OLTENITA,OLTENIŢA,,,
24079568,5161100977,,562802,101083,101092,5161100977,CĂLĂRAŞI,,,,SCOALA GIMNAZIALA NR.1 BELCIUGATELE,SCOALA GIMNAZIALA NR 1 BELCIUGATELE,BELCIUGATELE,,,
24834607,5161100127,,568179,105384,105393,5161100127,CĂLĂRAŞI,,,,"""SCOALA GIMNAZIALA """"CONSTANTIN TEODORESCU"""" SOLDANU""",SCOALA GIMNAZIALA CONSTANTIN TEODORESCU SOLDANU,ŞOLDANU,,,
,5162102242,5161103573,,93085,93094,5162102242,CĂLĂRAŞI,,,,SCOALA PRIMARA NR.1 CIOCANESTI,SCOALA PRIMARA NR 1 CIOCANESTI,CIOCĂNEŞTI,,,
,5162102622,5161103442,,94223,94250,5162102622,CĂLĂRAŞI,,,,GRADINITA PROGRAM NORMAL NR. 2 PERISORU,GRADINITA PROGRAM NORMAL NR 2 PERISORU,TUDOR VLADIMIRESCU,,,
,5162101404,5161103564,,104635,104653,5162101404,CĂLĂRAŞI,,,,GRADINITA PROG. NORMAL NR.2 CUCUIETI,GRADINITA PROG NORMAL NR 2 CUCUIETI,CUCUIEŢI,,,
24127606,5161100014,,564305,103014,103023,5161100014,CĂLĂRAŞI,,,,SCOALA GIMNAZIALA NR.1 FUNDENI,SCOALA GIMNAZIALA NR 1 FUNDENI,FUNDENI,,,
,5162102631,5161100041,,103032,103041,5162102631,CĂLĂRAŞI,,,,GRADINITA PROGRAM PRELUNGIT NR.2 FUNDULEA,GRADINITA PROGRAM PRELUNGIT NR 2 FUNDULEA,FUNDULEA,,,
14839488,5161103469,,568600,100610,100629,5161103469,CĂLĂRAŞI,,,,"""SCOALA GIMNAZIALA """"SPIRU HARET"""" OLTENITA""",SCOALA GIMNAZIALA SPIRU HARET OLTENITA,OLTENIŢA,,,
,5162101924,5161100023,,93487,93511,5162101924,CĂLĂRAŞI,,,,SCOALA GIMNAZIALA NR.1 DRAJNA,SCOALA GIMNAZIALA NR 1 DRAJNA,DRAJNA NOUĂ,,,
,5162101892,5161100855,,101458,101500,5162101892,CĂLĂRAŞI,,,,GRADINITA PROG. NORMAL NR.3 GRUIU,GRADINITA PROG NORMAL NR 3 GRUIU,GRUIU,,,
,5162102495,5161100905,,102945,102954,5162102495,CĂLĂRAŞI,,,,GRADINITA PROG. NORMAL NR.1 FRUMUSANI,GRADINITA PROG NORMAL NR 1 FRUMUSANI,FRUMUŞANI,,,
