COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,3662101139,3661101415,,159614,159623,3662101139,TULCEA,,,5,GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 13 TULCEA,GRADINITA CU PROGRAM PRELUNGIT NR 13 TULCEA,TULCEA,Trifoiului,
28617058,3661100337,,718504,159614,159623,3661100337,TULCEA,,,61 a,"""ȘCOALA PROFESIONALĂ """"DANUBIUS"""" TULCEA""",SCOALA PROFESIONALA DANUBIUS TULCEA,TULCEA,Avram Iancu,
28675709,3661101573,,719584,161133,161142,3661101573,TULCEA,,,5,ȘCOALA GIMNAZIALĂ PARDINA,SCOALA GIMNAZIALA PARDINA,PARDINA,Aleea Școlii,
13625923,3661100581,,718516,159614,159623,3661100581,TULCEA,,,20,"""ŞCOALA GIMNAZIALĂ """"ION LUCA CARAGIALE"""" TULCEA""",SCOALA GIMNAZIALA ION LUCA CARAGIALE TULCEA,TULCEA,Caragiale Ion Luca,
28697359,3661101451,,7195220,161035,161044,3661101451,TULCEA,,,99,"""ŞCOALA GIMNAZIALĂ """"NICHIFOR LUDOVIG"""" NICULIŢEL""",SCOALA GIMNAZIALA NICHIFOR LUDOVIG NICULITEL,NICULIŢEL,Isaccei,
28643510,3661100676,,719041,160387,160396,3661100676,TULCEA,,,70,ŞCOALA GIMNAZIALĂ FRECĂŢEI,SCOALA GIMNAZIALA FRECATEI,FRECĂŢEI,Principală,
28643499,3661100459,,719534,161053,161062,3661100459,TULCEA,,,245A,"""ŞCOALA GIMNAZIALĂ """"VASILE ALECSANDRI"""" NUFĂRU""",SCOALA GIMNAZIALA VASILE ALECSANDRI NUFARU,NUFĂRU,Domnița Maria,
28630723,3661100355,,7199000,159614,159623,3661100355,TULCEA,,,2,GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 12 TULCEA,GRADINITA CU PROGRAM PRELUNGIT NR 12 TULCEA,TULCEA,24.ian,
,3662100893,3661100676,,160387,160412,3662100893,TULCEA,,,88,ȘCOALA PRIMARĂ POȘTA,SCOALA PRIMARA POSTA,POŞTA,Principală,
28624845,3661100319,,719699,161302,161311,3661100319,TULCEA,,,70,"""ȘCOALA GIMNAZIALĂ """"TRAIAN COȘOVEI"""" SOMOVA""",SCOALA GIMNAZIALA TRAIAN COSOVEI SOMOVA,SOMOVA,Galațiului,
31507900,3661201517,,2075853,159614,159623,3661201517,TULCEA,,,73,GRĂDINIȚA ”TIC-PITIC” TULCEA,GRADINITA TIC PITIC TULCEA,TULCEA,Podgoriilor,
,3662101071,3661101501,,159614,159623,3662101071,TULCEA,,,32A,GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 2 TULCEA,GRADINITA CU PROGRAM PRELUNGIT NR 2 TULCEA,TULCEA,Mahmudiei,
28644478,3661100563,,719895,159614,159623,3661100563,TULCEA,,,47,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.3 TULCEA,GRADINITA CU PROGRAM PRELUNGIT NR 3 TULCEA,TULCEA,Mircea Vodă,
4508525,3661100016,,718401,159614,159623,3661100016,TULCEA,,,11C,"""LICEUL TEORETIC """"ION CREANGĂ"""" TULCEA""",LICEUL TEORETIC ION CREANGA TULCEA,TULCEA,Comerţului,
28675695,3661100373,,719728,161348,161357,3661100373,TULCEA,,,31,ȘCOALA GIMNAZIALĂ STEJARU,SCOALA GIMNAZIALA STEJARU,STEJARU,Principală,
,3662101098,3661101469,,159963,160010,3662101098,TULCEA,,,28,ȘCOALA PRIMARĂ RAHMAN,SCOALA PRIMARA RAHMAN,RAHMAN,Principală,
,3662100916,3661100762,,159883,159927,3662100916,TULCEA,,,,ȘCOALA PRIMARĂ PERIPRAVA,SCOALA PRIMARA PERIPRAVA,PERIPRAVA,Dunării,
,3662101252,3661101528,,159650,159669,3662101252,TULCEA,,,2,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.3 BABADAG,GRADINITA CU PROGRAM PRELUNGIT NR 3 BABADAG,BABADAG,Florilor,
,3662100102,3661100296,,160127,160163,3662100102,TULCEA,,,16,ȘCOALA GIMNAZIALĂ TRAIAN,SCOALA GIMNAZIALA TRAIAN,TRAIAN,Școlii,
,3662100952,3661100848,,161384,161455,3662100952,TULCEA,,,57,ȘCOALA PRIMARĂ SÂMBĂTA NOUĂ,SCOALA PRIMARA SAMBATA NOUA,SÂMBĂTA NOUĂ,01.mai,
,3662101193,3661100477,,160831,160859,3662101193,TULCEA,,,15,ȘCOALA PRIMARĂ SATU NOU,SCOALA PRIMARA SATU NOU,SATU NOU,Școlii,
4793936,3661100685,,7198210,161464,161473,3661100685,TULCEA,,,50,ȘCOALA GIMNAZIALĂ TURCOAIA,SCOALA GIMNAZIALA TURCOAIA,TURCOAIA,01.dec,
28665721,3661100812,,718530,159614,159623,3661100812,TULCEA,,,64,"""ŞCOALA GIMNAZIALĂ """"GRIGORE ANTIPA"""" TULCEA""",SCOALA GIMNAZIALA GRIGORE ANTIPA TULCEA,TULCEA,Victoriei,
,3662101383,3661100337,,159614,159623,3662101383,TULCEA,,,123,ȘCOALA PRIMARĂ NR.9 TULCEA,SCOALA PRIMARA NR 9 TULCEA,TULCEA,Mahmudiei,
,3662101089,3661101591,,160617,160635,3662101089,TULCEA,,,3,ŞCOALA GIMNAZIALĂ GARVĂN,SCOALA GIMNAZIALA GARVAN,GARVĂN,Școlii,
25867190,3661101442,,1105259,159614,159623,3661101442,TULCEA,,,101,"""ŞCOALA GIMNAZIALĂ """"ALEXANDRU CIUCURENCU"""" TULCEA""",SCOALA GIMNAZIALA ALEXANDRU CIUCURENCU TULCEA,TULCEA,Victoriei,
,3662101026,3661100554,,159614,159623,3662101026,TULCEA,,,4A,GRĂDINIȚA CU PROGRAM NORMAL NR. 4 TULCEA,GRADINITA CU PROGRAM NORMAL NR 4 TULCEA,TULCEA,Sălciilor,
,3662100147,3661101406,,160644,160662,3662100147,TULCEA,,,2,ȘCOALA PRIMARĂ VIȘINA,SCOALA PRIMARA VISINA,VIŞINA,Școlii,
21255880,3641100327,,7,159614,159623,3641100327,TULCEA,,,6,CENTRUL JUDEŢEAN DE RESURSE ŞI DE ASISTENTA EDUCAŢIONALĂ TULCEA,CENTRUL JUDETEAN DE RESURSE SI DE ASISTENTA EDUCATIONALA TULCEA,TULCEA,Gloriei,
4508509,3661101528,,718425,159650,159669,3661101528,TULCEA,,,3,"""LICEUL """"DIMITRIE CANTEMIR"""" BABADAG""",LICEUL DIMITRIE CANTEMIR BABADAG,BABADAG,Aurel Vlaicu,
,3662100997,3661100848,,161384,161400,3662100997,TULCEA,,,,ȘCOALA PRIMARĂ CALFA,SCOALA PRIMARA CALFA,CALFA,,
