COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
,2242104398,2241105006,,95060,95079,2242104398,IAŞI,,,,CENTRUL JUDEȚEAN DE ASISTENȚĂ PSIHOPEDAGOGICĂ IAȘI,CENTRUL JUDETEAN DE ASISTENTA PSIHOPEDAGOGICA IASI,IAŞI,,,
,2262100368,2261105527,,95667,95701,2262100368,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," FÎNTÎNELE""",GRADINITA CU PROGRAM NORMAL FINTINELE,FÂNTÂNELE,,
,2262104214,2261105269,551528,98685,98694,2262104214,IAŞI,,,,"""ȘCOALA PRIMARĂ"," BAZGA""",SCOALA PRIMARA BAZGA,RĂDUCĂNENI,,
,2262101093,2261106695,,100086,100102,2262101093,IAŞI,,,,"""ȘCOALA GIMNAZIALĂ"," CRIVEŞTI""",SCOALA GIMNAZIALA CRIVESTI,CRIVEŞTI,,
,2262102212,2261104494,,100004,100022,2262102212,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," FRĂSULENI""",GRADINITA CU PROGRAM NORMAL FRASULENI,FRĂSULENI,,
,2262103032,2261105251,1148110,97241,97312,2262103032,IAŞI,,,,"""ȘCOALA PRIMARĂ"," VALEA SATULUI""",SCOALA PRIMARA VALEA SATULUI,VALEA SATULUI,,
,2262101541,2261105884,,96003,96030,2262101541,IAŞI,,,,"""ȘCOALA GIMNAZIALĂ"," MÎNZĂTEŞTI""",SCOALA GIMNAZIALA MINZATESTI,MÂNZĂTEŞTI,,
4541718,2261106519,,545660,95060,95079,2261106519,IAŞI,,,4,"""COLEGIUL NAȚIONAL"," IAŞI""",COLEGIUL NATIONAL IASI,IAŞI,ARCU,
,2242104403,2241105006,,95060,95079,2242104403,IAŞI,,,,CENTRUL LOGOPEDIC IAȘI,CENTRUL LOGOPEDIC IASI,IAŞI,,,
15802029 (asociatie),2261204922,,223222831,100219,100255,2261204922,IAŞI,,,,"""GRĂDINIŢA CU PROGRAM NORMAL """"LICURICI"""""," SLOBOZIA""",GRADINITA CU PROGRAM NORMAL LICURICI SLOBOZIA,SLOBOZIA,,
,2262102845,2261104666,,95792,95863,2262102845,IAŞI,,,,"""ȘCOALA GIMNAZIALĂ"," VALEA OILOR""",SCOALA GIMNAZIALA VALEA OILOR,VALEA OILOR,,
17245200,2261106487,,554594,95159,95186,2261106487,IAŞI,,,,"""ȘCOALA GIMNAZIALĂ """"ŞTEFAN CEL MARE"""""," DANCU""",SCOALA GIMNAZIALA STEFAN CEL MARE DANCU,DANCU,,
17130501,2261102533,,554506,95088,95097,2261102533,IAŞI,,,4,"""ȘCOALA GIMNAZIALĂ"," BÎRNOVA""",SCOALA GIMNAZIALA BIRNOVA,BÂRNOVA,BARNOVSCHI VODA,
,2262101306,2261102524,551853,98603,98630,2262101306,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," MORENI""",GRADINITA CU PROGRAM NORMAL MORENI,MORENI,,
,2262106347,2261102628,551102,98337,98355,2262106347,IAŞI,,,,"""ȘCOALA GIMNAZIALĂ"," BOROSOAIA""",SCOALA GIMNAZIALA BOROSOAIA,BOROSOAIA,,
4541122,2261104942,,1164774,95471,95480,2261104942,IAŞI,,,35,"""LICEUL TEHNOLOGIC SPECIAL """"TRINITAS"""""," TG. FRUMOS""",LICEUL TEHNOLOGIC SPECIAL TRINITAS TG FRUMOS,TÂRGU FRUMOS,PETRU RARES,
17140793,2261105866,,547474,95943,95952,2261105866,IAŞI,,,,"""ȘCOALA GIMNAZIALĂ"," BIVOLARI""",SCOALA GIMNAZIALA BIVOLARI,BIVOLARI,,
,2262104309,2261102655,,95391,95408,2262104309,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 5"," PAŞCANI""",GRADINITA CU PROGRAM NORMAL NR 5 PASCANI,PAŞCANI,,
,2262100558,2261105866,,95943,95989,2262100558,IAŞI,,,,"""ȘCOALA GIMNAZIALĂ """"ANASTASIE N. BARBU"""""," TABĂRA""",SCOALA GIMNAZIALA ANASTASIE N BARBU TABARA,TABĂRA,,
7347148,2261104648,,1189724,95391,95408,2261104648,IAŞI,,,80,"""LICEUL TEHNOLOGIC """"MIHAI BUSUIOC"""""," PAŞCANI""",LICEUL TEHNOLOGIC MIHAI BUSUIOC PASCANI,PAŞCANI,ALE 22 DECEMBRIE,
17223210,2261105251,,549484,97241,97250,2261105251,IAŞI,,,,"""ȘCOALA GIMNAZIALĂ"," GRAJDURI""",SCOALA GIMNAZIALA GRAJDURI,GRAJDURI,,
,2262100974,2261104892,,95060,95079,2262100974,IAŞI,,,,"""ȘCOALA PRIMARĂ """"GHEORGHE GHIBĂNESCU"""""," IAŞI""",SCOALA PRIMARA GHEORGHE GHIBANESCU IASI,IAŞI,,
,2262104096,2261104684,549692,97394,97401,2262104096,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," GROZESTI""",GRADINITA CU PROGRAM NORMAL GROZESTI,GROZEŞTI,,
4541114,2261105667,,546937,95471,95480,2261105667,IAŞI,,,5,"""ȘCOALA GIMNAZIALĂ """"ION CREANGĂ"""""," TÂRGU FRUMOS""",SCOALA GIMNAZIALA ION CREANGA TARGU FRUMOS,TÂRGU FRUMOS,str. Bogdan Voda,
13630059,2262101862,2261106727,,95060,95079,2262101862,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 21"," IAŞI""",GRADINITA CU PROGRAM NORMAL NR 21 IASI,IAŞI,SOS NATIONALA 64,
32234913,2261105278,,222054287,95060,95079,2261105278,IAŞI,,,73,"""GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 4"," IAȘI""",GRADINITA CU PROGRAM PRELUNGIT NR 4 IASI,IAŞI,Str. Sf.Andrei,
,2262103882,2261102619,1325782,98373,98382,2262103882,IAŞI,,,,"""ȘCOALA PRIMARĂ"," PODU ILOAIEI""",SCOALA PRIMARA PODU ILOAIEI,PODU ILOAIEI,HENCI,
,2262102465,2261104743,552807,99370,99398,2262102465,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 2"," CHIŞCĂRENI""",GRADINITA CU PROGRAM NORMAL NR 2 CHISCARENI,CHIŞCĂRENI,,
,2262106799,2261105355,,96370,96398,2262106799,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 2"," COMARNA""",GRADINITA CU PROGRAM NORMAL NR 2 COMARNA,COMARNA,,
,2262100305,2261106302,3011335,98257,98275,2262100305,IAŞI,,,,"""ȘCOALA PRIMARĂ"," IEPURENI""",SCOALA PRIMARA IEPURENI,IEPURENI,,
,2252102953,2271107077,1135553,99780,99799,2252102953,IAŞI,,,,CLUBUL COPIILOR ȚIBĂNEȘTI,CLUBUL COPIILOR TIBANESTI,ŢIBĂNEŞTI,,,
17161028,2261105893,,554219,100219,100255,2261105893,IAŞI,,,,"""ȘCOALA GIMNAZIALĂ"," SLOBOZIA""",SCOALA GIMNAZIALA SLOBOZIA,SLOBOZIA,,
,2262102239,2261104494,553851,100004,100031,2262102239,IAŞI,,,,"""ȘCOALA GIMNAZIALĂ NR.1"," ICUȘENI""",SCOALA GIMNAZIALA NR 1 ICUSENI,ICUŞENI,,
,2262103014,2261105251,549501,97241,97269,2262103014,IAŞI,,,,"""ȘCOALA PRIMARĂ"," CĂRBUNARI""",SCOALA PRIMARA CARBUNARI,CĂRBUNARI,,
,2262102492,2261106338,,99780,99851,2262102492,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," TUNGUJEI""",GRADINITA CU PROGRAM NORMAL TUNGUJEI,TUNGUJEI,,
17193844,2261102587,,552156,98998,99030,2261102587,IAŞI,,,,"""ȘCOALA GIMNAZIALĂ"," STICLĂRIA""",SCOALA GIMNAZIALA STICLARIA,STICLĂRIA,,
17161001,2261106469,,545880,95060,95079,2261106469,IAŞI,,,24,"""ȘCOALA GIMNAZIALĂ """"CARMEN SYLVA"""""," IAŞI""",SCOALA GIMNAZIALA CARMEN SYLVA IASI,IAŞI,Str. Ghica Vodă,
,2262101853,2261102691,,97606,97633,2262101853,IAŞI,,,,"""ȘCOALA PRIMARĂ"," BURSUC DEAL""",SCOALA PRIMARA BURSUC DEAL,BURSUC-DEAL,,
,2262100531,2261105866,547503,95943,95952,2262100531,IAŞI,,,,"""ȘCOALA PRIMARĂ NR. 2"," BIVOLARI""",SCOALA PRIMARA NR 2 BIVOLARI,BIVOLARI,,
,2262102004,2261105337,548399,96478,96487,2262102004,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," COTNARI""",GRADINITA CU PROGRAM NORMAL COTNARI,COTNARI,,
,2262103484,2261104847,552704,100308,99334,2262103484,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," DRĂGUŞENI""",GRADINITA CU PROGRAM NORMAL DRAGUSENI,DRĂGUŞENI,,
,2262101663,2261102732,548480,96593,96600,2262101663,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," COZMEŞTI""",GRADINITA CU PROGRAM NORMAL COZMESTI,COZMEŞTI,,
