COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
29464416,1361101325,,130451663,60419,60428,1361101325,CONSTANŢA,,,6,ŞCOALA GIMNAZIALĂ NR. 22 ’I.C.BRĂTIANU’ CONSTANŢA,SCOALA GIMNAZIALA NR 22 I C BRATIANU CONSTANTA,CONSTANŢA,Răzvan Vodă,
,1362104034,1361101171,,60945,60990,1362104034,CONSTANŢA,,,,ŞCOALA PRIMARĂ NR. 3 VÂRTOP,SCOALA PRIMARA NR 3 VARTOP,VÂRTOP,,
26037607,1361100704,,130454108,60847,60856,1361100704,CONSTANŢA,,,44,ŞCOALA GIMNAZIALĂ ’SPIRU HARET’ MEDGIDIA,SCOALA GIMNAZIALA SPIRU HARET MEDGIDIA,MEDGIDIA,THEODOR AMAN,
4300833,1361105374,,130454287,60419,60428,1361105374,CONSTANŢA,,,14,GRĂDINIŢA CU PROGRAM PRELUNGIT ’AMICII’ CONSTANŢA,GRADINITA CU PROGRAM PRELUNGIT AMICII CONSTANTA,CONSTANŢA,CAP. DOBRILĂ EUGENIU,
,1362102968,1361100057,,61559,61568,1362102968,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL CRUCEA,GRADINITA CU PROGRAM NORMAL CRUCEA,CRUCEA,CONSTANŢEI,
,1362103612,1361101411,,62798,62814,1362103612,CONSTANŢA,,,36,ŞCOALA GIMNAZIALĂ NR. 2 COCHIRLENI,SCOALA GIMNAZIALA NR 2 COCHIRLENI,COCHIRLENI,PRINCIPALĂ,
28052530,1361101031,,130453544,63170,62663,1361101031,CONSTANŢA,,,6,ŞCOALA GIMNAZIALĂ NR. 1 VULTURU,SCOALA GIMNAZIALA NR 1 VULTURU,VULTURU,PREOT ANTON POPESCU,
,1362103589,1361100586,,61372,61443,1362103589,CONSTANŢA,,,,ŞCOALA GIMNAZIALĂ NR. 2 TARIVERDE,SCOALA GIMNAZIALA NR 2 TARIVERDE,TARIVERDE,,
,1362102199,1361101284,,60534,60543,1362102199,CONSTANŢA,,,2,GRĂDINIŢA SPECIALĂ SANATORIU TECHIRGHIOL,GRADINITA SPECIALA SANATORIU TECHIRGHIOL,TECHIRGHIOL,OVIDIU,
29424993,1361101402,,130453427,62486,62495,1361101402,CONSTANŢA,,,674,ŞCOALA GIMNAZIALĂ NR. 1 OLTINA,SCOALA GIMNAZIALA NR 1 OLTINA,OLTINA,DISPENSARULUI,
