COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
29843347,1861106318,,503208,77812,77821,1861106318,GORJ,,,10,"""GRADINITA CU PROGRAM PRELUNGIT """"VIS DE COPIL"""" (NR 5) TG JIU""",GRADINITA CU PROGRAM PRELUNGIT VIS DE COPIL (NR 5) TG JIU,TÂRGU JIU,STR. SIRETULUI,
,1862102983,1861105715,,82733,82742,1862102983,GORJ,,,,GRADINITA CU PROGRAM NORMAL NR.1 URDARI,GRADINITA CU PROGRAM NORMAL NR 1 URDARI,URDARI,,
,1862100583,1861105665,,81816,81825,1862100583,GORJ,,,,GRADINITA CU PROGRAM NORMAL SAULESTI,GRADINITA CU PROGRAM NORMAL SAULESTI,SĂULEŞTI,,
,1862105181,1861105543,180507121,82895,82902,1862105181,GORJ,,,,GRADINITA CU PROGR NORMAL VIRT ROVINARI,GRADINITA CU PROGR NORMAL VIRT ROVINARI,VÂRT,,
29211693,1861106033,,510122,82396,82403,1861106033,GORJ,,,,SCOALA GIMNAZIALA NR.1 TELESTI,SCOALA GIMNAZIALA NR 1 TELESTI,TELEŞTI,,
,1862103912,1861104619,,81861,81898,1862103912,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL BUDIENI"," SCOARTA""",GRADINITA CU PROGRAM NORMAL BUDIENI SCOARTA,BUDIENI,
,1862106404,1861100045,,79406,79479,1862106404,GORJ,,,0,GRADINITA CU PROGRAM NORMAL POJARU BUSTUCHIN,GRADINITA CU PROGRAM NORMAL POJARU BUSTUCHIN,POJARU,POJARU,
,1862100461,1861106042,,79157,79219,1862100461,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL MILUTA"," BORASCU""",GRADINITA CU PROGRAM NORMAL MILUTA BORASCU,MILUTA,
4718926,1861105403,,510172,82430,82449,1861105403,GORJ,,,,LICEUL TEHNOLOGIC TISMANA,LICEUL TEHNOLOGIC TISMANA,TISMANA,,
,1862102531,1861105882,,79834,79889,1862102531,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL CARPINIS"," CRASNA""",GRADINITA CU PROGRAM NORMAL CARPINIS CRASNA,CĂRPINIŞ,
,1862101019,1861106214,,81264,81335,1862101019,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL IZVOARELE"," PLOPSORU""",GRADINITA CU PROGRAM NORMAL IZVOARELE PLOPSORU,IZVOARELE,
,1862100701,1861106173,,80908,80953,1862100701,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL GRUI"," MUSETESTI""",GRADINITA CU PROGRAM NORMAL GRUI MUSETESTI,GRUI,
29508580,1861106223,,180507527,78926,78962,1861106223,GORJ,,,,"""SCOALA GIMNAZIALA LIHULESTI"," BERLESTI""",SCOALA GIMNAZIALA LIHULESTI BERLESTI,LIHULEŞTI,
,1862104379,1861105891,,78329,78356,1862104379,GORJ,,,,GRADINITA CU PROGRAM NORMAL CARBUNESTI SAT,GRADINITA CU PROGRAM NORMAL CARBUNESTI SAT,CĂRBUNEŞTI-SAT,,
,1862102608,1861106051,,78668,78686,1862102608,GORJ,,,,"""SCOALA PRIMARA """"VASILE CARABIS""""CIMPOFENI"," ARCANI""",SCOALA PRIMARA VASILE CARABISCIMPOFENI ARCANI,CÂMPOFENI,
29213490,1861106327,,508258,79932,79941,1861106327,GORJ,,,,SCOALA GIMNAZIALA CRUSET,SCOALA GIMNAZIALA CRUSET,CRUŞET,,
,1862106535,1861106087,,78873,78882,1862106535,GORJ,,,0,SCOALA GIMNAZIALA NR 1 BENGESTI BENGESTI CIOCADIA,SCOALA GIMNAZIALA NR 1 BENGESTI BENGESTI CIOCADIA,BENGEŞTI,BENGESTI,
,1862103722,1861105995,,77812,77885,1862103722,GORJ,,,,GRADINITA CU PROGRAM NORMAL ROMANESTI,GRADINITA CU PROGRAM NORMAL ROMANESTI,ROMANEŞTI,,
,1862100262,1861105724,,78089,78098,1862100262,GORJ,,,,GRADINITA CU PROGRAM NORMAL TURCINESTI,GRADINITA CU PROGRAM NORMAL TURCINESTI,TURCINEŞTI,,
,1862104976,1861105986,,78016,78061,1862104976,GORJ,,,,"""SCOALA PRIMARA TILVESTI"," DRAGUTESTI""",SCOALA PRIMARA TILVESTI DRAGUTESTI,TÂLVEŞTI,
23106249,1841105456,,180503157,77812,77821,1841105456,GORJ,,,1A,CENTRUL JUDETEAN DE RESURSE SI ASISTENTA EDUCATIONALA TG-JIU,CENTRUL JUDETEAN DE RESURSE SI ASISTENTA EDUCATIONALA TG JIU,TÂRGU JIU,STR TISMANA,
,1862100425,1861106042,,79157,79184,1862100425,GORJ,,,,"""SCOALA PRIMARA CALAPARU"," BORASCU""",SCOALA PRIMARA CALAPARU BORASCU,CALAPĂRU,
,1862104022,1861105923,,82314,82323,1862104022,GORJ,,,,GRADINITA CU PROGRAM NORMAL STOINA,GRADINITA CU PROGRAM NORMAL STOINA,STOINA,,
,1862101616,1861105819,,79736,79745,1862101616,GORJ,,,,SCOALA PRIMARA NR.2 CILNIC (PINOASA),SCOALA PRIMARA NR 2 CILNIC (PINOASA),CÂLNIC,,
29186700,1861104673,,508399,80123,80132,1861104673,GORJ,,,,SCOALA GIMNAZIALA NR.1 DANESTI,SCOALA GIMNAZIALA NR 1 DANESTI,DĂNEŞTI,DJ 674A,
,1862101055,1861106214,,81264,81362,1862101055,GORJ,,,,"""SCOALA PRIMARA SARDANESTI"," PLOPSORU""",SCOALA PRIMARA SARDANESTI PLOPSORU,SĂRDĂNEŞTI,
,1852101923,1871104606,,82895,79059,1852101923,GORJ,,,3,CLUBUL COPIILOR SI ELEVILOR ROVINARI,CLUBUL COPIILOR SI ELEVILOR ROVINARI,ROVINARI,str Prieteniei,
29241180,1861105665,,509707,81816,81825,1861105665,GORJ,,,,SCOALA GIMNAZIALA SAULESTI,SCOALA GIMNAZIALA SAULESTI,SĂULEŞTI,,
,1862103939,1861104619,,81861,81898,1862103939,GORJ,,,,"""SCOALA GIMNAZIALA BUDIENI"," SCOARTA""",SCOALA GIMNAZIALA BUDIENI SCOARTA,BUDIENI,
,1862103283,1861106078,,79237,79246,1862103283,GORJ,,,,GRADINITA CU PROGRAM NORMAL BRANESTI,GRADINITA CU PROGRAM NORMAL BRANESTI,BRĂNEŞTI,,
,1862104524,1861105525,,82680,82724,1862104524,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL NR.2 FLORESTI"," TINTARENI""",GRADINITA CU PROGRAM NORMAL NR 2 FLORESTI TINTARENI,FLOREŞTI,
,1862102888,1861106327,,79932,80025,1862102888,GORJ,,,,"""SCOALA PRIMARA URDA DE JOS"," CRUSET""",SCOALA PRIMARA URDA DE JOS CRUSET,URDA DE JOS,
29241163,1861105421,,180507187,78604,78613,1861105421,GORJ,,,,SCOALA GIMNAZIALA ANINOASA,SCOALA GIMNAZIALA ANINOASA,ANINOASA,,
,1852101959,1871104606,,78258,78267,1852101959,GORJ,,,1,CLUBUL COPIILOR SI ELEVILOR NOVACI,CLUBUL COPIILOR SI ELEVILOR NOVACI,NOVACI,str Parangului,
,1862102377,1861104628,,82047,82092,1862102377,GORJ,,,,"""SCOALA PRIMARA STRIMTU"," SLIVILESTI""",SCOALA PRIMARA STRIMTU SLIVILESTI,STRÂMTU,
,1862103514,1861106164,,81095,81148,1862103514,GORJ,,,,"""SCOALA GIMNAZIALA MOTRU-SEC"," PADES""",SCOALA GIMNAZIALA MOTRU SEC PADES,MOTRU SEC,
29281990,1861106241,,510263,82555,82564,1861106241,GORJ,,,,LICEUL TEHNOLOGIC TURBUREA,LICEUL TEHNOLOGIC TURBUREA,TURBUREA,,
,1862100678,1861105602,,81754,81807,1862100678,GORJ,,,,"""SCOALA PRIMARA MAGHERESTI"," SACELU""",SCOALA PRIMARA MAGHERESTI SACELU,MAGHEREŞTI,
29454595,1861106309,,507620,79077,79086,1861106309,GORJ,,,,"""SCOALA GIMNAZIALA """"NICOLAE COSTESCU"""" BOLBOSI""",SCOALA GIMNAZIALA NICOLAE COSTESCU BOLBOSI,BOLBOŞI,,
