COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
25198010,3161100453,,663761,179695,142541,3161100453,SĂLAJ,,,67,ȘCOALA GIMNAZIALĂ NR.1 ȘIMIȘNA,SCOALA GIMNAZIALA NR 1 SIMISNA,ŞIMIŞNA,Principală,
,3162102939,3161100394,,139937,139964,3162102939,SĂLAJ,,,91,GRĂDINIȚA CU PROGRAM NORMAL RĂSTOLȚU DEȘERT,GRADINITA CU PROGRAM NORMAL RASTOLTU DESERT,RĂSTOLŢU DEŞERT,Principală,
25627340,3161104353,,662298,140869,140878,3161104353,SĂLAJ,,,242,ȘCOALA GIMNAZIALĂ NR.1 CUZĂPLAC,SCOALA GIMNAZIALA NR 1 CUZAPLAC,CUZĂPLAC,Principală,
,3162101323,3161104353,,140869,140949,3162101323,SĂLAJ,,,219,ȘCOALA PRIMARĂ TĂMAȘA,SCOALA PRIMARA TAMASA,TĂMASA,Principală,
,3162101386,3161100937,,141447,141492,3162101386,SĂLAJ,,,45,GRĂDINIȚA CU PROGRAM NORMAL RACÎȘ,GRADINITA CU PROGRAM NORMAL RACIS,RACÂŞ,Principală,
35152362,3161200772,,696001,139704,139713,3161200772,SĂLAJ,,,11,"""GRĂDINIȚA """"PETER PAN"""" ZALĂU""",GRADINITA PETER PAN ZALAU,ZALĂU,Rebreanu Liviu,
,3162101929,3161100616,,140146,140173,3162101929,SĂLAJ,,,237,"""ȘCOALA PRIMARĂ """"IOANICHIE DRUHORA"""" CHENDREA""",SCOALA PRIMARA IOANICHIE DRUHORA CHENDREA,CHENDREA,Principală,
26394456,3161100896,,663242,142006,142015,3161100896,SĂLAJ,,,188/A,ȘCOALA GIMNAZIALĂ NR.1 MĂERIȘTE,SCOALA GIMNAZIALA NR 1 MAERISTE,MĂERIŞTE,ȘCOLII,
,3162102645,3161100842,,142676,142685,3162102645,SĂLAJ,,,466,GRĂDINIȚA CU PROGRAM NORMAL SÎNMIHAIU ALMAȘULUI,GRADINITA CU PROGRAM NORMAL SINMIHAIU ALMASULUI,SÂNMIHAIU ALMAŞULUI,Principală,
,3162101178,3161100946,,141786,141811,3162101178,SĂLAJ,,,36,ȘCOALA PRIMARĂ COZLA,SCOALA PRIMARA COZLA,COZLA,Principală,
,3162103198,3161100584,,141312,141349,3162103198,SĂLAJ,,,98,GRĂDINIȚA CU PROGRAM NORMAL CERIȘA,GRADINITA CU PROGRAM NORMAL CERISA,CERIŞA,Principală,
,3162102794,3161100322,,140672,140734,3162102794,SĂLAJ,,,253B,ȘCOALA GIMNAZIALĂ JAC,SCOALA GIMNAZIALA JAC,JAC,Principală,
,3162101879,3161100616,,140146,140182,3162101879,SĂLAJ,,,81,ȘCOALA PRIMARĂ GĂLPÎIA,SCOALA PRIMARA GALPIIA,GĂLPÂIA,Principală,
,3162103438,3161100919,,139704,139713,3162103438,SĂLAJ,,,3,"""ȘCOALA GIMNAZIALĂ """"GEORGE COȘBUC"""" ZALĂU""",SCOALA GIMNAZIALA GEORGE COSBUC ZALAU,ZALĂU,MOIGRADULUI,
,3162101341,3161104353,,140869,140878,3162101341,SĂLAJ,,,242,GRĂDINIȚA CU PROGRAM NORMAL CUZĂPLAC,GRADINITA CU PROGRAM NORMAL CUZAPLAC,CUZĂPLAC,Principală,
,3162102107,3161100358,,142710,142756,3162102107,SĂLAJ,,,41,ȘCOALA PRIMARĂ INĂU,SCOALA PRIMARA INAU,INĂU,Principală,
,3162102455,3161104475,,142284,142300,3162102455,SĂLAJ,,,20,GRĂDINIȚA CU PROGRAM NORMAL BĂDĂCIN,GRADINITA CU PROGRAM NORMAL BADACIN,BĂDĂCIN,Principală,
,3162103854,3161100806,,142177,142202,3162103854,SĂLAJ,,,229,ȘCOALA PRIMARĂ SOMEȘ GURUSLĂU,SCOALA PRIMARA SOMES GURUSLAU,SOMEŞ GURUSLĂU,Principală,
,3162101902,3161100616,,140146,140191,3162101902,SĂLAJ,,,402,GRĂDINIȚA CU PROGRAM NORMAL GÂILGĂU ALMAȘULUI,GRADINITA CU PROGRAM NORMAL GAILGAU ALMASULUI,GÂLGĂU ALMAŞULUI,Principală,
,3162103221,3161100584,,141312,141330,3162103221,SĂLAJ,,,53,ȘCOALA PRIMARĂ ALEUȘ,SCOALA PRIMARA ALEUS,ALEUŞ,Principală,
21638401,3161104412,,663503,180037,142266,3161104412,SĂLAJ,,,128,ȘCOALA GIMNAZIALĂ NR.1 BOGHIȘ,SCOALA GIMNAZIALA NR 1 BOGHIS,BOGHIŞ,Principală,
,3162102758,3161100322,,140672,140707,3162102758,SĂLAJ,,,187A,ȘCOALA PRIMARĂ BREBI,SCOALA PRIMARA BREBI,BREBI,Principală,
