COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
29145930,1561101435,,568911,101840,101859,1561101435,DÂMBOVIŢA,,,685,ȘCOALA GIMNAZIALĂ CIOCĂNEȘTI,SCOALA GIMNAZIALA CIOCANESTI,CIOCĂNEŞTI,CANTACUZINO,
,1562102074,1561100271,,68627,68636,1562102074,DÂMBOVIŢA,,,115,ȘCOALA GIMNAZIALĂ RĂCARI,SCOALA GIMNAZIALA RACARI,RĂCARI,ANA IPATESCU,
,1562105579,1561100027,,179891,67817,1562105579,DÂMBOVIŢA,,,240,GRĂDINIȚA CU PROGRAM NORMAL SILIȘTEA RACIU,GRADINITA CU PROGRAM NORMAL SILISTEA RACIU,SILIŞTEA,PRINCIPALĂ,
,1562103306,1561100262,,69615,69624,1562103306,DÂMBOVIŢA,,,,GRĂDINIȚA CU PROGRAM NORMAL ”ALBĂ CA ZĂPADA” VULCANA BĂI,GRADINITA CU PROGRAM NORMAL ALBA CA ZAPADA VULCANA BAI,VULCANA-BĂI,"""VLAD TEPES","NR.2"""
29144330,1561100027,,469115,179891,67808,1561100027,DÂMBOVIŢA,,,109,ȘCOALA GIMNAZIALĂ RACIU,SCOALA GIMNAZIALA RACIU,RACIU,PRINCIPALĂ,
,1562101869,1561101299,,67906,67915,1562101869,DÂMBOVIŢA,,,68,GRĂDINIȚA CU PROGRAM NORMAL NR.2 LUNGULEȚU,GRADINITA CU PROGRAM NORMAL NR 2 LUNGULETU,LUNGULEŢU,PRINCIPALĂ,
29150332,1561101607,,467545,65841,65850,1561101607,DÂMBOVIŢA,,,26,ȘCOALA GIMNAZIALĂ NR.1 MORENI,SCOALA GIMNAZIALA NR 1 MORENI,MORENI,FLACARA,
33434570,1551105764,,474794,65921,65930,1551105764,DÂMBOVIŢA,,,9,CLUBUL COPIILOR ”NICOLAE MATEESCU” PUCIOASA,CLUBUL COPIILOR NICOLAE MATEESCU PUCIOASA,PUCIOASA,C. OLANESCU,
,1562102793,1561101747,,69447,69508,1562102793,DÂMBOVIŢA,,,135,GRĂDINIȚA CU PROGRAM NORMAL ȘUVIȚA VÂRFURI,GRADINITA CU PROGRAM NORMAL SUVITA VARFURI,ŞUVIŢA,PRINCIPALĂ,
,1562104569,1561105778,,66768,66795,1562104569,DÂMBOVIŢA,,,171,GRĂDINIȚA CU PROGRAM NORMAL BOTENI CONȚEȘTI,GRADINITA CU PROGRAM NORMAL BOTENI CONTESTI,BOTENI,AEROPORTULUI,
,1562103523,1561101462,,69303,69312,1562103523,DÂMBOVIŢA,,,641,GRĂDINIȚA CU PROGRAM NORMAL VĂLENI DÂMBOVIȚA,GRADINITA CU PROGRAM NORMAL VALENI DAMBOVITA,VĂLENI-DÂMBOVIŢA,PRINCIPALĂ,
,1562102531,1561100036,,101341,101350,1562102531,DÂMBOVIŢA,,,218,GRĂDINIȚA CU PROGRAM NORMAL BREZOAELE,GRADINITA CU PROGRAM NORMAL BREZOAELE,BREZOAELE,PRINCIPALĂ,
,1562102246,1561105683,,67595,67620,1562102246,DÂMBOVIŢA,,,58A,GRĂDINIȚA CU PROGRAM NORMAL OCHIURI GURA OCNIȚEI,GRADINITA CU PROGRAM NORMAL OCHIURI GURA OCNITEI,OCHIURI,OCHIURI,
29144101,1561100262,,470566,69615,69624,1561100262,DÂMBOVIŢA,,,18,ȘCOALA GIMNAZIALĂ ”ION MAREȘ” VULCANA BĂI,SCOALA GIMNAZIALA ION MARES VULCANA BAI,VULCANA-BĂI,ALEXANDRU IOAN CUZA,
,1562103116,1561101498,,65342,65351,1562103116,DÂMBOVIŢA,,,8,GRĂDINIȚA CU PROGRAM NORMAL NR.5 TÂRGOVIȘTE,GRADINITA CU PROGRAM NORMAL NR 5 TARGOVISTE,TÂRGOVIŞTE,Văcărescu Alecu,
7584357,1561100217,,467674,65921,65930,1561100217,DÂMBOVIŢA,,,123,ȘCOALA GIMNAZIALĂ NR.4 ”ELENA DONICI CANTACUZINO” PUCIOASA,SCOALA GIMNAZIALA NR 4 ELENA DONICI CANTACUZINO PUCIOASA,PUCIOASA,REPUBLICII,
,1562100497,1561105796,,65869,65903,1562100497,DÂMBOVIŢA,,,185,GRĂDINIȚA CU PROGRAM NORMAL IEDERA DE SUS,GRADINITA CU PROGRAM NORMAL IEDERA DE SUS,IEDERA DE SUS,PRINCIPALĂ,
29145956,1561105715,,469749,68468,68501,1561105715,DÂMBOVIŢA,,,70,ȘCOALA GIMNAZIALĂ ROMÂNEȘTI POTLOGI,SCOALA GIMNAZIALA ROMANESTI POTLOGI,ROMÂNEŞTI,IOAN DOBRESCU,
