COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
,3862102734,3861100637,,168791,168808,3862102734,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,BUDEŞTI,,,
,3862104207,3861100881,,172153,172224,3862104207,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,POIANA,,,
29105005,3861105158,,741252,169306,169315,3861105158,VÂLCEA,,,,SCOALA GIMNAZIALA CRETENI,SCOALA GIMNAZIALA CRETENI,CREŢENI,,,
29351212,3861105298,,1125235,170685,170694,3861105298,VÂLCEA,,,,LICEUL TEORETIC LADESTI,LICEUL TEORETIC LADESTI,LĂDEŞTI,,,
,3862100474,3861105357,,172992,173043,3862100474,VÂLCEA,,,,SCOALA PRIMARA,SCOALA PRIMARA,POPEŞTI,,,
,3862102811,3861100899,,172279,172288,3862102811,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,PESCEANA,,,
,3862101638,3861100913,,170612,170630,3862101638,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,BERBEŞTI,,,
29546990,3861100818,,741991,172377,172402,3861100818,VÂLCEA,,,,SCOALA GIMNAZIALA DAESTI/POPESTI,SCOALA GIMNAZIALA DAESTI/POPESTI,DĂEŞTI,,,
13895110,3851101217,,745038,167981,167990,3851101217,VÂLCEA,,,,CLUBUL COPIILOR,CLUBUL COPIILOR,DRĂGĂŞANI,,,
,3862102182,3861105303,,174085,174094,3862102182,VÂLCEA,,,,SCOALA PRIMARA VALEA MARE,SCOALA PRIMARA VALEA MARE,VALEA MARE,,,
,3862103581,3861100705,,170514,170596,3862103581,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,MARCEA,,,
,3862103043,3861101068,,171931,171940,3862103043,VÂLCEA,,,,SCOALA PRIMARA OTESANI,SCOALA PRIMARA OTESANI,OTEŞANI,,,
,3862101602,3861100836,,173597,173604,3862101602,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,SUTEŞTI,,,
29012518,3861105366,,740777,171995,172000,3861105366,VÂLCEA,,,,SCOALA GIMNAZIALA PAUSESTI,SCOALA GIMNAZIALA PAUSESTI,PĂUŞEŞTI,,,
,3862103667,3861100076,,173374,173515,3862103667,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,URŞI,,,
,3862103486,3861105131,745753,168452,168470,3862103486,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,BENEŞTI,,,
,3862104623,3861105312,,171539,171593,3862104623,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL MUEREASCA DE SUS,GRADINITA CU PROGRAM NORMAL MUEREASCA DE SUS,MUEREASCA DE SUS,,,
,3862102752,3861100637,,168791,168835,3862102752,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,BÂRSEŞTI,,,
,3862101611,3861100836,,173597,173677,3862101611,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,VERDEA,,,
29070969,3861100854,,741587,170168,170177,3861100854,VÂLCEA,,,,SCOALA GIMNAZIALA BARTOLOMEU VALERIU ANANIA,SCOALA GIMNAZIALA BARTOLOMEU VALERIU ANANIA,GLĂVILE,,,
,3852101963,3871105023,,168452,168461,3852101963,VÂLCEA,,,,CLUBUL COPIILOR SI ELEVILOR,CLUBUL COPIILOR SI ELEVILOR,BĂLCEŞTI,,,
2540562,3861100732,,114887,167473,167482,3861100732,VÂLCEA,,,,"""LICEUL TEHNOLOGIC """"HENRI COANDA""""""",LICEUL TEHNOLOGIC HENRI COANDA,RÂMNICU VÂLCEA,,,
29032949,3861105176,,741288,169404,169529,3861105176,VÂLCEA,,,,SCOALA GIMNAZIALA UDRESTI,SCOALA GIMNAZIALA UDRESTI,UDREŞTI,,,
,3862100456,3861105357,,172992,173007,3862100456,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,SINEŞTI,,,
,3862104338,3861100144,,174511,174389,3862104338,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,LĂCUSTENI,,,
,3862103224,3861100596,,168229,168256,3862103224,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,COLTEŞTI,,,
32045833,3861200531,,6348001,167473,167482,3861200531,VÂLCEA,,,,"""GRADINITA CU PROGRAM PRELUNGIT """"HAPPY KIDS""""""",GRADINITA CU PROGRAM PRELUNGIT HAPPY KIDS,RÂMNICU VÂLCEA,,,
,3852101954,3871105023,,167909,167918,3852101954,VÂLCEA,,,,CLUBUL COPIILOR SI ELEVILOR,CLUBUL COPIILOR SI ELEVILOR,CĂLIMĂNEŞTI,,,
,3862102951,3861105054,1154016,168041,168096,3862102951,VÂLCEA,,,,SCOALA PRIMARA NR 2,SCOALA PRIMARA NR 2,ROMANII DE SUS,,,
,3862101914,3861105149,,171806,171824,3862101914,VÂLCEA,,,,SCOALA PRIMARA,SCOALA PRIMARA,CASA VECHE,,,
,3862104175,3861100881,,172153,172224,3862104175,VÂLCEA,,,,SCOALA GIMNAZIALA POIANA,SCOALA GIMNAZIALA POIANA,POIANA,,,
,3862101882,3861105149,,171806,171824,3862101882,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,CASA VECHE,,,
13024745,3861100691,,1125223,170346,170355,3861100691,VÂLCEA,,,,LICEUL TEORETIC GRADISTEA,LICEUL TEORETIC GRADISTEA,GRĂDIŞTEA,,,
,3862103138,3861105262,,168755,168782,3862103138,VÂLCEA,,,,SCOALA PRIMARA GAUJANI,SCOALA PRIMARA GAUJANI,GĂUJANI,,,
,3862103165,3861100949,,167794,167874,3862103165,VÂLCEA,,,,SCOALA GIMNAZIALA VALEA LUI STAN,SCOALA GIMNAZIALA VALEA LUI STAN,VALEA LUI STAN,,,
,3862104944,3861100818,,172377,172439,3862104944,VÂLCEA,,,,SCOALA GIMNAZIALA URSI/POPESTI,SCOALA GIMNAZIALA URSI/POPESTI,URŞI,,,
,3862104641,3861100542,,169547,169574,3862104641,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,GEAMĂNA,,,
,3862104008,3861100126,,174496,172260,3862104008,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,TITEŞTI,,,
,3862101525,3861105384,,169896,169903,3862101525,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,FRÂNCEŞTI,,,
29050554,3861105271,,741771,171272,171281,3861105271,VÂLCEA,,,,SCOALA GIMNAZIALA MALDARESTI,SCOALA GIMNAZIALA MALDARESTI,MĂLDĂREŞTI,,,
,3862100248,3861100904,,171325,171334,3862100248,VÂLCEA,,,,SCOALA GIMNAZIALA BULETA,SCOALA GIMNAZIALA BULETA,BULETA,,,
,3862103364,3861100714,,168130,168194,3862103364,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL PITICOT,GRADINITA CU PROGRAM NORMAL PITICOT,OCNIŢA,,,
,3862104071,3861101005,,169039,169093,3862104071,VÂLCEA,,,,SCOALA PRIMARA,SCOALA PRIMARA,OBÂRŞIA,,,
2541657,3861105262,,741379,168755,168764,3861105262,VÂLCEA,,,,SCOALA GIMNAZIALA BOISOARA,SCOALA GIMNAZIALA BOISOARA,BOIŞOARA,,,
