COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
11702388,2361202421,,403812296,179551,179560,2361202421,ILFOV,,,4A,"""ȘCOALA PRIMARĂ """"SFÂNTA MARIA""""""",SCOALA PRIMARA SFANTA MARIA,VOLUNTARI,VARTEJULUI,
,2362100127,2361101309,,105936,105945,2362100127,ILFOV,,,315,GRĂDINIȚA NR. 2 VIDRA,GRADINITA NR 2 VIDRA,VIDRA,PRICIPALĂ,
,2362101101,2361101639,,100576,100585,2362101101,ILFOV,,,52,ȘCOALA GIMNAZIALĂ NR. 3 BUFTEA,SCOALA GIMNAZIALA NR 3 BUFTEA,BUFTEA,INDEPENDENTEI,
13613856,2361101761,,400563117,102035,102044,2361101761,ILFOV,,,107,LICEUL CU PROGRAM SPORTIV CU CLASELE I - XII,LICEUL CU PROGRAM SPORTIV CU CLASELE I  XII,CLINCENI,PRINCIPALA,
,2362100466,2361102301,,103513,103559,2362100466,ILFOV,,,53,ȘCOALA GIMNAZIALĂ NR. 3 SILIŞTEA SNAGOVULUI,SCOALA GIMNAZIALA NR 3 SILISTEA SNAGOVULUI,SILIŞTEA SNAGOVULUI,ANTIM IVIREANU,
29007708,2361101535,,4000034,100576,100585,2361101535,ILFOV,,,4,"""GRĂDINIȚA """"CĂSUȚA COPILĂRIEI""""""",GRADINITA CASUTA COPILARIEI,BUFTEA,ALEEA SCOLII,
,2362100692,2361102251,,102160,102197,2362100692,ILFOV,,,24,GRĂDINIȚA NR. 1 PETREŞTI,GRADINITA NR 1 PETRESTI,PETREŞTI,UNIRII,
29812685,2361202552,,232508032,179533,179542,2361202552,ILFOV,,,32G,GRĂDINIȚA ”ROSE GARDEN KIDS” POPEȘTI LEORDENI,GRADINITA ROSE GARDEN KIDS POPESTI LEORDENI,POPEŞTI LEORDENI,OLTENIȚEI,
14084656,2361102052,,400563997,102473,102482,2361102052,ILFOV,,,99,ȘCOALA GIMNAZIALĂ NR. 1 DASCĂLU,SCOALA GIMNAZIALA NR 1 DASCALU,DASCĂLU,VICTORIEI,
,2362100507,2361101874,,103443,103452,2362100507,ILFOV,,,293,GRĂDINIȚA NR. 1 GRĂDIŞTEA,GRADINITA NR 1 GRADISTEA,GRĂDIŞTEA,PRIMĂRIEI,
,2362100448,2361102301,,103513,103559,2362100448,ILFOV,,,121,GRĂDINIȚA NR. 3 COADELE,GRADINITA NR 3 COADELE,SILIŞTEA SNAGOVULUI,Pescarilor,
,2362100249,2361102088,,104546,104555,2362100249,ILFOV,,,1,GRĂDINIȚA NR. 3 BRĂTULEŞTI,GRADINITA NR 3 BRATULESTI,PERIŞ,ZAHARIA STANCU,
,2362101042,2361101544,,179285,179294,2362101042,ILFOV,,,2,"""ȘCOALA PRIMARĂ """"ION OLTEANU""""""",SCOALA PRIMARA ION OLTEANU,CHITILA,ION OLTEANU,
14129057,2361102079,,402002466,179481,179490,2361102079,ILFOV,,,70,GRĂDINIȚA NR. 1 OTOPENI,GRADINITA NR 1 OTOPENI,OTOPENI,Argeş,
,2362100525,2361101883,,179347,179365,2362100525,ILFOV,,,130,GRĂDINIȚA NR. 2 CĂŢELU,GRADINITA NR 2 CATELU,CĂŢELU,LIBERTĂŢII,
,2362101137,2361101639,,100576,100585,2362101137,ILFOV,,,116,ȘCOALA GIMNAZIALĂ NR. 4 BUFTEA,SCOALA GIMNAZIALA NR 4 BUFTEA,BUFTEA,AGRICULTORI,
29529906,2361201506,,232649276,179463,179472,2361201506,ILFOV,,,3,"""GRĂDINIȚA """"ZORI DE ZI""""""",GRADINITA ZORI DE ZI,MOGOŞOAIA,MARTHA BIBESCU,
328023312,2361202516,,231204902,179533,179542,2361202516,ILFOV,,,103-130A,"""ŞCOALA PRIMARĂ """"APOLLO KIDS"""" POPEŞTI LEORDENI""",SCOALA PRIMARA APOLLO KIDS POPESTI LEORDENI,POPEŞTI LEORDENI,Drumul Fermei,
,2362101119,2361101639,,100576,100585,2362101119,ILFOV,,,108,GRĂDINIȚA NR. 4 BUFTEA,GRADINITA NR 4 BUFTEA,BUFTEA,AGRICULTORI,
28958713,2361101603,,400563612,101742,101797,2361101603,ILFOV,,,35,ȘCOALA GIMNAZIALĂ NR. 2 TÂNGANU,SCOALA GIMNAZIALA NR 2 TANGANU,TÂNGANU,BUREBISTA,
,2362100543,2361102102,,103130,103167,2362100543,ILFOV,,,8,ȘCOALA PRIMARĂ NR. 1 MOARA DOMNEASCĂ,SCOALA PRIMARA NR 1 MOARA DOMNEASCA,MOARA DOMNEASCĂ,KONTZEBUIE,
13602547,2361101598,,400767555,179515,179524,2361101598,ILFOV,,,24 A,ŞCOALA GIMNAZIALA NR. 1 PANTELIMON,SCOALA GIMNAZIALA NR 1 PANTELIMON,PANTELIMON,MIORITEI,
30592222,2361201293,,232685220,179551,179560,2361201293,ILFOV,,,25B,"""ȘCOALA PRIMARĂ """"MARK TWAIN INTERNATIONAL""""""",SCOALA PRIMARA MARK TWAIN INTERNATIONAL,VOLUNTARI,EROU IANCU NICOLAE,
,2362100398,2361102043,,179409,179454,2362100398,ILFOV,,,2,GRĂDINIȚA NR. 3 VÂRTEJU,GRADINITA NR 3 VARTEJU,VÂRTEJU,BUCUREŞTI,
4420805,2361101987,,234000149,105160,105179,2361101987,ILFOV,,,8,"""LICEUL TEORETIC """"MIHAIL KOGĂLNICEANU""""""",LICEUL TEORETIC MIHAIL KOGALNICEANU,SNAGOV,INTRAREA NARCISELOR,
29003811,2361102034,,400563624,101742,101760,2361102034,ILFOV,,,05.iul,ȘCOALA GIMNAZIALĂ NR. 3 BĂLĂCEANCA,SCOALA GIMNAZIALA NR 3 BALACEANCA,BĂLĂCEANCA,GARII,
4364438,2361101621,,406012146,100576,100585,2361101621,ILFOV,,,5,"""LICEUL TEHNOLOGIC """"BARBU A. ŞTIRBEY""""""",LICEUL TEHNOLOGIC BARBU A STIRBEY,BUFTEA,LICEULUI,
32686862,2361201845,,232508185,179551,179560,2361201845,ILFOV,,,2,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"CORINA NICULESCU""""""",GRADINITA CU PROGRAM PRELUNGIT CORINA NICULESCU,VOLUNTARI,Prahova,
4340498,2361101829,,400844169,101298,101305,2361101829,ILFOV,,,1 B,"""LICEUL TEHNOLOGIC """"CEZAR NICOLAU""""""",LICEUL TEHNOLOGIC CEZAR NICOLAU,BRĂNEŞTI,I.C BRATIANU,
14095094,2361100059,,401136868,105570,105589,2361100059,ILFOV,,,3,ȘCOALA GIMNAZIALĂ NR. 1 TUNARI,SCOALA GIMNAZIALA NR 1 TUNARI,TUNARI,MIHAI EMINESCU,
,2362102572,2361101892,,179285,179294,2362102572,ILFOV,,,100,GRĂDINIŢA NR. 2 CHITILA,GRADINITA NR 2 CHITILA,CHITILA,Banatului,
28306205,2361102206,,2300006,179481,179490,2361102206,ILFOV,,,6,GRĂDINIȚA NR. 2 OTOPENI,GRADINITA NR 2 OTOPENI,OTOPENI,SCOLII,
24922741,2361102043,,40900247,179409,179418,2361102043,ILFOV,,,28,GRĂDINIȚA NR. 1 MĂGURELE,GRADINITA NR 1 MAGURELE,MĂGURELE,FIZICIENILOR,
30592117,2361202285,,232685232,179551,179560,2361202285,ILFOV,,,25B,"""ȘCOALA GIMNAZIALĂ """"MARK TWAIN INTERNATIONAL""""""",SCOALA GIMNAZIALA MARK TWAIN INTERNATIONAL,VOLUNTARI,EROU IANCU NICOLAE,
32768970,2361101657,,400565634,104243,104261,2361101657,ILFOV,,,146,"""ȘCOALA GIMNAZIALĂ """"ALEXANDRU DIMITRIE GHICA""""""",SCOALA GIMNAZIALA ALEXANDRU DIMITRIE GHICA,CĂCIULAŢI,UNIRII,
,2362100588,2361102242,,102543,102552,2362100588,ILFOV,,,264,GRĂDINIȚA NR. 2 1 DECEMBRIE,GRADINITA NR 2 1 DECEMBRIE,01.dec,GIURGIULUI,
,2362101191,2361102111,,102605,102614,2362101191,ILFOV,,,328,SCOALA GIMNAZIALA NR. 1 DRAGOMIREŞTI VALE,SCOALA GIMNAZIALA NR 1 DRAGOMIRESTI VALE,DRAGOMIREŞTI-VALE,MICSUNELELOR,
4505600,2361102414,,402000042,101298,101305,2361102414,ILFOV,,,2,"""LICEUL TEORETIC """"TRAIAN LALESCU“""",LICEUL TEORETIC TRAIAN LALESCU“,BRĂNEŞTI,SLT. PETRE IONEL,
30132399,2361101802,,409000390,179551,179560,2361101802,ILFOV,,,5,GRĂDINIȚA NR. 3 VOLUNTARI,GRADINITA NR 3 VOLUNTARI,VOLUNTARI,ŞCOLII,
,2362100647,2361101707,,179310,179338,2362100647,ILFOV,,,134,ȘCOALA GIMNAZIALĂ NR. 2 FUNDENI,SCOALA GIMNAZIALA NR 2 FUNDENI,FUNDENI,FUNDENI,
,2362101033,2361101544,,179285,179294,2362101033,ILFOV,,,36,"""ȘCOALA PRIMARĂ """"ELEONORA ILIESCU""""""",SCOALA PRIMARA ELEONORA ILIESCU,CHITILA,SCOLII,
,2362100638,2361101467,,102570,102589,2362100638,ILFOV,,,141,GRĂDINIȚA NR. 3 DOMNEŞTI,GRADINITA NR 3 DOMNESTI,DOMNEŞTI,ALEXANDRU IOAN CUZA,
26752961,2361202371,,232558154,179551,179560,2361202371,ILFOV,,,40-42,"""ŞCOALA """"SCOLAR AS"""" VOLUNTARI""",SCOALA SCOLAR AS VOLUNTARI,VOLUNTARI,MATEI BASARAB,
,2362100145,2361101309,,105936,105945,2362100145,ILFOV,,,190,ȘCOALA PRIMARĂ NR. 1 VIDRA,SCOALA PRIMARA NR 1 VIDRA,VIDRA,PRINCIPALA,
,2362101205,2361102432,,179383,179392,2362101205,ILFOV,,,142,GRĂDINIȚA NR. 1 JILAVA,GRADINITA NR 1 JILAVA,JILAVA,ODAI,
,2362100864,2361101603,,101742,101797,2362100864,ILFOV,,,25,GRĂDINIȚA NR. 2 TÂNGANU,GRADINITA NR 2 TANGANU,TÂNGANU,BUREBISTA,
28573601,2361102432,,400769709,179383,179392,2361102432,ILFOV,,,12,GRĂDINIȚA NR. 2 JILAVA,GRADINITA NR 2 JILAVA,JILAVA,UNGURENI,
18172602,2361101223,,400567644,179588,102561,2361101223,ILFOV,,,418,ȘCOALA GIMNAZIALĂ NR. 1 COPĂCENI,SCOALA GIMNAZIALA NR 1 COPACENI,COPĂCENI,PRINCIPALA,
,2362100796,2361102355,,101902,101911,2362100796,ILFOV,,,3,GRĂDINIȚA NR. 1 CIOLPANI,GRADINITA NR 1 CIOLPANI,CIOLPANI,MIHAI EMINESCU,
31701565,2361201316,,232508070,101145,101154,2361201316,ILFOV,,,24,"""ȘCOALA PRIMARĂ """"KINDERSTAR""""""",SCOALA PRIMARA KINDERSTAR,BERCENI,01.mai,
