COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,3562102621,3561100913,,158895,158902,3562102621,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL COM.TOMESTI,GRADINITA CU PROGRAM NORMAL COM TOMESTI,TOMEŞTI,,
,3562103174,3561101647,,157273,157291,3562103174,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL GRANICERI COM.GIERA,GRADINITA CU PROGRAM NORMAL GRANICERI COM GIERA,GRĂNICERII,,
,3562102553,3561106444,,155797,155822,3562102553,TIMIŞ,,,275,GRADINITA CU PROGRAM NORMAL CHIZATAU COM. BELINT,GRADINITA CU PROGRAM NORMAL CHIZATAU COM BELINT,CHIZĂTĂU,PRINCIPALA,
,3562104709,3561100664,,155243,155252,3562104709,TIMIŞ,,,,GRADINITA CU PROGRAM PRELUNGIT C.F.R. MUN.TIMISOARA,GRADINITA CU PROGRAM PRELUNGIT C F R MUN TIMISOARA,TIMIŞOARA,,
,3562103287,3561101398,,158859,158868,3562103287,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL COM.TEREMIA MARE,GRADINITA CU PROGRAM NORMAL COM TEREMIA MARE,TEREMIA MARE,,
,3562104831,3561101742,,158699,158706,3562104831,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL COM.SANMIHAIU ROMAN,GRADINITA CU PROGRAM NORMAL COM SANMIHAIU ROMAN,SÂNMIHAIU ROMÂN,,
,3562105615,3561101882,,157736,157745,3562105615,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL COM.MANASTIUR,GRADINITA CU PROGRAM NORMAL COM MANASTIUR,MĂNĂŞTIUR,,
,3562100397,3561101041,,156801,156829,3562100397,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL BATESTI ORAS FAGET,GRADINITA CU PROGRAM NORMAL BATESTI ORAS FAGET,BĂTEŞTI,,
,3562102996,3561106195,,158314,158341,3562102996,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL HERNEACOVA ORAS RECAS,GRADINITA CU PROGRAM NORMAL HERNEACOVA ORAS RECAS,HERNEACOVA,,
4269290,3561101552,,713748,158243,158252,3561101552,TIMIŞ,,,45,SCOALA GIMNAZIALA COM.RACOVITA,SCOALA GIMNAZIALA COM RACOVITA,RACOVIŢA,,
,3562103916,3561100117,,158010,158056,3562103916,TIMIŞ,,,,SCOALA PRIMARA SECEANI COM.ORTISOARA,SCOALA PRIMARA SECEANI COM ORTISOARA,SECEANI,,
,3562103753,3561101923,,155261,155270,3562103753,TIMIŞ,,,50,GRADINITA CU PROGRAM PRELUNGIT COM.DUMBRAVITA,GRADINITA CU PROGRAM PRELUNGIT COM DUMBRAVITA,DUMBRĂVIŢA,PETOFI,
,3562103875,3561102232,,155243,155252,3562103875,TIMIŞ,,,23,GRADINITA CU PROGRAM PRELUNGIT NR.8 MUN.TIMISOARA,GRADINITA CU PROGRAM PRELUNGIT NR 8 MUN TIMISOARA,TIMIŞOARA,HUMULESTI,
,3562104225,3561101014,,155243,155252,3562104225,TIMIŞ,,,,GRADINITA CU PROGRAM PRELUNGIT NR.28 MUN.TIMISOARA,GRADINITA CU PROGRAM PRELUNGIT NR 28 MUN TIMISOARA,TIMIŞOARA,,
,3562103708,3561101163,,157086,157120,3562103708,TIMIŞ,,,,SCOALA PRIMARA BUTIN ORAS GATAIA,SCOALA PRIMARA BUTIN ORAS GATAIA,BUTIN,,
,3562102476,3561100741,,155957,156026,3562102476,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL SARAZANI COM. BARNA,GRADINITA CU PROGRAM NORMAL SARAZANI COM BARNA,SĂRĂZANI,,
,3562100483,3561100162,,155350,155369,3562100483,TIMIŞ,,,36,GRADINITA CU PROGRAM PRELUNGIT NR. 7 MUN.LUGOJ,GRADINITA CU PROGRAM PRELUNGIT NR 7 MUN LUGOJ,LUGOJ,BUZIASULUI,
,3562102892,3561100578,,159071,159099,3562102892,TIMIŞ,,,,SCOALA PRIMARA JUPANI COM.TRAIAN VUIA,SCOALA PRIMARA JUPANI COM TRAIAN VUIA,JUPANI,,
,3562105262,3561100682,,159142,159188,3562105262,TIMIŞ,,,,SCOALA PRIMARA PUSTINIS COM.UIVAR,SCOALA PRIMARA PUSTINIS COM UIVAR,PUSTINIŞ,,
,3562106064,3561106168,,156311,156348,3562106064,TIMIŞ,,,,SCOALA PRIMARA VUCOVA COM.CHEVERESU MARE,SCOALA PRIMARA VUCOVA COM CHEVERESU MARE,VUCOVA,,
,3562104415,3561101439,,159366,157111,3562104415,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL COM.BIRDA,GRADINITA CU PROGRAM NORMAL COM BIRDA,BIRDA,,
29138622,3561101154,,712445,156534,156543,3561101154,TIMIŞ,,,233,SCOALA GIMNAZIALA COM.CRICIOVA,SCOALA GIMNAZIALA COM CRICIOVA,CRICIOVA,Principala,
,3562103111,3561101968,,158449,158458,3562103111,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL COM. SACOSU TURCESC,GRADINITA CU PROGRAM NORMAL COM SACOSU TURCESC,SACOŞU TURCESC,,
,3562104727,3561101986,,155243,155252,3562104727,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL NR.27 MUN.TIMISOARA,GRADINITA CU PROGRAM NORMAL NR 27 MUN TIMISOARA,TIMIŞOARA,,
29144187,3561100795,,711855,159384,155788,3561100795,TIMIŞ,,,5,SCOALA GIMNAZIALA COM.DUDESTII NOI,SCOALA GIMNAZIALA COM DUDESTII NOI,DUDEŞTII NOI,CALEA SANANDREIULUI,
,3562103034,3561106195,,158314,158323,3562103034,TIMIŞ,,,,GRADINITA CU PROGRAM PRELUNGIT ORAS RECAS,GRADINITA CU PROGRAM PRELUNGIT ORAS RECAS,RECAŞ,,
,3562104582,3561101733,,157834,157843,3562104582,TIMIŞ,,,,GRADINITA CU PROGRAM PRELUNGIT COM.MOSNITA NOUA,GRADINITA CU PROGRAM PRELUNGIT COM MOSNITA NOUA,MOŞNIŢA NOUĂ,,
4483439,3521100273,,707696,155243,155252,3521100273,TIMIŞ,,,,INSPECTORATUL SCOLAR JUDETAN TIMIS,INSPECTORATUL SCOLAR JUDETAN TIMIS,TIMIŞOARA,,
,3562103676,3561101276,708963,156106,156133,3562103676,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL OHABA-FORGACI COM. BOLDUR,GRADINITA CU PROGRAM NORMAL OHABA FORGACI COM BOLDUR,OHABA-FORGACI,,
,3562104139,3561106408,,158779,158788,3562104139,TIMIŞ,,,,GRĂDINIȚA CU PROGRAM PRELUNGIT COM.SAG,GRADINITA CU PROGRAM PRELUNGIT COM SAG,ŞAG,,
,3562105185,3561100967,,158653,158680,3562105185,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL COVACI COM.SANANDREI,GRADINITA CU PROGRAM NORMAL COVACI COM SANANDREI,COVACI,,
