COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
4722501,1281102324,,121266467,54975,54984,1281102324,CLUJ,,,1,"""CLUBUL ȘCOLAR SPORTIV """"VIITORUL"""" CLUJ-NAPOCA""",CLUBUL SCOLAR SPORTIV VIITORUL CLUJ NAPOCA,CLUJ-NAPOCA,Chinezu Paul,
5227951,1261103003,,121172721,54975,54984,1261103003,CLUJ,,,199-201,"""LICEUL TEHNOLOGIC """"AUREL VLAICU"""" CLUJ-NAPOCA""",LICEUL TEHNOLOGIC AUREL VLAICU CLUJ NAPOCA,CLUJ-NAPOCA,Muncii,
18017161,1261104809,,120439512,58142,58151,1261104809,CLUJ,,,441,"""ȘCOALA GIMNAZIALĂ ICLOD"," COM. ICLOD""",SCOALA GIMNAZIALA ICLOD COM ICLOD,ICLOD,Gării
,1262105086,1261103663,,56522,56531,1262105086,CLUJ,,,49,"""GRĂDINIȚA CU PROGRAM NORMAL FĂGĂDAUA"," COM. CĂMĂRAȘU""",GRADINITA CU PROGRAM NORMAL FAGADAUA COM CAMARASU,CĂMĂRAŞU,
,1262100678,1261103107,120439483,58008,58026,1262100678,CLUJ,,,,"""ȘCOALA PRIMARĂ AGRIȘ"," COM. IARA""",SCOALA PRIMARA AGRIS COM IARA,AGRIŞ,
4349136,1261102635,,120344676,54975,54984,1261102635,CLUJ,,,41,"""COLEGIUL TEHNIC """"ANA ASLAN"""" CLUJ-NAPOCA""",COLEGIUL TEHNIC ANA ASLAN CLUJ NAPOCA,CLUJ-NAPOCA,Decebal,
18111494,1261104777,,120439160,57314,57323,1261104777,CLUJ,,,101,"""ȘCOALA GIMNAZIALĂ CÂȚCĂU"," COM. CÂȚCĂU""",SCOALA GIMNAZIALA CATCAU COM CATCAU,CÂŢCĂU,
,1262100452,1261103559,120441321,57350,57430,1262100452,CLUJ,,,,"""ȘCOALA PRIMARĂ STRAJA"," COM. COJOCNA""",SCOALA PRIMARA STRAJA COM COJOCNA,STRAJA,
18028608,1261103889,,120440080,59434,59443,1261103889,CLUJ,,,308,"""ȘCOALA GIMNAZIALĂ """"ADY ENDRE"""" SÂNCRAIU"," COM. SÂNCRAIU""",SCOALA GIMNAZIALA ADY ENDRE SANCRAIU COM SANCRAIU,SÂNCRAIU,
18001408,1261103586,,120439847,58856,58865,1261103586,CLUJ,,,89,"""ȘCOALA GIMNAZIALĂ PANTICEU"," COM. PANTICEU""",SCOALA GIMNAZIALA PANTICEU COM PANTICEU,PANTICEU,
