COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
17197617,2761102896,,616782,121938,121947,2761102896,NEAMŢ,,,,"""SCOALA GIMNAZIALA """"IEREMIA IRIMESCU"""""," COMUNA BRUSTURI""",SCOALA GIMNAZIALA IEREMIA IRIMESCU COMUNA BRUSTURI,BRUSTURI,DN 15C,
18162854,2761102661,,618194,122551,122560,2761102661,NEAMŢ,,,109,"""ȘCOALA GIMNAZIALĂ """"IOAN LUCA"""""," COMUNA FARCAȘA""",SCOALA GIMNAZIALA IOAN LUCA COMUNA FARCASA,FARCAŞA,PRINCIPALĂ,
,2762100641,2761100175,,120726,120735,2762100641,NEAMŢ,,,41,"""GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 8"," MUNICIPIUL PIATRA-NEAMȚ""",GRADINITA CU PROGRAM PRELUNGIT NR 8 MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,DARMANESTI,
,2762100392,2761102806,614485,120968,120977,2762100392,NEAMŢ,,,9,"""ȘCOALA GIMNAZIALĂ NR. 2"," ORAȘ BICAZ""",SCOALA GIMNAZIALA NR 2 ORAS BICAZ,BICAZ,PALTINIS,
23269289,2761101895,,619526,123175,123184,2761101895,NEAMŢ,,,4,"""ȘCOALA GIMNAZIALĂ """"NICOLAE BULEU"""""," COMUNA MĂRGINENI""",SCOALA GIMNAZIALA NICOLAE BULEU COMUNA MARGINENI,MĂRGINENI,,
2613907,2761102408,,986113,120860,120879,2761102408,NEAMŢ,,,01.mar,"""COLEGIUL TEHNIC """"PETRU PONI"""""," MUNICIPIUL ROMAN""",COLEGIUL TEHNIC PETRU PONI MUNICIPIUL ROMAN,ROMAN,REPUBLICII,
,2762103282,2761100098,613596,120824,120833,2762103282,NEAMŢ,,,,"""ȘCOALA GIMNAZIALĂ"," COMUNA SĂVINEȘTI""",SCOALA GIMNAZIALA COMUNA SAVINESTI,SĂVINEŞTI,GENERAL BUNIŞ,
,2762101583,2761102765,,121055,121064,2762101583,NEAMŢ,,,1,"""GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 1"," ORAȘ TÂRGU NEAMŢ""",GRADINITA CU PROGRAM PRELUNGIT NR 1 ORAS TARGU NEAMT,TÂRGU NEAMŢ,PANAZOL,
,2762103861,2761100112,,121340,121359,2762103861,NEAMŢ,,,353,"""ȘCOALA PRIMARĂ NR. 1", SAT TOȘOROG," COMUNA BICAZU ARDELEAN""",SCOALA PRIMARA NR 1 SAT TOSOROG COMUNA BICAZU ARDELEAN,BICAZU ARDELEAN,SAT TELEC
18102909,2761101877,,270619382,123102,123111,2761101877,NEAMŢ,,,91,"""ȘCOALA GIMNAZIALĂ"," COMUNA ION CREANGĂ""",SCOALA GIMNAZIALA COMUNA ION CREANGA,ION CREANGĂ,ION CONSTANTIN BRĂTIANU,
,2762101253,2761102539,,121876,121929,2762101253,NEAMŢ,,,,"""ȘCOALA PRIMARĂ IUCŞA"," COMUNA BOZIENI""",SCOALA PRIMARA IUCSA COMUNA BOZIENI,IUCŞA,SCOLII,
,2762103671,2761102254,617346,122187,122212,2762103671,NEAMŢ,,,,"""ȘCOALA GIMNAZIALĂ MAGAZIA"," COMUNA CRĂCĂOANI""",SCOALA GIMNAZIALA MAGAZIA COMUNA CRACAOANI,MAGAZIA,,
,2762103499,2761102783,,122828,122855,2762103499,NEAMŢ,,,146,"""ȘCOALA GIMNAZIALĂ CUEJDIU"," COMUNA GÂRCINA""",SCOALA GIMNAZIALA CUEJDIU COMUNA GARCINA,CUEJDIU,CUEJDIULUI,
17993340,2761102331,,623101,124750,124769,2761102331,NEAMŢ,,,102,"""ȘCOALA GIMNAZIALĂ"," COMUNA TUPILAȚI""",SCOALA GIMNAZIALA COMUNA TUPILATI,TUPILAŢI,CENTRU,
,2762101131,2761101755,,122864,122873,2762101131,NEAMŢ,,,222,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 1"," COMUNA GRINȚIEȘ""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA GRINTIES,GRINŢIEŞ,PLOPILOR,
17641395,2761101999,,622987,124723,124732,2761101999,NEAMŢ,,,1149,"""ȘCOALA GIMNAZIALĂ"," COMUNA TRIFEȘTI""",SCOALA GIMNAZIALA COMUNA TRIFESTI,TRIFEŞTI,PRINCIPALĂ,
,2762103608,2761102498,,120771,120806,2762103608,NEAMŢ,,,105,"""ȘCOALA GIMNAZIALĂ NR. 3", SAT CUT," COMUNA DUMBRAVA ROȘIE""",SCOALA GIMNAZIALA NR 3 SAT CUT COMUNA DUMBRAVA ROSIE,CUT,CUTULUI
17557163,2761102747,,614007,120922,120940,2761102747,NEAMŢ,,,62,"""ȘCOALA GIMNAZIALĂ """"OTILIA CAZIMIR""""", SAT COTU VAMEȘ," COMUNA HORIA""",SCOALA GIMNAZIALA OTILIA CAZIMIR SAT COTU VAMES COMUNA HORIA,COTU VAMEŞ,PLOPULUI
,2762100668,2761101782,,124885,123059,2762100668,NEAMŢ,,,1,"""ȘCOALA GIMNAZIALĂ CHILII"," COMUNA VALEA URSULUI""",SCOALA GIMNAZIALA CHILII COMUNA VALEA URSULUI,CHILII,PRINCIPALĂ,
,2762101393,2761100184,,120860,120879,2762101393,NEAMŢ,,,5,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 5"," MUNICIPIUL ROMAN""",GRADINITA CU PROGRAM NORMAL NR 5 MUNICIPIUL ROMAN,ROMAN,I.I.DE LA BRAD,
,2762100442,2761100026,621505,124073,124091,2762100442,NEAMŢ,,,113,"""ȘCOALA GIMNAZIALĂ GOŞMANI"," COMUNA ROMÂNI""",SCOALA GIMNAZIALA GOSMANI COMUNA ROMANI,GOŞMANI,PRINCIPALĂ,
,2762100582,2761101669,622212,124331,124368,2762100582,NEAMŢ,,,1,"""ȘCOALA PRIMARĂ NR. 2", SAT GHIDION," COMUNA STĂNIȚA""",SCOALA PRIMARA NR 2 SAT GHIDION COMUNA STANITA,GHIDION,BISERICII
17954406,2761100175,,1129487,120726,120735,2761100175,NEAMŢ,,,33,"""ȘCOALA GIMNAZIALĂ NR. 8"," MUNICIPIUL PIATRA-NEAMȚ""",SCOALA GIMNAZIALA NR 8 MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,DĂRMĂNEȘTI,
29320267,2761201613,,3631422,122347,122374,2761201613,NEAMŢ,,,,"""GRADINIȚA PARTICULARĂ CU PROGRAM NORMAL """"MAICA MARIA ROSA ZANGARA""""", SAT BURUIENEȘTI," COMUNA DOLJEȘTI""",GRADINITA PARTICULARA CU PROGRAM NORMAL MAICA MARIA ROSA ZANGARA SAT BURUIENESTI COMUNA DOLJESTI,BURUIENEŞTI,PR. PETRU CIOCAN
17123652,2761101859,,620123,123479,123488,2761101859,NEAMŢ,,,33,"""ȘCOALA GIMNAZIALĂ"," COMUNA PIATRA ȘOIMULUI""",SCOALA GIMNAZIALA COMUNA PIATRA SOIMULUI,PIATRA ŞOIMULUI,CANTONULUI,
,2762103807,2761102738,616172,121652,121698,2762103807,NEAMŢ,,,,"""ȘCOALA PRIMARĂ NR. 3", SAT PÂRÂUL CÂRJEI," COMUNA BORCA""",SCOALA PRIMARA NR 3 SAT PARAUL CARJEI COMUNA BORCA,PÂRÂUL CÂRJEI,
,2762103463,2761102643,629083,122953,122971,2762103463,NEAMŢ,,,1,"""ȘCOALA GIMNAZIALĂ BUHALNIŢA"," COMUNA HANGU""",SCOALA GIMNAZIALA BUHALNITA COMUNA HANGU,BUHALNIŢA,BUHALNIŢA,
,2762101099,2761102679,,123013,123095,2762101099,NEAMŢ,,,1,"""ȘCOALA PRIMARĂ TABĂRA"," COMUNA ICUȘEȘTI""",SCOALA PRIMARA TABARA COMUNA ICUSESTI,TABĂRA,PRINCIPALĂ,
,2762101271,2761102539,,121876,121894,2762101271,NEAMŢ,,,,"""ȘCOALA PRIMARĂ BĂNEASA"," COMUNA BOZIENI""",SCOALA PRIMARA BANEASA COMUNA BOZIENI,BĂNEASA,SPERANTEI,
,2762100772,2761101737,,123914,123932,2762100772,NEAMŢ,,,,"""ȘCOALA PRIMARĂ NR. 2", SAT OGLINZI," COMUNA RĂUCEȘTI""",SCOALA PRIMARA NR 2 SAT OGLINZI COMUNA RAUCESTI,OGLINZI,
18148728,2761102367,,270622755,124634,124652,2761102367,NEAMŢ,,,339,"""LICEUL TEHNOLOGIC ADJUDENI"," COMUNA TAMĂȘENI""",LICEUL TEHNOLOGIC ADJUDENI COMUNA TAMASENI,ADJUDENI,str. Unirii,
,2762103653,2761101927,,122392,122454,2762103653,NEAMŢ,,,250A,"""GRĂDINIȚA CU PROGRAM NORMAL VAD"," COMUNA DRAGOMIREȘTI""",GRADINITA CU PROGRAM NORMAL VAD COMUNA DRAGOMIRESTI,VAD,PRINCIPALĂ,
20215837,2761103011,,614045,120888,120897,2761103011,NEAMŢ,,,169,"""ȘCOALA GIMNAZIALĂ NR. 1"," COMUNA CORDUN""",SCOALA GIMNAZIALA NR 1 COMUNA CORDUN,CORDUN,str. Vasile Alecsandri,
18282656,2761101981,,619887,123371,123380,2761101981,NEAMŢ,,,15,"""ȘCOALA GIMNAZIALĂ"," COMUNA PĂSTRĂVENI""",SCOALA GIMNAZIALA COMUNA PASTRAVENI,PĂSTRĂVENI,PRINCIPALĂ,
25192556,2761102937,,270617487,122249,122258,2761102937,NEAMŢ,,,134,"""LICEUL TEHNOLOGIC"," COMUNA DĂMUC""",LICEUL TEHNOLOGIC COMUNA DAMUC,DĂMUC,PRINCIPALĂ,
17261795,2761102625,,270616055,121607,121616,2761102625,NEAMŢ,,,352,"""ȘCOALA GIMNAZIALĂ"," COMUNA BODEȘTI""",SCOALA GIMNAZIALA COMUNA BODESTI,BODEŞTI,str. Principala,
,2762100605,2761101669,622224,124331,124386,2762100605,NEAMŢ,,,10,"""ȘCOALA PRIMARĂ NR. 1", SAT TODIRENI," COMUNA STĂNIȚA""",SCOALA PRIMARA NR 1 SAT TODIRENI COMUNA STANITA,TODIRENI,BISERICII
,2762101122,2761101755,,122864,122873,2762101122,NEAMŢ,,,205,"""GRĂDINIȚA CU PROGRAM NORMAL GRINŢIEŞU MIC"," COMUNA GRINŢIEŞ""",GRADINITA CU PROGRAM NORMAL GRINTIESU MIC COMUNA GRINTIES,GRINŢIEŞ,PRINCIPALĂ,
,2762100935,2761101936,,123601,123647,2762100935,NEAMŢ,,,110,"""GRĂDINIȚA CU PROGRAM NORMAL POIANA"," COMUNA PÂNGĂRAȚI""",GRADINITA CU PROGRAM NORMAL POIANA COMUNA PANGARATI,POIANA,PRINCIPALĂ,
,2762101045,2761102679,,123013,123068,2762101045,NEAMŢ,,,1,"""ȘCOALA PRIMARĂ MESTEACĂN"," COMUNA ICUŞEŞTI""",SCOALA PRIMARA MESTEACAN COMUNA ICUSESTI,MESTEACĂN,PRINCIPALĂ,
7367447,2761101719,,1262162,120860,120879,2761101719,NEAMŢ,,,268B,"""LICEUL TEOLOGIC ROMANO-CATOLIC """"SFÂNTUL FRANCISC DE ASSISI"""""," MUNICIPIUL ROMAN""",LICEUL TEOLOGIC ROMANO CATOLIC SFANTUL FRANCISC DE ASSISI MUNICIPIUL ROMAN,ROMAN,ȘTEFAN CEL MARE,
,2762101511,2761102973,,120726,120735,2762101511,NEAMŢ,,,3,"""ȘCOALA GIMNAZIALĂ NR. 7"," MUNICIPIUL PIATRA-NEAMT""",SCOALA GIMNAZIALA NR 7 MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,GHEORGHE ASACHI,
,2762100998,2761102489,,123255,123353,2762100998,NEAMŢ,,,87,"""ȘCOALA GIMNAZIALĂ SOLCA"," COMUNA ONICENI""",SCOALA GIMNAZIALA SOLCA COMUNA ONICENI,SOLCA,FANULUI,
,2762103825,2761102738,,121652,121714,2762103825,NEAMŢ,,,,"""ȘCOALA GIMNAZIALĂ """"AUREL DUMITRAȘCU""""", SAT SABASA," COMUNA BORCA""",SCOALA GIMNAZIALA AUREL DUMITRASCU SAT SABASA COMUNA BORCA,SABASA,
17973564,2761100121,,617748,122347,122356,2761100121,NEAMŢ,,,12,"""ȘCOALA GIMNAZIALĂ"," COMUNA DOLJEȘTI""",SCOALA GIMNAZIALA COMUNA DOLJESTI,DOLJEŞTI,str. Sfanta Treime,
,2762101072,2761102679,619241,123013,123077,2762101072,NEAMŢ,,,1,"""ȘCOALA PRIMARĂ ROCNA"," COMUNA ICUŞEŞTI""",SCOALA PRIMARA ROCNA COMUNA ICUSESTI,ROCNA,PRINCIPALĂ,
,2762101217,2761101624,,122061,122105,2762101217,NEAMŢ,,,77,"""ȘCOALA PRIMARĂ PĂDURENI"," COMUNA CÂNDEȘTI""",SCOALA PRIMARA PADURENI COMUNA CANDESTI,PĂDURENI,,
,2752101411,2771102431,,120968,120977,2752101411,NEAMŢ,,,,"""CLUBUL COPIILOR"," ORAȘ BICAZ""",CLUBUL COPIILOR ORAS BICAZ,BICAZ,TEILOR NR.9,
17598082,2761102385,,615714,125178,121402,2761102385,NEAMŢ,,,313,"""ȘCOALA GIMNAZIALĂ"," COMUNA BOGHICEA""",SCOALA GIMNAZIALA COMUNA BOGHICEA,BOGHICEA,PRINCIPALĂ,
,2762103106,2761100098,,120824,120833,2762103106,NEAMŢ,,,34,"""GRĂDINIȚA CU PROGRAM NORMAL"," COMUNA SĂVINEŞTI""",GRADINITA CU PROGRAM NORMAL COMUNA SAVINESTI,SĂVINEŞTI,str. Dornelor,
,2762100225,2761101678,1129425,121732,121778,2762100225,NEAMŢ,,,2,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 3", SAT RUSENI," COMUNA BORLEȘTI""",GRADINITA CU PROGRAM NORMAL NR 3 SAT RUSENI COMUNA BORLESTI,RUSENI,ALEEA BUREBISTA
,2762100623,2761102385,615726,125178,121457,2762100623,NEAMŢ,,,220,"""ȘCOALA GIMNAZIALĂ SLOBOZIA"," COMUNA BOGHICEA""",SCOALA GIMNAZIALA SLOBOZIA COMUNA BOGHICEA,SLOBOZIA,PRINCIPALĂ,
,2762100383,2761100089,622860,124661,124705,2762100383,NEAMŢ,,,56,"""ȘCOALA PRIMARĂ PREUTEŞTI"," COMUNA TIMIȘEȘTI""",SCOALA PRIMARA PREUTESTI COMUNA TIMISESTI,PREUTEŞTI,PREOT IOSIF ANTISTESCU,
17578760,2761100044,,270620824,125141,123763,2761100044,NEAMŢ,,,,"""ȘCOALA GIMNAZIALĂ """"VLAD DĂNULESCU"""""," COMUNA PÂNCEȘTI""",SCOALA GIMNAZIALA VLAD DANULESCU COMUNA PANCESTI,PÂNCEŞTI,str. Principala,
,2762100487,2761102091,616512,125123,121849,2762100487,NEAMŢ,,,56,"""GRĂDINIȚA CU PROGRAM NORMAL MUNTENI"," COMUNA VĂLENI""",GRADINITA CU PROGRAM NORMAL MUNTENI COMUNA VALENI,MUNTENI,PRINCIPALĂ,
,2762100953,2761100044,,125141,123736,2762100953,NEAMŢ,,,,"""ȘCOALA PRIMARĂ CIUREA"," COMUNA PÂNCEȘTI""",SCOALA PRIMARA CIUREA COMUNA PANCESTI,CIUREA,,
2613877,2761101773,,621878,124206,124215,2761101773,NEAMŢ,,,40,"""LICEUL TEORETIC """"VASILE ALECSANDRI"""""," COMUNA SĂBĂOANI""",LICEUL TEORETIC VASILE ALECSANDRI COMUNA SABAOANI,SĂBĂOANI,PROGRESULUI,
,2762103151,2761102824,,121055,121064,2762103151,NEAMŢ,,,34,"""GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 2"," ORAȘ TÂRGU NEAMŢ""",GRADINITA CU PROGRAM PRELUNGIT NR 2 ORAS TARGU NEAMT,TÂRGU NEAMŢ,ŞTEFAN CEL MARE,
17598074,2761100071,,270615697,121386,121395,2761100071,NEAMŢ,,,38,"""ȘCOALA GIMNAZIALĂ """"ANTONIE MUREȘIANU"""""," COMUNA BIRA""",SCOALA GIMNAZIALA ANTONIE MURESIANU COMUNA BIRA,BIRA,inv.   ANTONIE MUREŞIANU,
,2762103594,2761102946,,122702,122784,2762103594,NEAMŢ,,,88,"""ȘCOALA PRIMARĂ GURA VĂII"," COMUNA GIROV""",SCOALA PRIMARA GURA VAII COMUNA GIROV,GURA VĂII,PROF. DUMITRU TRIFAN,
,2762103377,2761101859,,123479,123512,2762103377,NEAMŢ,,,21,"""ȘCOALA GIMNAZIALĂ POIENI"," COMUNA PIATRA ȘOIMULUI""",SCOALA GIMNAZIALA POIENI COMUNA PIATRA SOIMULUI,POIENI,GHIOCELULUI,
,2762101235,2761101624,,122061,122089,2762101235,NEAMŢ,,,188,"""GRĂDINIȚA CU PROGRAM NORMAL BĂRCĂNEŞTI"," COMUNA CÂNDEȘTI""",GRADINITA CU PROGRAM NORMAL BARCANESTI COMUNA CANDESTI,BĂRCĂNEŞTI,,
,2762101443,2761102227,,120860,120879,2762101443,NEAMŢ,,,44,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"MUGURI DE LUMINĂ"""""," MUNICIPIUL ROMAN""",GRADINITA CU PROGRAM PRELUNGIT MUGURI DE LUMINA MUNICIPIUL ROMAN,ROMAN,D. GHEREA,
,2762100546,2761101999,622999,124723,124732,2762100546,NEAMŢ,,,968,"""ȘCOALA PRIMARĂ"," COMUNA TRIFEȘTI""",SCOALA PRIMARA COMUNA TRIFESTI,TRIFEŞTI,PRINCIPALĂ,
,2762101565,2761102168,,120726,120735,2762101565,NEAMŢ,,,36,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"FLOARE DE COLȚ"""""," MUNICIPIUL PIATRA-NEAMȚ""",GRADINITA CU PROGRAM PRELUNGIT FLOARE DE COLT MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,PROGRESULUI,
18042122,2761102349,,270618027,122463,122472,2761102349,NEAMŢ,,,366,"""ȘCOALA GIMNAZIALĂ"," COMUNA DULCEȘTI""",SCOALA GIMNAZIALA COMUNA DULCESTI,DULCEŞTI,str. Principala,
,2762103784,2761102896,,121938,121965,2762103784,NEAMŢ,,,,"""GRĂDINIȚA CU PROGRAM NORMAL GROŞI"," COMUNA BRUSTURI""",GRADINITA CU PROGRAM NORMAL GROSI COMUNA BRUSTURI,GROŞI,DC1,
17213577,2761100089,,622834,124661,124670,2761100089,NEAMŢ,,,11,"""ȘCOALA GIMNAZIALĂ"," COMUNA TIMIȘEȘTI""",SCOALA GIMNAZIALA COMUNA TIMISESTI,TIMIŞEŞTI,RAFAEL ANTON,
19587756,2761102489,,270619760,123255,123264,2761102489,NEAMŢ,,,45,"""ȘCOALA GIMNAZIALĂ"," COMUNA ONICENI""",SCOALA GIMNAZIALA COMUNA ONICENI,ONICENI,PRINCPALĂ,
,2762100971,2761102489,,123255,123282,2762100971,NEAMŢ,,,59,"""ȘCOALA PRIMARĂ GORUN"," COMUNA ONICENI""",SCOALA PRIMARA GORUN COMUNA ONICENI,GORUN,STEJARULUI,
17487912,2761101606,,6112491,120726,120735,2761101606,NEAMŢ,,,26,"""ȘCOALA GIMNAZIALĂ """"NICU ALBU"""""," MUNICIPIUL PIATRA-NEAMȚ""",SCOALA GIMNAZIALA NICU ALBU MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,ECOULUI,
,2762100207,2761102697,622030,124233,124251,2762100207,NEAMŢ,,,281,"""ȘCOALA PRIMARĂ BAŞTA"," COMUNA SECUIENI""",SCOALA PRIMARA BASTA COMUNA SECUIENI,BAŞTA,PRINCIPALĂ,
17732787,2761102227,,613742,120860,120879,2761102227,NEAMŢ,,,91,"""ȘCOALA DE ARTĂ """"SERGIU CELIBIDACHE"""""," MUNICIPIUL ROMAN""",SCOALA DE ARTA SERGIU CELIBIDACHE MUNICIPIUL ROMAN,ROMAN,BOGDAN DRAGOȘ,
,2762103314,2761102272,,123790,123843,2762103314,NEAMŢ,,,271,"""ȘCOALA GIMNAZIALĂ PETRU VODĂ"," COMUNA POIANA TEIULUI""",SCOALA GIMNAZIALA PETRU VODA COMUNA POIANA TEIULUI,PETRU VODĂ,PRINCIPALĂ,
33540236,2751102172,,613730,120860,120879,2751102172,NEAMŢ,,,9,"""CLUBUL COPIILOR"," MUNICIPIUL ROMAN""",CLUBUL COPIILOR MUNICIPIUL ROMAN,ROMAN,VICTOR HUGO,
3429261,2761102869,,1220085,125016,125043,2761102869,NEAMŢ,,,86,"""SEMINARUL TEOLOGIC ORTODOX """"VENIAMIN COSTACHI""""", SAT MÂNĂSTIREA NEAMȚ," COMUNA VÂNĂTORI NEAMȚ""",SEMINARUL TEOLOGIC ORTODOX VENIAMIN COSTACHI SAT MANASTIREA NEAMT COMUNA VANATORI NEAMT,MÂNĂSTIREA NEAMŢ,ARHIMANDRIT CHIRIAC NECULAU
,2762100261,2761102652,,125016,125025,2762100261,NEAMŢ,,,1093,"""ȘCOALA GIMNAZIALĂ NR. 2"," COMUNA VÂNĂTORI-NEAMŢ""",SCOALA GIMNAZIALA NR 2 COMUNA VANATORI NEAMT,VÂNĂTORI-NEAMŢ,DREHUŢA,
,2782101435,2761102471,,120726,120735,2782101435,NEAMŢ,,,15A,"""CLUBUL SPORTIV ȘCOLAR"," MUNICIPIUL PIATRA-NEAMŢ""",CLUBUL SPORTIV SCOLAR MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,str. Dragos Voda,
,2762100781,2761102141,,123674,123692,2762100781,NEAMŢ,,,22,"""ȘCOALA PRIMARĂ NEGRITEŞTI"," COMUNA PODOLENI""",SCOALA PRIMARA NEGRITESTI COMUNA PODOLENI,NEGRITEŞTI,PRINCIPALĂ,
,2762100727,2761103002,,124411,124475,2762100727,NEAMŢ,,,300,"""ȘCOALA PRIMARĂ GHIGOIEŞTI"," COMUNA ȘTEFAN CEL MARE""",SCOALA PRIMARA GHIGOIESTI COMUNA STEFAN CEL MARE,GHIGOIEŞTI,PRINCIPALĂ,
17383563,2761102037,,617229,122132,122141,2761102037,NEAMŢ,,,85,"""ȘCOALA GIMNAZIALĂ"," COMUNA COSTIȘA""",SCOALA GIMNAZIALA COMUNA COSTISA,COSTIŞA,str. Principala,
,2762100311,2761102815,,123914,123923,2762100311,NEAMŢ,,,938,"""ȘCOALA GIMNAZIALĂ """"MIHAIL KOGALNICEANU"""""," COMUNA RĂUCEȘTI""",SCOALA GIMNAZIALA MIHAIL KOGALNICEANU COMUNA RAUCESTI,RĂUCEŞTI,PRINCIPALĂ,
2614325,2761102901,,614784,121055,121064,2761102901,NEAMŢ,,,67,"""COLEGIUL NAȚIONAL """"ȘTEFAN CEL MARE"""""," ORAȘ TÂRGU NEAMȚ""",COLEGIUL NATIONAL STEFAN CEL MARE ORAS TARGU NEAMT,TÂRGU NEAMŢ,ȘTEFAN CEL MARE,
,2762103142,2761102503,,120726,120735,2762103142,NEAMŢ,,,,"""GRĂDINIȚA CU PROGRAM NORMAL OCOL"," MUNICIPIUL PIATRA-NEAMŢ""",GRADINITA CU PROGRAM NORMAL OCOL MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,,
2613893,2761101918,,612932,120860,120879,2761101918,NEAMŢ,,,11,"""CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ"," MUNICIPIUL ROMAN""",CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA MUNICIPIUL ROMAN,ROMAN,PROF. DUMITRU MĂRTINAȘ,
17507874,2761101841,,613766,120860,120879,2761101841,NEAMŢ,,,8,"""ȘCOALA GIMNAZIALĂ """"VASILE ALECSANDRI"""""," MUNICIPIUL ROMAN""",SCOALA GIMNAZIALA VASILE ALECSANDRI MUNICIPIUL ROMAN,ROMAN,C. A. ROSETTI,
,2762100193,2761102697,,124233,124288,2762100193,NEAMŢ,,,140,"""ȘCOALA GIMNAZIALĂ BUTNĂREŞTI"," COMUNA SECUIENI""",SCOALA GIMNAZIALA BUTNARESTI COMUNA SECUIENI,BUTNĂREŞTI,PRINCIPALĂ,
,2762103644,2761101927,,122392,122427,2762103644,NEAMŢ,,,34,"""ȘCOALA PRIMARĂ HLĂPEŞTI"," COMUNA DRAGOMIREȘTI""",SCOALA PRIMARA HLAPESTI COMUNA DRAGOMIRESTI,HLĂPEŞTI,PRINCIPALĂ,
19386710,2761102209,,615403,121297,121304,2761102209,NEAMŢ,,,665A,"""ȘCOALA GIMNAZIALĂ NR. 1"," COMUNA BICAZ-CHEI""",SCOALA GIMNAZIALA NR 1 COMUNA BICAZ CHEI,BICAZ-CHEI,str. Lunca Bisericii,
,2762103332,2761102272,,123790,123807,2762103332,NEAMŢ,,,228,"""GRĂDINIȚA CU PROGRAM NORMAL"," COMUNA POIANA TEIULUI""",GRADINITA CU PROGRAM NORMAL COMUNA POIANA TEIULUI,POIANA TEIULUI,PRINCIPALĂ,
26208600,2761202926,,3304196,120860,120879,2761202926,NEAMŢ,,,13,"""ȘCOALA POSTLICEALĂ SANITARĂ """"PREUNIVERSITARIA ROMAN MUȘAT"""""," MUNICIPIUL ROMAN""",SCOALA POSTLICEALA SANITARA PREUNIVERSITARIA ROMAN MUSAT MUNICIPIUL ROMAN,ROMAN,TINERETULUI,
,2762101018,2761101877,619409,123102,123120,2762101018,NEAMŢ,,,,"""ȘCOALA GIMNAZIALĂ AVEREŞTI"," COMUNA ION CREANGĂ""",SCOALA GIMNAZIALA AVERESTI COMUNA ION CREANGA,AVEREŞTI,OANCEA AVERESCU,
,2762100763,2761102512,,124028,124064,2762100763,NEAMŢ,,,10,"""GRĂDINIȚA CU PROGRAM NORMAL SOCEA"," COMUNA REDIU""",GRADINITA CU PROGRAM NORMAL SOCEA COMUNA REDIU,SOCEA,ŞCOLII,
23102034,2761102055,,270613998,120922,120931,2761102055,NEAMŢ,,,1,"""ȘCOALA GIMNAZIALĂ """"CARMEN SYLVA"""""," COMUNA HORIA""",SCOALA GIMNAZIALA CARMEN SYLVA COMUNA HORIA,HORIA,ALEXANDRU CEL BUN,
,2762100501,2761102991,,124153,124180,2762100501,NEAMŢ,,,180,"""GRĂDINIȚA CU PROGRAM NORMAL LUŢCA"," COMUNA SAGNA""",GRADINITA CU PROGRAM NORMAL LUTCA COMUNA SAGNA,LUŢCA,PRINCIPALĂ,
18102933,2761102643,,619071,122953,122962,2761102643,NEAMŢ,,,1,"""ȘCOALA GIMNAZIALĂ"," COMUNA HANGU""",SCOALA GIMNAZIALA COMUNA HANGU,HANGU,PRINCIPALĂ,
,2762101375,2761101592,,120860,120879,2762101375,NEAMŢ,,,32,"""GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 3"," MUNICIPIUL ROMAN""",GRADINITA CU PROGRAM PRELUNGIT NR 3 MUNICIPIUL ROMAN,ROMAN,CUZA VODA,
,2762103888,2761102209,,121297,121304,2762103888,NEAMŢ,,,574,"""ȘCOALA GIMNAZIALĂ NR. 2"," COMUNA BICAZ-CHEI""",SCOALA GIMNAZIALA NR 2 COMUNA BICAZ CHEI,BICAZ-CHEI,DĂNDENI,
17474408,2761101936,,270620472,123601,123610,2761101936,NEAMŢ,,,50,"""ȘCOALA GIMNAZIALĂ """"NICOLAE IORGA"""""," COMUNA PÂNGĂRAȚI""",SCOALA GIMNAZIALA NICOLAE IORGA COMUNA PANGARATI,PÂNGARAŢI,PRIMĂRIEI,
,2762103092,2761101642,,124563,124572,2762103092,NEAMŢ,,,105,"""GRĂDINIȚA CU PROGRAM NORNAL NR. 1"," COMUNA TAȘCA""",GRADINITA CU PROGRAM NORNAL NR 1 COMUNA TASCA,TAŞCA,BICAZULUI,
