COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,2162100053,2161100763,,93735,93753,2162100053,IALOMIŢA,,,123,GRĂDINIŢA CU PROGRAM NORMAL SMIRNA-LIC.TEH.GRIVIŢA,GRADINITA CU PROGRAM NORMAL SMIRNA LIC TEH GRIVITA,SMIRNA,PRINCIPALĂ,
,2162100225,2161101063,,92989,92998,2162100225,IALOMIŢA,,,1,GRĂDINIŢA CU PROGRAM NORMAL BORDUŞANI-LIC.TEH.BORDUŞANI,GRADINITA CU PROGRAM NORMAL BORDUSANI LIC TEH BORDUSANI,BORDUŞANI,PRIMĂVERII,
,2162100234,2161101235,,94107,94116,2162100234,IALOMIŢA,,,120,GRĂDINIŢA CU PROGRAM NORMAL MUNTENI-BUZĂU-ŞC.GIM.MUNTENI BUZĂU,GRADINITA CU PROGRAM NORMAL MUNTENI BUZAU SC GIM MUNTENI BUZAU,MUNTENI-BUZĂU,PRIMĂRIEI,
33559743,2161100718,,210539116,180000,94410,2161100718,IALOMIŢA,,,2,ŞCOALA GIMNAZIALĂ PLATONEŞTI,SCOALA GIMNAZIALA PLATONESTI,PLATONEŞTI,FETEŞTI,
33559611,2161101443,,210537780,92783,92792,2161101443,IALOMIŢA,,,2,"""ŞCOALA GIMNAZIALĂ """"CONSTANTIN ŞTEFAN"""" ALBEŞTI""",SCOALA GIMNAZIALA CONSTANTIN STEFAN ALBESTI,ALBEŞTI,ȘCOLII,
33560705,2161101194,,210565139,103862,103871,2161101194,IALOMIŢA,,,41,ŞCOALA GIMNAZIALĂ ION ROATĂ,SCOALA GIMNAZIALA ION ROATA,ION ROATĂ,ȘOSEAUA BUCUREȘTI-CONSTANȚA,
4365360,2161101271,,211227253,92765,92774,2161101271,IALOMIŢA,,,3,LICEUL TEHNOLOGIC ŢĂNDĂREI,LICEUL TEHNOLOGIC TANDAREI,ŢĂNDĂREI,FETEŞTI,
,2162100433,2161101425,,94161,94198,2162100433,IALOMIŢA,,,48,ŞCOALA PRIMARĂ MISLEANU-ŞC.GIM.PERIEŢI,SCOALA PRIMARA MISLEANU SC GIM PERIETI,MISLEANU,CALEA BUCUREŞTI,
33561182,2161100736,,210567539,105794,105801,2161100736,IALOMIŢA,,,42,ŞCOALA GIMNAZIALĂ VALEA MĂCRIŞULUI,SCOALA GIMNAZIALA VALEA MACRISULUI,VALEA MĂCRIŞULUI,PRINCIPALĂ,
23909094,2161101461,,210539324,94688,94697,2161101461,IALOMIŢA,,,69,ŞCOALA GIMNAZIALĂ VALEA CIORII,SCOALA GIMNAZIALA VALEA CIORII,VALEA CIORII,MIHAI EMINESCU,
33561026,2161100591,,210541535,92658,92667,2161100591,IALOMIŢA,,,12,GRĂDINIŢA CU PROGRAM PRELUNGIT NR.2 SLOBOZIA,GRADINITA CU PROGRAM PRELUNGIT NR 2 SLOBOZIA,SLOBOZIA,COSMINULUI,
24553423,2161100849,,210999926,92658,92667,2161100849,IALOMIŢA,,,8,"""LICEUL TEHNOLOGIC """"ÎNĂLŢAREA DOMNULUI"""" SLOBOZIA""",LICEUL TEHNOLOGIC INALTAREA DOMNULUI SLOBOZIA,SLOBOZIA,ALEEA PIETII,
33558543,2161100695,,210538904,94081,94090,2161100695,IALOMIŢA,,,2,"""ŞCOALA GIMNAZIALĂ """"FERDINAND I"""" MOVILA""",SCOALA GIMNAZIALA FERDINAND I MOVILA,MOVILA,ŞCOLII,
4365395,2161101253,,210832063,100870,100889,2161101253,IALOMIŢA,,,35,"""LICEUL TEHNOLOGIC """"IORDACHE ZOSSIMA"""" ARMĂŞEŞTI""",LICEUL TEHNOLOGIC IORDACHE ZOSSIMA ARMASESTI,ARMĂŞEŞTI,BISERICII,
11632770,2161101099,,210805503,100683,100692,2161101099,IALOMIŢA,,,16,LICEUL TEHNOLOGIC URZICENI,LICEUL TEHNOLOGIC URZICENI,URZICENI,PETROLIŞTILOR,
33556259,2161100867,,210562591,101243,101252,2161100867,IALOMIŢA,,,14,ŞCOALA GIMNAZIALĂ RĂDULEŞTI,SCOALA GIMNAZIALA RADULESTI,BRAZII,PRIMĂRIEI,
33558721,2161101407,,210538198,93236,93245,2161101407,IALOMIŢA,,,149,ŞCOALA GIMNAZIALĂ COSÂMBEŞTI,SCOALA GIMNAZIALA COSAMBESTI,COSÂMBEŞTI,ŞOS.SLOBOZIA-ŢĂNDĂREI,
24500500,2141100667,,212069397,92658,92667,2141100667,IALOMIŢA,,,14,CENTRUL JUDETEAN DE RESURSE SI ASISTENTA EDUCATIONALA,CENTRUL JUDETEAN DE RESURSE SI ASISTENTA EDUCATIONALA,SLOBOZIA,LACULUI,
,2162100383,2161100686,,92872,92881,2162100383,IALOMIŢA,,,4,GRĂDINIŢA CU PROGRAM NORMAL ANDRĂŞEŞTI-ŞC.GIM.ANDRĂŞEŞTI,GRADINITA CU PROGRAM NORMAL ANDRASESTI SC GIM ANDRASESTI,ANDRĂŞEŞTI,BARBU CATARGIU,
23860853,2161100659,,210538801,180046,94018,2161100659,IALOMIŢA,,,4,"""ŞCOALA GIMNAZIALĂ """"CONSTANTIN GURGU"""" NR.1 GURA IALOMIŢEI""",SCOALA GIMNAZIALA CONSTANTIN GURGU NR 1 GURA IALOMITEI,GURA IALOMIŢEI,ŞCOLII,
33555881,2161101217,,210539104,94376,94385,2161101217,IALOMIŢA,,,30,ŞCOALA GIMNAZIALĂ SĂVENI,SCOALA GIMNAZIALA SAVENI,SĂVENI,NICOLAE IORGA,
,2162100537,2161101104,,100736,100745,2162100537,IALOMIŢA,,,3,GRĂDINIŢA CU PROGRAM NORMAL MANASIA-ŞC.GIM.MANASIA,GRADINITA CU PROGRAM NORMAL MANASIA SC GIM MANASIA,MANASIA,BISERICII,
,2162100288,2161101194,,103862,103880,2162100288,IALOMIŢA,,,6-8,"""ŞCOALA GIMNAZIALĂ """"EVANGHELIE ZAPPA"""" BROŞTENI-ŞC.GIM.ION ROATĂ""",SCOALA GIMNAZIALA EVANGHELIE ZAPPA BROSTENI SC GIM ION ROATA,BROŞTENI,EVANGHELIE ZAPPA,
33558551,2161101339,,210563234,179784,102268,2161101339,IALOMIŢA,,,135,ŞCOALA GIMNAZIALĂ BORĂNEŞTI,SCOALA GIMNAZIALA BORANESTI,BORĂNEŞTI,01.dec.18,
33559824,2161100632,,210539037,94269,94278,2161100632,IALOMIŢA,,,,ŞCOALA PROFESIONALĂ REVIGA,SCOALA PROFESIONALA REVIGA,REVIGA,REVIGA,
13533110,2161101393,,210539570,92658,92667,2161101393,IALOMIŢA,,,14,ŞCOALA GIMNAZIALĂ NR.3 SLOBOZIA,SCOALA GIMNAZIALA NR 3 SLOBOZIA,SLOBOZIA,B-DUL UNIRII,
,2162101583,2161100623,,93101,93110,2162101583,IALOMIŢA,,,7,GRĂDINIŢA CU PROGRAM NORMAL OREZU-ŞC.GIM.CIOCHINA,GRADINITA CU PROGRAM NORMAL OREZU SC GIM CIOCHINA,CIOCHINA,ŞCOLII,
33560896,2161101027,,210539178,94456,94483,2161101027,IALOMIŢA,,,28,ŞCOALA GIMNAZIALĂ MALU,SCOALA GIMNAZIALA MALU,MALU,PRINCIPALĂ,
,2162100519,2161101253,,100870,100905,2162100519,IALOMIŢA,,,29,ŞCOALA GIMNAZIALĂ MALU ROŞU-LIC.TEH.ARMĂŞEŞTI,SCOALA GIMNAZIALA MALU ROSU LIC TEH ARMASESTI,MALU ROŞU,PRINCIPALĂ,
33560675,2161100614,,210564109,102703,102712,2161100614,IALOMIŢA,,,181,ŞCOALA GIMNAZIALĂ DRIDU,SCOALA GIMNAZIALA DRIDU,DRIDU,PRINCIPALĂ,
4364977,2161101072,,210987650,92658,92667,2161101072,IALOMIŢA,,,61,"""LICEUL TEHNOLOGIC SPECIAL""""ION TEODORESCU"""" SLOBOZIA""",LICEUL TEHNOLOGIC SPECIALION TEODORESCU SLOBOZIA,SLOBOZIA,VIILOR,
,2162100098,2161101375,,92701,92710,2162100098,IALOMIŢA,,,36,"""ŞCOALA GIMNAZIALĂ NR.4 FETEŞTI-ŞC.GIM.""""RADU VODĂ"""" FETEŞTI""",SCOALA GIMNAZIALA NR 4 FETESTI SC GIM RADU VODA FETESTI,FETEŞTI,MIHAIL SADOVEANU,
33561298,2161101045,,210566822,105026,105035,2161101045,IALOMIŢA,,,1,ŞCOALA GIMNAZIALĂ SINEŞTI,SCOALA GIMNAZIALA SINESTI,SINEŞTI,ŞTEFAN CEL MARE,
33563272,2161101547,,210539960,92836,92845,2161101547,IALOMIŢA,,,101,GRĂDINIŢA CU PROGRAM PRELUNGIT AMARA,GRADINITA CU PROGRAM PRELUNGIT AMARA,AMARA,VIILOR,
,2162100302,2161100718,,180000,94401,2162100302,IALOMIŢA,,,8,GRĂDINIŢA CU PROGRAM NORMAL LĂCUSTENI-ŞC.GIM.PLATONEŞTI,GRADINITA CU PROGRAM NORMAL LACUSTENI SC GIM PLATONESTI,LĂCUSTENI,GRĂDINIŢEI,
33561263,2161101063,,210537986,92989,92998,2161101063,IALOMIŢA,,,47,LICEUL TEHNOLOGIC BORDUŞANI,LICEUL TEHNOLOGIC BORDUSANI,BORDUŞANI,PRIMĂVERII,
33561247,2161101479,,210564094,179999,102730,2161101479,IALOMIŢA,,,27,ŞCOALA PRIMARĂ MOLDOVENI,SCOALA PRIMARA MOLDOVENI,MOLDOVENI,GĂRII,
33559123,2161100926,,210538227,179980,93263,2161100926,IALOMIŢA,,,56A,"""ŞCOALA GIMNAZIALĂ """"ALEXANDRU RĂDULESCU"""" MĂRCULEŞTI""",SCOALA GIMNAZIALA ALEXANDRU RADULESCU MARCULESTI,MĂRCULEŞTI,SOS.SLOBOZIA-TANDĂREI,
33557343,2161101529,,210565646,104270,104289,2161101529,IALOMIŢA,,,92,ŞCOALA GIMNAZIALĂ MOVILIŢA,SCOALA GIMNAZIALA MOVILITA,MOVILIŢA,CALEA BUCUREŞTI,
,2162100112,2161101452,,100923,100932,2162100112,IALOMIŢA,,,1,GRĂDINIŢA CU PROGRAM NORMAL BRĂTIA-ŞC.GIM.AXINTELE,GRADINITA CU PROGRAM NORMAL BRATIA SC GIM AXINTELE,AXINTELE,PRINCIPALĂ,
4427935,2161101298,,210539829,92765,92774,2161101298,IALOMIŢA,,,31,"""LICEUL TEORETIC """"PAUL GEORGESCU"""" ŢĂNDĂREI""",LICEUL TEORETIC PAUL GEORGESCU TANDAREI,ŢĂNDĂREI,STEFAN CEL MARE,
,2162100329,2161100709,,100683,100692,2162100329,IALOMIŢA,,,11,"""GRĂDINIŢA CU PROGRAM PRELUNGIT NR.1 URZICENI-ŞC.GIM.""""I.H.RĂDULESCU"""" URZ.""",GRADINITA CU PROGRAM PRELUNGIT NR 1 URZICENI SC GIM I H RADULESCU URZ ,URZICENI,ALEEA GRĂDINIŢEI,
24033463,2161100026,,210539374,94795,94802,2161100026,IALOMIŢA,,,10,ŞCOALA GIMNAZIALĂ VLĂDENI,SCOALA GIMNAZIALA VLADENI,VLĂDENI,VLAD,
33558578,2161101081,,210538124,93156,93165,2161101081,IALOMIŢA,,,71,ŞCOALA GIMNAZIALĂ CIULNIŢA,SCOALA GIMNAZIALA CIULNITA,CIULNIŢA,MATEI BASARAB,
,2162100424,2161101425,,94161,94214,2162100424,IALOMIŢA,,,11,GRĂDINIŢA CU PROGRAM NORMAL STEJARU-ŞC.GIM.PERIEŢI,GRADINITA CU PROGRAM NORMAL STEJARU SC GIM PERIETI,STEJARU,CALEA PALTINIŞ,
4365182,2121100589,,210537778,92658,92667,2121100589,IALOMIŢA,,,19,INSPECTORATUL ŞCOLAR JUDEŢEAN IALOMIŢA,INSPECTORATUL SCOLAR JUDETEAN IALOMITA,SLOBOZIA,LACULUI,
33559794,2161100908,,210538588,93717,93726,2161100908,IALOMIŢA,,,40,ŞCOALA GIMNAZIALĂ GRINDU,SCOALA GIMNAZIALA GRINDU,GRINDU,PRIMĂRIEI,
,2162100175,2161101176,,93575,93584,2162100175,IALOMIŢA,,,23,GRĂDINIŢA CU PROGRAM NORMAL FĂCĂENI-ŞCOALA GIMNAZIALĂ FĂCĂENI,GRADINITA CU PROGRAM NORMAL FACAENI SCOALA GIMNAZIALA FACAENI,FĂCĂENI,PRIMĂRIEI,
33556615,2161101502,,210538538,93646,93655,2161101502,IALOMIŢA,,,15,ŞCOALA GIMNAZIALĂ GIURGENI,SCOALA GIMNAZIALA GIURGENI,GIURGENI,MIHAI VITEAZUL,
,2162100347,2161101497,,102749,102776,2162100347,IALOMIŢA,,,67,ŞCOALA PRIMARĂ FIERBINŢII DE SUS-LIC.TEH.FIERBINŢI-TÂRG,SCOALA PRIMARA FIERBINTII DE SUS LIC TEH FIERBINTI TARG,FIERBINŢII DE SUS,CALEA URZICENI,
4365166,2161101312,,210240985,92701,92710,2161101312,IALOMIŢA,,,530,"""LICEUL TEORETIC """"CAROL I"""" FETEŞTI""",LICEUL TEORETIC CAROL I FETESTI,FETEŞTI,CĂLĂRAŞI,
,2162100365,2161101497,,102749,102767,2162100365,IALOMIŢA,,,39,ŞCOALA PRIMARĂ FIERBINŢII DE JOS-LIC.TEH.FIERBINŢI-TÂRG,SCOALA PRIMARA FIERBINTII DE JOS LIC TEH FIERBINTI TARG,FIERBINŢII DE JOS,ŞOSEAUA MAIA,
,2162100487,2161101226,,92658,92667,2162100487,IALOMIŢA,,,4,"""ŞCOALA GIMNAZIALĂ """"GHEORGHE LAZĂR"""" SLOBOZIA-SEM.TEOLOGIC SLOBOZIA""",SCOALA GIMNAZIALA GHEORGHE LAZAR SLOBOZIA SEM TEOLOGIC SLOBOZIA,SLOBOZIA,ALEEA ŞCOLII,
14131537,2161100781,,210539506,92701,92710,2161100781,IALOMIŢA,,,532,"""ŞCOALA GIMNAZIALĂ """"AUREL VLAICU"""" FETEŞTI""",SCOALA GIMNAZIALA AUREL VLAICU FETESTI,FETEŞTI,CĂLĂRAŞI,
33561190,2161101122,,210538186,179971,93227,2161101122,IALOMIŢA,,,26,ŞCOALA GIMNAZIALĂ COLELIA,SCOALA GIMNAZIALA COLELIA,COLELIA,PRIMĂRIEI,
14131545,2161101104,,210565804,100736,100745,2161101104,IALOMIŢA,,,2,ŞCOALA GIMNAZIALĂ MANASIA,SCOALA GIMNAZIALA MANASIA,MANASIA,PRIMĂRIEI,
,2162100442,2161101425,,94161,94189,2162100442,IALOMIŢA,,,42,GRĂDINIŢA CU PROGRAM NORMAL FUNDATA-ŞC.GIM.PERIEŢI,GRADINITA CU PROGRAM NORMAL FUNDATA SC GIM PERIETI,FUNDATA,PRINCIPALĂ,
33560632,2161100745,,210564824,103283,103292,2161100745,IALOMIŢA,,,100,ŞCOALA GIMNAZIALĂ GÂRBOVI,SCOALA GIMNAZIALA GARBOVI,GÂRBOVI,PRIMĂRIEI,
,2162101592,2161101452,,100923,100932,2162101592,IALOMIŢA,,,208,GRĂDINIŢA CU PROGRAM NORMAL FRUMUŞICA - ŞC.GIM.AXINTELE,GRADINITA CU PROGRAM NORMAL FRUMUSICA  SC GIM AXINTELE,AXINTELE,PRINCIPALĂ,
