COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
,562105396,561101044,1191222,32090,32116,562105396,BIHOR,,,96,GRĂDINIŢA CU PROGRAM NORMAL NR. 2 FÂŞCA,GRADINITA CU PROGRAM NORMAL NR 2 FASCA,FÂŞCA,principala,,
,562105428,561101745,500543,26920,26939,562105428,BIHOR,,,14,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 NUCET,GRADINITA CU PROGRAM NORMAL NR 1 NUCET,NUCET,str. Crișului,,
,562102425,561101433,364236,31609,31636,562102425,BIHOR,,,,ȘCOALA PRIMARĂ NR.1 TĂRCĂIȚA,SCOALA PRIMARA NR 1 TARCAITA,TĂRCĂIŢA,NR.163,,
,562107733,561100097,364157,31510,31538,562107733,BIHOR,,,185A,ŞCOALA PRIMARĂ NR.2 CHIRĂMAŞ,SCOALA PRIMARA NR 2 CHIRAMAS,BĂLNACA,Principala,,
,562108119,561101302,1190230,26582,26617,562108119,BIHOR,,,7A,"""GRĂDINIŢA CU PROGRAM PRELUNGIT """"DEGEŢICA"""" CIHEI""",GRADINITA CU PROGRAM PRELUNGIT DEGETICA CIHEI,CIHEI,principala,,
,562105645,561101365,1192123,28709,28745,562105645,BIHOR,,,,GRĂDINIŢA CU PROGRAM NORMAL NR. 2 SIGHIŞTEL,GRADINITA CU PROGRAM NORMAL NR 2 SIGHISTEL,SIGHIŞTEL,"""sat Sighiştel"," nr.29A""",
,562100495,561100907,501341,30416,30461,562100495,BIHOR,,,63A,GRĂDINIŢA CU PROGRAM NORMAL NR. 4 SÂNMARTIN DE BEIUŞ,GRADINITA CU PROGRAM NORMAL NR 4 SANMARTIN DE BEIUS,SÂNMARTIN DE BEIUŞ,,,
,562105256,561100789,502022,28077,28086,562105256,BIHOR,,,21,GRĂDINIȚA CU PROGRAM NORMAL NR.3 GURBEȘTI,GRADINITA CU PROGRAM NORMAL NR 3 GURBESTI,CĂBEŞTI,,,
4593377,561108517,,364652,26564,26573,561108517,BIHOR,,,4,"""LICEUL CU PROGRAM SPORTIV """"BIHORUL"""" ORADEA""",LICEUL CU PROGRAM SPORTIV BIHORUL ORADEA,ORADEA,str. Aleea Matei Basarab,,
,562103498,561101157,363799,30871,30906,562103498,BIHOR,,,128,ŞCOALA GIMNAZIALĂ NR. 2 SĂBOLCIU,SCOALA GIMNAZIALA NR 2 SABOLCIU,SĂBOLCIU,Principala,,
