COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
30750420,1161204763,,,51010,51029,1161204763,CARAŞ-SEVERIN,,,14,"""ȘCOALA POSTLICEALĂ SANITARĂ """"CAROL DAVILA"""" CARANSEBEȘ""",SCOALA POSTLICEALA SANITARA CAROL DAVILA CARANSEBES,CARANSEBEŞ,LIBERTĂȚII,
,1162102261,1161103701,421591,51984,51993,1162102261,CARAŞ-SEVERIN,,,NU ARE,GRĂDINIŢA CU PROGRAM NORMAL CIUCHICI,GRADINITA CU PROGRAM NORMAL CIUCHICI,CIUCHICI,PRINCIPALĂ,
28981317,1161104168,,991091,50790,50807,1161104168,CARAŞ-SEVERIN,,,26,GRĂDINIŢA CU PROGRAM PRELUNGIT „SEMENIC“ REŞIŢA,GRADINITA CU PROGRAM PRELUNGIT SEMENIC“ RESITA,REŞIŢA,PETRU MAIOR,
,1162101269,1161104082,,54617,54635,1162101269,CARAŞ-SEVERIN,,,NU ARE,ŞCOALA PRIMARĂ MĂGURA,SCOALA PRIMARA MAGURA,MĂGURA,NU ARE,
28966856,1161103357,,967296,53130,53158,1161103357,CARAŞ-SEVERIN,,,,ŞCOALA GIMNAZIALĂ VERENDIN,SCOALA GIMNAZIALA VERENDIN,VERENDIN,,
,1162100413,1161103859,424751,52160,52197,1162100413,CARAŞ-SEVERIN,,,1,ŞCOALA PRIMARĂ BOGÂLTIN,SCOALA PRIMARA BOGALTIN,BOGÂLTIN,PRINCIPALĂ,
,1162104566,1161103737,,53755,53773,1162104566,CARAŞ-SEVERIN,,,,ŞCOALA PRIMARĂ SĂLBĂGELU NOU,SCOALA PRIMARA SALBAGELU NOU,SĂLBĂGELU NOU,,
,1162100675,1161103606,425315,54056,54074,1162100675,CARAŞ-SEVERIN,,,229,ŞCOALA PRIMARĂ ILOVA,SCOALA PRIMARA ILOVA,ILOVA,NU ARE,
,1162100684,1161103606,422337,54056,54065,1162100684,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL SLATINA-TIMIŞ,GRADINITA CU PROGRAM NORMAL SLATINA TIMIS,SLATINA-TIMIŞ,,
425107,1161103981,,425107,53327,53327,1161103981,CARAŞ-SEVERIN,,,325,ŞCOALA GIMNAZIALĂ MEHADICA,SCOALA GIMNAZIALA MEHADICA,MEHADICA,PRINCIPALĂ,
3228683,1161103633,,792043,51010,51029,1161103633,CARAŞ-SEVERIN,,,21,"""LICEUL TEHNOLOGIC """"DACIA"""" CARANSEBEŞ""",LICEUL TEHNOLOGIC DACIA CARANSEBES,CARANSEBEŞ,LIBERTATII,
,1162102813,1161104195,,50889,50898,1162102813,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL NR.2 ORAŞUL NOU,GRADINITA CU PROGRAM NORMAL NR 2 ORASUL NOU,ANINA,,
,1162101102,1161103918,423953,54387,54403,1162101102,CARAŞ-SEVERIN,,,,ŞCOALA PRIMARĂ BÂRZA,SCOALA PRIMARA BARZA,BÂRZA,,
,1162102103,1161104322,424440,51305,51323,1162102103,CARAŞ-SEVERIN,,,270,ŞCOALA PRIMARĂ GÎRBOVĂŢ,SCOALA PRIMARA GIRBOVAT,GÂRBOVĂŢ,NU ARE,
,1162102243,1161100155,422636,54350,54369,1162102243,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL TÎRNOVA,GRADINITA CU PROGRAM NORMAL TIRNOVA,TÂRNOVA,,
,1162103194,1161103678,,51056,51065,1162103194,CARAŞ-SEVERIN,,,219,GRĂDINIŢA CU PROGRAM NORMAL „BAMBI“ MOLDOVA NOUĂ,GRADINITA CU PROGRAM NORMAL BAMBI“ MOLDOVA NOUA,MOLDOVA NOUĂ,1 DECEMBRIE 1918,
28943844,1161103375,,424127,50790,50807,1161103375,CARAŞ-SEVERIN,,,1,ŞCOALA GIMNAZIALĂ NR.2 REŞIŢA,SCOALA GIMNAZIALA NR 2 RESITA,REŞIŢA,ROMANILOR,
,1162101907,1161103416,422038,53167,53176,1162101907,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL LUPAC,GRADINITA CU PROGRAM NORMAL LUPAC,LUPAC,,
,1162102763,1161103886,,50790,50807,1162102763,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL NR.17 REŞIŢA,GRADINITA CU PROGRAM NORMAL NR 17 RESITA,REŞIŢA,,
28996113,1161103452,,424696,52062,52062,1161103452,CARAŞ-SEVERIN,,,121,ŞCOALA GIMNAZIALĂ COPĂCELE,SCOALA GIMNAZIALA COPACELE,COPĂCELE,PRINCIPALĂ,
,1162100693,1161103606,422349,54056,54092,1162100693,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL SADOVA VECHE,GRADINITA CU PROGRAM NORMAL SADOVA VECHE,SADOVA VECHE,,
28949405,1161103963,,425353,54163,54163,1161103963,CARAŞ-SEVERIN,,,76,ŞCOALA GIMNAZIALĂ ŞOPOTU NOU,SCOALA GIMNAZIALA SOPOTU NOU,ŞOPOTU NOU,NU ARE,
28981376,1161103615,,425262,53675,53675,1161103615,CARAŞ-SEVERIN,,,342,ŞCOALA GIMNAZIALĂ „GHEORGHE GUGA“ RĂCĂŞDIA,SCOALA GIMNAZIALA GHEORGHE GUGA“ RACASDIA,RĂCĂŞDIA,NU ARE,
3227521,1161104394,,425133,53345,53345,1161104394,CARAŞ-SEVERIN,,,02.apr,ŞCOALA GIMNAZIALĂ „VASILE VERSAVIA“ NAIDĂŞ,SCOALA GIMNAZIALA VASILE VERSAVIA“ NAIDAS,NAIDĂŞ,PRINCIPALĂ,
,1162101129,1161103918,422492,54387,54403,1162101129,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL BÂRZA,GRADINITA CU PROGRAM NORMAL BARZA,BÂRZA,,
,1162100996,1161103511,421278,51387,51412,1162100996,CARAŞ-SEVERIN,,,99 A,GRĂDINIŢA CU PROGRAM NORMAL MILCOVENI,GRADINITA CU PROGRAM NORMAL MILCOVENI,MILCOVENI,PRINCIPALĂ,
,1162100942,1161104394,422131,53345,53354,1162100942,CARAŞ-SEVERIN,,,2-4,GRĂDINIŢA CU PROGRAM NORMAL NAIDĂŞ,GRADINITA CU PROGRAM NORMAL NAIDAS,NAIDĂŞ,PRINCIPALĂ,
,1162104697,1161103642,422155,53372,53381,1162104697,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL OBREJA,GRADINITA CU PROGRAM NORMAL OBREJA,OBREJA,,
